土地位置建物門牌,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,countycode,鄉鎮市區,交易標的,緯度,經度,村里,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,count_floor,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,車位類別,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,date,.id,t_mean_24h_idw,t_min_idw,t_max_idw,daily_rain_idw,aqi_idw,towncode,MASTER_UP_rate,BACHELOR_UP_rate,Sex_ratio,popdense,Dependency_ratio,Old_ratio,count_anc_500m,count_clean_500m,count_cor_500m,count_cos_500m,count_uni_500m,count_fire_500m,count_gas_500m,count_inc_500m,count_lpg_500m,count_mall_500m,count_mart_500m,count_med_500m,count_nuc_500m,count_phar_500m,count_poli_500m,count_post_500m,count_simpmart_500m,count_temp_500m,count_died_500m,count_shop_500m,geometry,nearest_mrt_name,dist_to_mrt_meter,dist_to_rail_meter,dist_to_thsr_meter,house_age,time_index
臺北市大安區和平東路三段２２號十樓之１,16370000.0,290919.0,0.0,0.0,63000,大安區,房地(土地+建物),25.0244999979737,121.54727999193,虎嘯里,5.53,商,,,1120318,土地1建物1車位0,十層,10,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,770212,56.27,2,1,1,有,有,,,RPWNMLNJNHIGFFA18DA,44.33,0.72,6.54,有,,2023-03-18,2942,17.6757553112094,16.9340460721564,18.6943962926655,0.0,50.1522783354409,63000030038.0,0.226650062266501,0.676525529265255,83.6,24740.64,53.8099314838142,36.1301369708347,1,0,0,0,1,0,0,0,0,1,40,60,0,11,0,1,0,2,3,40,"c(121.54727999193, 25.0244999979737)",臺北捷運科技大樓站_BR08,404.666874109676,4080.9471265480306,3991.70749271149,35,2
臺北市大安區和平東路三段３０８巷１６號三樓,13500000.0,77160.0,32.03,0.0,63000,大安區,房地(土地+建物)+車位,25.0201000017208,121.555919973904,黎孝里,36.91,住,,,1120420,土地1建物1車位1,三層,3,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030901,174.96,4,2,2,有,無,升降平面,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLQLNHIGFFA48DA,75.75,4.68,8.69,有,,2023-04-20,2943,22.2284767268317,20.6027832560077,23.3108406867474,28.4472553284548,40.3380591469326,63000030047.0,0.139131745553211,0.5440156768164,88.67,26645.04,54.0973377591312,37.3752079789153,1,0,0,0,0,0,1,0,0,0,31,38,0,11,2,1,4,0,0,35,"c(121.555919973904, 25.0201000017208)",臺北捷運麟光站_BR06,332.953911826251,3933.2433363358305,4976.43951860141,9,2
臺北市大安區和平東路三段３０８巷３９弄２４號,6159550.0,175236.0,0.0,0.0,63000,大安區,房地(土地+建物),25.0190100190318,121.555930032188,黎孝里,20.25,住,,,1120405,土地1建物1車位0,一層,1,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670224,35.15,3,2,1,有,無,,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLTLNHIGFFA28DA,35.15,0.0,0.0,無,,2023-04-05,2944,23.1808437886271,20.2891858073932,28.0245326494985,1.60576623553661,63.535396560929904,63000030047.0,0.139131745553211,0.5440156768164,88.67,26645.04,54.0973377591312,37.3752079789153,1,0,0,0,0,0,1,0,0,0,26,34,0,12,1,1,3,0,0,29,"c(121.555930032188, 25.0190100190318)",臺北捷運麟光站_BR06,279.904424754864,4032.25072005904,5052.23092937733,45,2
臺北市大安區和平東路三段３７２號二樓,14500000.0,207291.0,0.0,0.0,63000,大安區,房地(土地+建物),25.0190699915491,121.557919979821,黎和里,19.44,住,,,1120323,土地1建物1車位0,二層,2,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,681105,69.95,3,1,1,有,無,,陽台外推；,RPRNMLQLMHIGFFA18EA,61.69,0.0,8.26,無,1276.0,2023-03-23,2945,24.1787567350119,20.5609738555389,31.4357861905109,0.0,57.9512118035626,63000030048.0,0.149231894659839,0.546939770787613,85.9,9076.39,45.6718346105711,31.9767441757181,1,0,0,0,0,0,1,0,0,0,25,28,0,8,0,0,3,0,0,28,"c(121.557919979821, 25.019069991549)",臺北捷運麟光站_BR06,105.047028691401,3917.99934876014,5205.93715149255,44,2
臺北市大安區和平東路三段４１２號十三樓,20050000.0,285898.0,0.0,0.0,63000,大安區,房地(土地+建物),25.0180899794298,121.558579970877,黎和里,13.54,住,,,1120211,土地2建物1車位0,十三層,13,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,951113,70.13,2,1,1,有,有,,陽台外推；,RPVNMLNKLHIGFFA97DA,47.46,0.0,2.53,有,1533.0,2023-02-11,2946,19.442734922115,17.0737419226913,22.1938607370032,0.0,46.6969692704882,63000030048.0,0.149231894659839,0.546939770787613,85.9,9076.39,45.6718346105711,31.9767441757181,0,0,0,0,0,0,1,0,0,0,18,13,0,4,0,0,2,0,0,20,"c(121.558579970877, 25.0180899794298)",臺北捷運麟光站_BR06,30.0623831613691,3977.2631737714896,5325.05479227995,17,2
臺北市大安區和平東路三段４２０號五樓之１,16000000.0,232727.0,0.0,0.0,63000,大安區,房地(土地+建物),25.0179699924858,121.559259994682,黎和里,14.48,住,,,1120305,土地1建物2車位0,五層,5,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,750609,68.75,2,2,1,有,有,,陽台外推；其他增建；,RPTOMLNLLHIGFFA97DA,42.09,0.0,8.62,有,,2023-03-05,2947,15.8881464672679,11.2588716917851,20.3294923154577,0.0,48.8988708712727,63000030048.0,0.149231894659839,0.546939770787613,85.9,9076.39,45.6718346105711,31.9767441757181,0,0,0,0,0,0,1,0,0,0,14,10,0,3,0,0,2,0,0,16,"c(121.559259994682, 25.0179699924858)",臺北捷運麟光站_BR06,78.5494881232681,3955.10183302808,5387.42539377309,37,2
臺北市大安區和平東路三段４６４巷２號十三樓,24300000.0,236648.0,28.0,2500000.0,63000,大安區,房地(土地+建物)+車位,25.0170499947933,121.559949992951,黎和里,17.27,住,,,1120430,土地1建物1車位1,十三層,13,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,910704,120.12,2,2,1,有,有,坡道平面,陽台外推；,RPPNMLNKNHIGFFA57DA,47.02,0.0,5.42,有,740.0,2023-04-30,2949,19.2904101408053,18.3824252817771,21.2866099208447,0.214304299653704,59.54594711866449,63000030048.0,0.149231894659839,0.546939770787613,85.9,9076.39,45.6718346105711,31.9767441757181,0,0,0,0,0,0,1,0,0,0,11,5,0,1,0,0,1,1,0,12,"c(121.559949992951, 25.0170499947933)",臺北捷運麟光站_BR06,198.359532957165,4012.05672532986,5504.94014748764,21,2
臺北市大安區和平東路三段４６４巷６號六樓之２,26500000.0,241911.0,24.15,2500000.0,63000,大安區,房地(土地+建物)+車位,25.0170300039542,121.559929960202,黎和里,19.38,住,,,1120424,土地1建物1車位1,六層,6,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,910704,123.36,2,2,1,有,有,坡道平面,陽台外推；,RPRNMLQLNHIGFFA18DA,53.87,0.0,5.4,有,672.0,2023-04-24,2950,20.4419533543678,18.8061640637357,21.555354833358,14.7872602171463,65.1123649741619,63000030048.0,0.149231894659839,0.546939770787613,85.9,9076.39,45.6718346105711,31.9767441757181,0,0,0,0,0,0,1,0,0,0,11,5,0,1,0,0,1,1,0,12,"c(121.559929960202, 25.0170300039542)",臺北捷運麟光站_BR06,198.623288766857,4014.95300354922,5504.71312426585,21,2
臺北市大安區和平東路二段１０７巷６弄１號五樓,42000000.0,270863.0,0.0,0.0,63000,大安區,房地(土地+建物),25.0262299808796,121.539839963214,龍生里,29.28,住,,,1120224,土地1建物1車位0,五層,5,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,691128,155.06,4,2,2,有,無,,陽台外推；其他增建；,RPRNMLLMLHIGFFA57DA,117.31,0.0,24.12,有,,2023-02-24,2954,16.8330169687269,14.1007229655925,19.265662885336,0.0,29.1992065635062,63000030028.0,0.241964285714286,0.675,88.32,54779.67,61.903637207864,32.0736891752306,0,0,0,0,0,0,1,0,0,0,33,55,0,7,0,0,0,1,3,33,"c(121.539839963214, 25.0262299808796)",臺北捷運科技大樓站_BR08,386.847117987211,3390.11155084764,3310.53315543912,43,2
臺北市大安區和平東路二段１１８巷４弄１８號五樓,10000000.0,200762.5,0.0,0.0,63000,大安區,房地(土地+建物),25.0241800188199,121.542199971872,龍淵里,16.67,住,,,1120319,土地1建物1車位0,五層,5,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,661201,49.81,3,2,2,有,無,,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPTNMLRLMHIGFFA48EA,43.27,0.0,6.54,無,1306.0,2023-03-19,2955,19.6123524254584,17.5501303468212,21.7126316595909,0.0,42.5177610833087,63000030040.0,0.266314160433325,0.688676811968017,89.46,56302.0,62.940096769073904,28.7502085718755,0,0,0,0,1,0,0,0,0,0,31,44,0,9,0,1,0,1,3,31,"c(121.542199971872, 25.0241800188199)",臺北捷運科技大樓站_BR08,258.396882137143,3719.17455247484,3639.38295059459,46,2
臺北市大安區和平東路二段２６５巷２１號四樓,25500000.0,236989.0,0.0,0.0,63000,大安區,房地(土地+建物),25.026799992205,121.544129988898,群賢里,35.69,住,,,1120221,土地3建物1車位0,四層,4,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700123,107.6,4,2,2,有,無,,其他增建；,RPSNMLMLLHIGFFA67DA,92.17,0.0,15.43,無,,2023-02-21,2958,13.7103736222487,12.3406105665912,15.4406105665912,4.73611356831855,43.0954929562689,63000030036.0,0.191345365053322,0.644995898277276,82.46,38019.28,62.2619047433744,44.9702380818541,0,0,0,0,1,2,0,0,0,0,34,79,0,14,1,1,0,1,3,34,"c(121.544129988898, 25.026799992205)",臺北捷運科技大樓站_BR08,91.3228205904391,3673.55474123654,3584.43359808712,42,2
臺北市大安區和平東路二段２６５巷２５弄７號十三樓,25500000.0,233752.0,0.0,0.0,63000,大安區,房地(土地+建物),25.027109996894,121.54446995889,群賢里,21.05,住,,,1120318,土地1建物1車位0,十三層,13,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,740522,109.08,3,2,2,有,有,,,RPPNMLLLMHIGFFA47EA,82.05,1.56,7.76,有,,2023-03-18,2959,17.7401423476554,16.9980416959166,18.742616308106,0.0,50.5776813227889,63000030036.0,0.191345365053322,0.644995898277276,82.46,38019.28,62.2619047433744,44.9702380818541,0,0,0,0,1,2,0,0,0,0,35,76,0,13,1,1,0,1,3,35,"c(121.54446995889, 25.027109996894)",臺北捷運科技大樓站_BR08,138.862045863516,3679.1997504460496,3588.83076845506,38,2
臺北市大安區和平東路二段２６５巷３７弄８號二樓之２,9330000.0,301065.0,0.0,0.0,63000,大安區,房地(土地+建物),25.0280499854256,121.54446995889,群賢里,7.04,住,,,1120413,土地1建物1車位0,二層,2,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,800618,30.99,1,0,1,有,無,,陽台外推；,RPRNMLMKNHIGFFA67DA,20.07,0.4,3.05,有,,2023-04-13,2960,24.7470779120873,22.3807499334433,28.2946325560299,0.0,55.2973444601322,63000030036.0,0.191345365053322,0.644995898277276,82.46,38019.28,62.2619047433744,44.9702380818541,0,0,0,0,1,2,0,0,0,0,35,85,0,13,1,1,0,2,3,35,"c(121.54446995889, 25.0280499854256)",臺北捷運科技大樓站_BR08,231.625616321727,3616.14045247834,3523.67094645544,32,2
臺北市大安區和平東路二段２８３巷８號三樓,22710000.0,227259.0,0.0,0.0,63000,大安區,房地(土地+建物),25.0254099792919,121.544570038814,臥龍里,36.75,住,,,1120318,土地1建物1車位0,三層,3,四層,公寓(5樓含以下無電梯),住家用,加強磚造,561218,99.93,3,2,2,有,無,,其他增建；,RPQNMLQKNHIGFFA97DA,94.77,0.0,5.16,無,,2023-03-18,2962,17.7386103292094,16.9944319211944,18.7421698866627,0.0,50.6182406726468,63000030039.0,0.248271889400922,0.670506912442396,84.64,11084.77,72.2929935730151,35.3503184431924,0,0,0,0,1,0,0,0,0,0,40,71,0,13,0,1,0,2,3,40,"c(121.544570038814, 25.0254099792919)",臺北捷運科技大樓站_BR08,118.002086046904,3805.56298994308,3718.7458465067502,56,2
臺北市大安區和平東路二段３１１巷２８號三樓,17500000.0,212663.0,0.0,0.0,63000,大安區,房地(土地+建物),25.025500000932,121.545059961055,群賢里,20.5,住,,,1120323,土地1建物1車位0,三層,3,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740117,82.29,3,2,1,有,無,,,RPUNMLSKMHIGFFA48DA,73.28,0.0,9.01,無,,2023-03-23,2963,24.4509955574469,21.5313580955279,30.4966414500263,0.0,58.991509160272,63000030036.0,0.191345365053322,0.644995898277276,82.46,38019.28,62.2619047433744,44.9702380818541,0,0,0,0,1,0,0,0,0,1,39,70,0,13,0,1,0,2,3,39,"c(121.545059961055, 25.025500000932)",臺北捷運科技大樓站_BR08,154.754541397586,3837.18700572078,3749.35992688779,38,2
臺北市大安區和平東路二段３１１巷４３弄９號八樓,31720000.0,245720.0,0.0,0.0,63000,大安區,房地(土地+建物),25.0258400128343,121.545979958748,群賢里,24.93,住,,,1120130,土地1建物1車位0,八層,8,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,740522,129.09,3,2,2,有,有,,其他增建；,RPQOMLKKKHIGFFA17DA,97.0,1.8,9.07,有,,2023-01-30,2964,14.0952784951633,11.1822371021566,17.3974221709477,0.0,48.0511286668413,63000030036.0,0.191345365053322,0.644995898277276,82.46,38019.28,62.2619047433744,44.9702380818541,1,0,0,0,1,0,0,0,0,1,41,72,0,13,0,1,0,2,3,41,"c(121.545979958748, 25.0258400128343)",臺北捷運科技大樓站_BR08,234.765621589291,3885.9082420542,3795.89566638507,38,2
臺北市大安區和平東路二段３４５號十二樓,32000000.0,255816.0,0.0,0.0,63000,大安區,房地(土地+建物),25.0248799915541,121.545939977069,臥龍里,11.95,商,,,1120307,土地1建物1車位0,十二層,12,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,740909,125.09,3,2,2,有,有,,陽台外推；頂樓加蓋；其他增建；,RPQOMLSKNHIGFFA28DA,91.63,0.0,8.29,有,,2023-03-07,2965,20.1525064546704,16.0805523121342,25.7614033855653,0.0,47.7167802675942,63000030039.0,0.248271889400922,0.670506912442396,84.64,11084.77,72.2929935730151,35.3503184431924,0,0,0,0,1,0,0,0,0,1,42,70,0,13,0,1,0,2,3,42,"c(121.545939977069, 25.0248799915541)",臺北捷運科技大樓站_BR08,265.418608525838,3949.40434843433,3861.45801922674,38,2
臺北市大安區和平東路二段４２號九樓之３,20880000.0,291213.0,0.0,0.0,63000,大安區,房地(土地+建物),25.0255199917711,121.537230006204,龍門里,6.17,商,,,1120312,土地1建物1車位0,九層,9,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,760424,71.7,2,1,1,有,有,,,RPUNMLMLLHIGFFA87DA,57.04,0.0,3.51,有,,2023-03-12,2966,20.3371105307697,14.2706911149666,27.320134692443,1.26800563858175,44.5529987883851,63000030041.0,0.268353726362625,0.729977753058954,83.35,8809.13,73.0354391090002,38.1741140068667,0,0,0,0,0,0,1,0,0,0,27,50,0,6,0,0,0,0,0,27,"c(121.537230006204, 25.0255199917711)",臺北捷運科技大樓站_BR08,653.000491682193,3264.43924060817,3192.76926576867,36,2
臺北市大安區和平東路二段９６巷１５弄７之１號七樓,29500000.0,270493.0,0.0,0.0,63000,大安區,房地(土地+建物),25.0235199858544,121.541820020202,龍淵里,26.36,住,,,1120321,土地1建物1車位0,七層,7,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,660513,109.06,3,2,2,有,無,,,RPPNMLOJNHIGFFA57DA,93.97,0.0,2.95,有,,2023-03-21,2968,23.2746138198304,20.4455720420935,28.0584733150349,0.0,73.3481859139515,63000030040.0,0.266314160433325,0.688676811968017,89.46,56302.0,62.940096769073904,28.7502085718755,0,0,0,0,1,0,0,0,0,0,26,40,0,7,0,1,0,1,3,26,"c(121.541820020202, 25.0235199858544)",臺北捷運科技大樓站_BR08,340.436178328454,3743.2795906780702,3665.68756839192,46,2
臺北市大安區和平東路二段９６巷２０弄５號三樓,42680000.0,241436.0,25.01,3000000.0,63000,大安區,房地(土地+建物)+車位,25.0222800090081,121.53992001039,龍淵里,39.46,住,,,1120408,土地1建物1車位1,三層，四層,4,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,800104,189.36,5,2,2,有,有,升降平面,其他增建；,RPWNMLRKNHIGFFA68DA,142.5,0.0,12.89,有,,2023-04-08,2969,17.6632528465902,16.6316358789164,19.0302750539482,0.0,80.5045993636603,63000030040.0,0.266314160433325,0.688676811968017,89.46,56302.0,62.940096769073904,28.7502085718755,0,0,0,0,0,0,0,0,0,0,19,29,0,4,0,1,0,0,0,19,"c(121.53992001039, 25.0222800090081)",臺北捷運科技大樓站_BR08,566.863647820934,3713.16763857974,3642.33997866039,32,2
臺北市大安區嘉興街３２３巷３號十三樓,60000000.0,225293.0,0.0,8000000.0,63000,大安區,房地(土地+建物)+車位,25.0223699887387,121.553429961928,芳和里,40.99,住,,,1120316,土地2建物1車位2,十三層,13,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890626,266.32,4,3,2,有,有,坡道平面,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLQKNHIGFFA28DA,135.38,3.85,11.07,有,,2023-03-16,2970,21.2339021256201,18.6771015782458,24.0677629014115,0.0,49.0892973421369,63000030044.0,0.153752535496957,0.532251521298174,89.9,19886.54,50.9691509552364,35.1078350982507,1,0,0,0,0,0,0,0,0,0,32,63,0,15,1,1,4,0,2,36,"c(121.553429961928, 25.0223699887387)",臺北捷運六張犁站_BR07,159.552555938503,3886.7917005638706,4623.92245360601,23,2
臺北市大安區四維路１７０巷２號四樓,46680000.0,282875.0,0.0,0.0,63000,大安區,房地(土地+建物),25.028170014279,121.546740029727,群英里,32.77,住,,,1120313,土地1建物1車位0,四層,4,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,740502,165.02,3,2,2,有,無,,陽台外推；,RPTNMLSLLHIGFFA38DA,133.53,0.0,19.0,有,,2023-03-13,2971,14.2612545914499,13.2072613839298,15.3083676205241,1.0,47.7682174379559,63000030037.0,0.226594523692409,0.656828988358747,83.74,97398.62,55.7625145388213,40.9778812477351,1,0,0,0,1,2,0,0,0,1,38,70,0,11,1,1,0,2,3,38,"c(121.546740029727, 25.028170014279)",臺北捷運科技大樓站_BR08,386.106430102282,3794.94081724524,3698.90547995634,38,2
臺北市大安區四維路１７０巷３６號三樓之１２,21200000.0,312040.0,0.0,0.0,63000,大安區,房地(土地+建物),25.0281900051181,121.546339961489,群英里,12.75,住,,,1120114,土地1建物1車位0,三層,3,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,980115,67.94,1,1,1,有,有,,夾層；其他增建；,RPTNMLMJLHIGFFA57DA,38.74,1.42,3.85,有,1844.0,2023-01-14,2972,23.5033322108516,20.0366921609765,27.7574096511502,6.99719632245414,49.0314698820021,63000030037.0,0.226594523692409,0.656828988358747,83.74,97398.62,55.7625145388213,40.9778812477351,1,0,0,0,1,2,0,0,0,1,38,73,0,11,1,1,0,2,3,38,"c(121.546339961489, 25.0281900051181)",臺北捷運科技大樓站_BR08,355.969517293044,3760.4333675085104,3664.90308969912,14,2
臺北市大安區四維路１７０巷３６號三樓之６,14500000.0,316798.0,18.84,1600000.0,63000,大安區,房地(土地+建物)+車位,25.0281900051181,121.546339961489,群英里,8.9,住,,,1120508,土地1建物1車位1,三層,3,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,980115,59.57,1,1,1,有,有,升降機械,,RPSNMLPLNHIGFFA18DA,21.43,2.31,2.69,有,231.0,2023-05-08,2973,19.5567622726738,18.3518087797736,20.6735997821558,27.8449528334697,34.1491451942161,63000030037.0,0.226594523692409,0.656828988358747,83.74,97398.62,55.7625145388213,40.9778812477351,1,0,0,0,1,2,0,0,0,1,38,73,0,11,1,1,0,2,3,38,"c(121.546339961489, 25.0281900051181)",臺北捷運科技大樓站_BR08,355.969517293044,3760.4333675085104,3664.90308969912,14,2
臺北市大安區四維路１７０巷３６號八樓之３,23500000.0,364398.0,0.0,0.0,63000,大安區,房地(土地+建物),25.0281900051181,121.546339961489,群英里,12.09,住,,,1120210,土地1建物1車位0,八層,8,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,980115,64.49,2,1,1,有,有,,其他增建；,RPQNMLTLLHIGFFA18DA,34.99,1.88,4.87,有,1714.0,2023-02-10,2974,17.7643938433178,16.7320829455146,19.2415986929351,3.70758418320608,66.4711606036514,63000030037.0,0.226594523692409,0.656828988358747,83.74,97398.62,55.7625145388213,40.9778812477351,1,0,0,0,1,2,0,0,0,1,38,73,0,11,1,1,0,2,3,38,"c(121.546339961489, 25.0281900051181)",臺北捷運科技大樓站_BR08,355.969517293044,3760.4333675085104,3664.90308969912,14,2
臺北市大安區基隆路二段１８８號十二樓之１,12600000.0,357955.0,0.0,0.0,63000,大安區,房地(土地+建物),25.0249400059809,121.552920006939,法治里,3.02,商,,,1120321,土地1建物1車位0,十二層,12,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980109,35.2,1,1,1,有,有,,3建築物含有：約6.84坪3建築物含有：陽台、雨遮約2.84坪左右陽台外推；夾層；,RPQNMLQLMHIGFFA08EA,20.05,0.74,2.1,有,1284.0,2023-03-21,2977,23.0018378914028,20.0534137695818,28.2455120602667,0.0,72.7088925900166,63000030034.0,0.190685640362225,0.613195342820181,86.7,39339.56,54.8156104350821,36.913712840346,1,1,0,0,0,0,1,0,0,1,41,72,0,11,1,1,1,0,2,42,"c(121.552920006939, 25.0249400059809)",臺北捷運六張犁站_BR07,136.426446958651,3708.87294572526,4414.74829268368,14,2
臺北市大安區基隆路二段１９０號八樓之１,26580000.0,191830.0,0.0,0.0,63000,大安區,房地(土地+建物),25.0240899971798,121.551979976498,臥龍里,10.48,商,,,1120422,土地6建物1車位0,八層,8,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,701231,138.56,3,2,2,有,有,,陽台外推；其他增建；,RPVNMLPLNHIGFFA48DA,93.2,0.0,16.91,有,718.0,2023-04-22,2978,20.1578658963626,19.4511187999645,21.3581741939923,0.0,77.068190682919,63000030039.0,0.248271889400922,0.670506912442396,84.64,11084.77,72.2929935730151,35.3503184431924,1,0,0,0,0,0,0,0,0,1,41,73,0,11,1,1,2,0,2,43,"c(121.551979976498, 25.0240899971798)",臺北捷運六張犁站_BR07,97.3736864334391,3842.47864137318,4392.49611129428,42,2
臺北市大安區基隆路二段２２９號三樓,22880000.0,205478.0,0.0,0.0,63000,大安區,房地(土地+建物),25.0226400117495,121.550829979382,臥龍里,38.25,住,,,1120212,土地1建物1車位0,三層，陽臺,3,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,630115,111.35,3,2,2,有,無,,陽台外推；其他增建；,RPXQMLRJMHIGFFA88DA,111.35,0.0,0.0,無,,2023-02-12,2979,20.710063829837,16.9802695999874,27.0841823090266,0.0,63.6582331022321,63000030039.0,0.248271889400922,0.670506912442396,84.64,11084.77,72.2929935730151,35.3503184431924,0,0,0,0,0,0,0,0,0,1,40,58,0,14,1,1,2,1,2,42,"c(121.550829979382, 25.0226400117495)",臺北捷運六張犁站_BR07,235.817383825714,4038.91657180593,4399.17146734512,49,2
臺北市大安區大安路一段１１６巷６號四樓,36560000.0,353339.0,0.0,0.0,63000,大安區,房地(土地+建物),25.0397199834882,121.545820032035,仁愛里,22.0,住,,,1120403,土地1建物1車位0,四層,4,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,680517,103.47,3,2,2,有,無,,陽台外推；其他增建；,RPXNMLQKNHIGFFA68DA,89.21,0.0,14.26,有,,2023-04-03,2980,22.382467925954,18.4993792161679,26.5850048184776,0.0,44.8759872607728,63000030005.0,0.189346359618516,0.655036054896488,81.97,23423.17,73.9099859093144,50.8087200946523,0,0,0,0,0,0,0,0,0,5,46,209,0,15,1,1,0,0,0,46,"c(121.545820032035, 25.0397199834882)",臺北捷運忠孝敦化站_BL16,618.35491483193,3159.10299624899,3040.11155197474,44,2
臺北市大安區大安路一段１６巷１３號四樓之７,32300000.0,315985.0,0.0,0.0,63000,大安區,房地(土地+建物)+車位,25.0441900105421,121.545690028717,光武里,22.17,住,,,1120415,土地1建物1車位1,四層,4,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,881222,102.22,3,2,2,有,有,坡道機械,車位編號為地下二層21號,RPXNMLLLMHIGFFA18DA,53.79,1.34,4.64,有,419.0,2023-04-15,2981,22.5765298555402,19.8763415168365,25.1502646429632,12.5712381614575,77.4545155408363,63000030010.0,0.182825917252147,0.610616705698673,81.73,36357.93,64.6195529318989,43.576428077765506,0,0,0,0,0,2,0,0,0,5,45,149,0,16,1,1,0,2,0,45,"c(121.545690028717, 25.0441900105421)",臺北捷運忠孝敦化站_BL16,688.730571146771,3047.85656362955,2922.14646865046,24,2
臺北市大安區大安路一段２４１號五樓之１,28500000.0,276618.0,0.0,0.0,63000,大安區,房地(土地+建物),25.033889992644,121.546090013136,德安里,19.5,住,,,1120328,土地1建物1車位0,五層，陽臺,5,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,610630,103.03,3,2,2,有,有,,,RPRNMLNJNHIGFFA67DA,103.03,0.0,0.0,有,1375.0,2023-03-28,2984,17.5380469830657,15.2346699251231,18.938052812467,2.81010722780503,39.7386281662562,63000030001.0,0.211772098868873,0.658776707163804,84.18,37561.97,66.7880995547091,43.32119002935,0,0,0,0,0,0,0,0,0,0,34,135,0,11,1,1,0,1,1,34,"c(121.546090013136, 25.033889992644)",臺北捷運大安站_BR09_R05,380.930174199139,3417.57617548431,3310.0307516786,51,2
臺北市大安區大安路一段５２巷７號四樓,16000000.0,124737.0,0.0,0.0,63000,大安區,房地(土地+建物),25.0432299892619,121.545779966538,光武里,26.56,住,,,1120223,土地1建物1車位0,四層,4,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,660216,128.27,3,2,2,有,有,,親友、員工、共有人或其他特殊關係間之交易；,RPXNMLMLKHIGFFA08DA,105.07,0.0,23.2,有,,2023-02-23,2985,18.2884320133095,16.9481848926152,20.3963697852304,1.28314349330172,33.7094889044237,63000030010.0,0.182825917252147,0.610616705698673,81.73,36357.93,64.6195529318989,43.576428077765506,0,0,0,0,0,0,0,0,0,6,42,171,0,13,0,1,0,2,0,42,"c(121.545779966538, 25.0432299892619)",臺北捷運忠孝敦化站_BL16,636.940110525561,3071.529846343,2947.02400100866,46,2
