土地位置建物門牌,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,countycode,鄉鎮市區,交易標的,緯度,經度,村里,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,車位類別,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,date,.id,t_mean_24h_idw,t_min_idw,t_max_idw,daily_rain_idw,aqi_idw,count_anc_500m,count_clean_500m,count_cor_500m,count_cos_500m,count_uni_500m,count_fire_500m,count_gas_500m,count_inc_500m,count_lpg_500m,count_mall_500m,count_mart_500m,count_med_500m,count_nuc_500m,count_phar_500m,count_poli_500m,count_post_500m,count_simpmart_500m,count_temp_500m,count_died_500m,count_shop_500m,geometry,nearest_mrt_name,dist_to_mrt_meter,dist_to_rail_meter,dist_to_thsr_meter,house_age
臺北市信義區莊敬路４２３巷２弄２７號,16000000,193986,0,0,63000,信義區,房地(土地+建物),25.027412,121.567679,三張里,29,住,NA,NA,1130107,土地1建物1車位0,四層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,611105,82.48,3,1,1,有,無,NA,NA,RPXOMLLMJHJGFDA97DA,82.48,0,0,無,NA,2024/1/7,295,17.31443655,17.04862549,17.56205319,0,67.00661839,0,0,0,0,0,2,0,0,0,0,32,37,0,14,1,1,2,4,0,34,"c(307289.404762925, 2768933.83968668)",臺北捷運象山站_R02,611.2479856,2639.244084,4940.471689,52
臺北市信義區虎林街１２０巷１４號,30490000,328273,0,0,63000,信義區,房地(土地+建物),25.04204802,121.5763,長春里,59,住,NA,NA,1130220,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,561120,92.88,2,2,2,有,無,NA,1、2樓格局各為1房1廳1衛,RPSNMLNLKHJGFDA57DA,92.88,0,0,無,33,2024/2/20,296,25.25051031,21.67133119,30.06920908,0,61.24491614,0,0,0,0,0,0,1,0,0,0,58,110,0,23,1,1,5,0,0,63,"c(308152.538261299, 2770558.68672792)",臺北捷運永春站_BL19,120.1852498,817.1111154,3381.420672,57
臺北市信義區虎林街２３２巷２１號,20000000,234247,0,0,63000,信義區,房地(土地+建物),25.03637401,121.576874,國業里,42.25,住,NA,NA,1130123,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,590625,85.38,3,1,1,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；,RPTOMLOJJHJGFDA67EA,85.38,0,0,無,NA,2024/1/23,297,8.72596456,7.873891655,9.715842796,11.77864357,37.23840905,0,0,0,0,0,0,1,0,0,0,38,58,0,13,0,1,3,0,0,41,"c(308213.137516574, 2769930.44665293)",臺北捷運永春站_BL19,511.5109194,1428.473694,3615.942641,54
臺北市信義區虎林街７０巷３１號,15000000,209497,0,0,63000,信義區,房地(土地+建物),25.04423599,121.575982,四維里,18.32,住,NA,NA,1130121,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,710622,71.6,2,2,1,有,有,NA,陽台外推；其他增建；,RPSRMLOLJHJGFDA97DA,43.48,0,5.96,有,NA,2024/1/21,298,14.88337313,14.13888173,16.1753319,8.774380047,45.92454826,0,0,0,0,0,0,0,0,0,0,59,87,0,16,1,1,3,3,0,62,"c(308119.416947146, 2770800.90298154)",臺北捷運永春站_BL19,364.5717294,596.2141617,3328.010501,42
臺北市信義區虎林街７６巷２５號,2500000,112309,0,0,63000,信義區,房地(土地+建物),25.04357901,121.576154,四維里,6.56,住,NA,NA,1130108,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,710622,22.26,2,1,1,有,有,NA,親友、員工、共有人或其他特殊關係間之交易；,RPXNMLTKJHJGFDA48DA,14.24,0,1.49,有,107,2024/1/8,299,18.28610479,16.52278349,20.11518486,0,54.69224513,0,0,0,0,0,0,1,0,0,0,58,92,0,21,1,1,4,3,0,62,"c(308137.082409379, 2770728.2064645)",臺北捷運永春站_BL19,290.1190718,658.2912737,3334.976286,42
臺北市信義區虎林街８２巷３３號,20680000,174869,0,0,63000,信義區,房地(土地+建物),25.04339302,121.575907,四維里,29.54,住,NA,NA,1130108,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,730413,118.26,3,2,1,有,有,NA,NA,RPQNMLOJJHJGFDA27EA,76.25,0,9.76,有,248,2024/1/8,300,18.28153527,16.51884124,20.10494576,0,54.67702353,0,0,0,0,0,0,1,0,0,0,53,92,0,22,1,1,5,2,0,58,"c(308112.252854724, 2770707.49854616)",臺北捷運永春站_BL19,274.1217717,685.990316,3365.340158,40
臺北市內湖區內湖路一段３２３巷２１弄２９號,11180000,178623,0,0,63000,內湖區,房地(土地+建物),25.08407429,121.5694417,西湖里,30.38,住,NA,NA,1130221,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,661201,62.59,2,1,1,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLOJJHJGFCA37EA,48.67,0,6.55,無,43,2024/2/21,302,24.28281065,21.47923247,28.69617864,0,61.70468443,0,0,0,0,1,0,1,0,0,0,28,28,0,6,0,1,1,0,0,29,"c(307440.873100613, 2775210.85192742)",臺北捷運西湖站_BR16,303.2920694,3962.528055,5101.422845,47
臺北市內湖區內湖路一段４１１巷７４弄１５號,76800000,264097,69.7,5000000,63000,內湖區,房地(土地+建物)+車位,25.08422998,121.57128,麗山里,50.8,住,NA,NA,1130108,土地1建物1車位2,十一層，見其他登記事項,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990913,341.57,3,2,2,有,有,坡道平面,陽台外推；頂樓加蓋；其他增建；,RPUOMLMLJHJGFCA57DA,170.98,28.32,9.06,有,NA,2024/1/8,303,18.60122326,16.9232957,21.31441057,0,52.2941766,0,0,0,0,0,0,1,0,0,0,27,22,0,6,0,1,2,0,0,29,"c(307626.239568599, 2775228.88023709)",臺北捷運西湖站_BR16,451.49092,3942.114152,4975.726576,14
臺北市內湖區內湖路一段５９１巷１６弄１號,22500000,215002,0,0,63000,內湖區,房地(土地+建物),25.08182488,121.5734004,麗山里,27.31,住,NA,NA,1130106,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720613,104.65,3,2,2,有,無,NA,陽台外推；其他增建；,RPWOMLTKJHJGFCA38DA,82.01,0,7.75,無,324,2024/1/6,304,18.35326173,15.99848734,22.40692549,0,86.66434357,0,0,0,0,0,0,1,0,0,0,28,31,0,6,1,0,1,0,0,29,"c(307841.269191461, 2774963.38094252)",臺北捷運港墘站_BR17,294.1793805,3645.509778,4637.832026,41
臺北市內湖區內湖路一段６５９號,17720000,321948,0,0,63000,內湖區,房地(土地+建物),25.08025738,121.5753352,港都里,7.54,NA,NA,NA,1130123,土地1建物1車位0,十八層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,991123,55.04,1,1,1,有,有,NA,其他增建；,RPWNMLKLKHJGFCA57DA,32.59,0,3.47,有,516,2024/1/23,305,8.952125907,7.600196267,9.700178022,7.501962671,36.38972934,0,0,0,0,0,0,1,0,0,0,40,45,0,6,1,2,2,0,0,42,"c(308037.183229332, 2774790.58373286)",臺北捷運港墘站_BR17,36.80051113,3451.500276,4376.626802,14
臺北市內湖區內湖路一段６９１巷２號,19500000,249872,0,0,63000,內湖區,房地(土地+建物),25.08022901,121.576813,港都里,11.6,都市：其他:第壹種商業區(依都市計畫說明書圖規定辦理，始得作第壹種商業區使用)(原屬第參之壹種住宅區)。,NA,NA,1130116,土地3建物1車位0,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,731016,78.04,2,1,1,有,有,NA,具重建或重劃、都更等效益；,RPVNMLKLKHJGFCA47DA,56.01,0,8.69,有,NA,2024/1/16,306,17.17738379,15.30030372,18.99748401,0,51.78470546,0,0,0,0,0,0,0,0,0,0,40,52,0,7,1,1,2,0,0,42,"c(308186.274929697, 2774788.07636271)",臺北捷運港墘站_BR17,113.4206662,3438.908145,4265.67498,40
臺北市內湖區內湖路一段７０９號,81000000,254933,64.37,0,63000,內湖區,房地(土地+建物)+車位,25.079472,121.577463,港富里,26.03,商,NA,NA,1130108,土地1建物1車位2,十四層，屋頂突出物,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001028,317.73,4,2,3,有,有,坡道平面,NA,RPUOMLKMJHJGFCA47DA,175.65,12.84,12.93,有,NA,2024/1/8,307,18.66010134,16.99849484,21.39584244,0,53.30304494,0,0,0,0,0,0,0,0,0,0,40,54,0,7,1,2,2,0,0,42,"c(308252.196859989, 2774704.50469471)",臺北捷運港墘站_BR17,195.294577,3352.957641,4160.344797,13
臺北市內湖區內湖路一段９１巷２９號,15000000,158814,0,0,63000,內湖區,房地(土地+建物),25.087059,121.562799,西安里,27.88,住,NA,NA,1130105,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730319,94.45,3,2,2,有,無,NA,NA,RPVOMLLJKHJGFCA47DA,86.79,7.66,0,無,NA,2024/1/5,308,18.04734322,14.80478747,22.11221434,0,71.43743785,0,0,0,0,1,0,1,0,0,0,13,4,0,1,0,1,1,1,0,14,"c(306769.422228493, 2775538.65115587)",臺北捷運西湖站_BR16,748.222574,4472.502495,5825.772847,40
臺北市內湖區內湖路一段９１巷３９弄１１號,14600000,174287,0,0,63000,內湖區,房地(土地+建物),25.08840099,121.562289,西安里,15.37,住,NA,NA,1130118,土地3建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,741218,83.78,3,2,2,有,無,NA,NA,RPTNMLRLKHJGFCA08EA,75.48,6.46,0,無,NA,2024/1/18,309,20.71217548,17.49969463,26.90902375,0,54.59894514,0,0,0,0,1,0,1,0,0,0,8,1,0,1,0,1,1,1,3,9,"c(306717.355095061, 2775687.08398874)",臺北捷運劍南路站_BR15,827.6319872,4629.763635,5960.633255,39
臺北市內湖區內湖路三段１４１巷１弄４號,13850000,142095,0,0,63000,內湖區,房地(土地+建物),25.08668002,121.5893,金瑞里,39.25,住,NA,NA,1130124,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670116,97.47,3,2,1,有,無,NA,陽台外推；,RPOPMLQKKHJGFCA47DA,81.34,0,16.13,無,NA,2024/1/24,311,9.699782616,8.699272941,10.6804824,0.14846095,56.26415112,0,0,0,0,0,0,0,0,0,0,23,15,0,4,0,1,1,5,0,24,"c(309442.813202871, 2775508.06767816)",臺北捷運內湖站_BR19,587.5081639,4093.83655,4093.339385,46
臺北市內湖區內湖路三段３２６巷３弄３之１號,10580000,154182,0,0,63000,內湖區,房地(土地+建物),25.08976112,121.5839316,金瑞里,21.14,都市：其他:第三種住宅區。,NA,NA,1130110,土地3建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700525,68.62,2,2,1,有,無,NA,其他增建；,RPSNMLMLJHJGFCA27DA,63.5,0,5.12,無,NA,2024/1/10,312,15.26469439,12.22352111,17.6582681,0.03069166,78.56627301,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,7,"c(308899.818842825, 2775847.00099335)",臺北捷運內湖站_BR19,1227.58336,4528.299877,4651.70887,43
臺北市內湖區內湖路三段３２９巷８之１號,15210000,162396,0,0,63000,內湖區,房地(土地+建物),25.08830732,121.584868,金瑞里,26.48,都市：其他:第二種住宅區 但是否在道路用地(公共設施用地)(應依建築線或俟地籍測量分割後，再確定)。,NA,NA,1130114,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740111,93.66,3,2,1,有,無,NA,陽台外推；其他增建；,RPQNMLTLJHJGFCA77DA,79.21,0,6.53,無,429,2024/1/14,313,20.58463384,17.40226931,25.58732453,0,34.17254907,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,7,"c(308994.964667216, 2775686.37673497)",臺北捷運內湖站_BR19,1065.794877,4382.031545,4465.019947,39
臺北市內湖區內湖路三段３５９之６號,28980000,210292,33.15,2500000,63000,內湖區,房地(土地+建物)+車位,25.08929161,121.5837309,金瑞里,80.54,住,NA,NA,1130101,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050107,159.07,3,2,2,有,有,坡道平面,NA,RPOOMLLJLHJGFCA86DA,74.87,7.57,8.32,有,492,2024/1/1,314,16.32886497,15.4603615,17.23465406,0,90.155746,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,7,"c(308879.794231305, 2775794.90709659)",臺北捷運文德站_BR18,1215.630507,4474.165081,4617.383593,8
臺北市內湖區內湖路三段６０巷１２弄１０號,16680000,167571,0,0,63000,內湖區,房地(土地+建物),25.08810498,121.59175,碧山里,31.53,住,NA,NA,1130201,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,681128,99.54,3,2,2,有,無,NA,陽台外推；,RPOOMLTLKHJGFCA77DA,87.94,0,11.6,無,48,2024/2/1,315,22.15704818,17.30542174,28.83293291,0,55.80719626,0,0,0,0,0,0,0,0,0,0,19,17,0,3,0,1,1,4,0,20,"c(309689.262718155, 2775666.9867303)",臺北捷運內湖站_BR19,530.1471724,4135.701613,4135.188302,45
臺北市內湖區內湖路三段６０巷３１號,44700000,263125,26.22,2500000,63000,內湖區,房地(土地+建物)+車位,25.08848401,121.593077,碧山里,25.3,住,NA,NA,1130103,土地1建物1車位1,十六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060407,186.6,3,2,2,有,有,坡道平面,NA,RPURMLPKKHJGFCA18DA,90.07,9.7,5.42,有,416,2024/1/3,316,14.5227245,12.18383304,17.22408135,3.863111648,58.71503425,1,0,0,0,0,0,0,0,0,0,15,15,0,3,0,1,1,4,0,16,"c(309822.937065403, 2775709.55756074)",臺北捷運內湖站_BR19,521.5963406,4126.022045,4125.501885,7
臺北市內湖區內湖路三段７２巷６１號,1560000,190476,0,0,63000,內湖區,房地(土地+建物),25.08830602,121.591077,碧山里,1.74,住,NA,NA,1130125,土地1建物1車位0,十層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830729,8.19,2,1,1,有,有,NA,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLPJKHJGFCA37EA,6.35,0.22,0.7,有,237,2024/1/25,317,10.59942287,9.781000086,11.28934416,3.157419372,58.1716376,0,0,0,0,0,0,0,0,0,0,22,12,0,3,0,1,1,4,0,23,"c(309621.280595088, 2775688.95818585)",臺北捷運內湖站_BR19,584.1932115,4182.455782,4181.945254,30
臺北市內湖區內湖路二段１０３巷１３０號,13930000,228286,0,0,63000,內湖區,房地(土地+建物),25.08454598,121.580801,湖濱里,13.5,住,NA,NA,1130118,土地2建物1車位0,五層，六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,741217,61.02,1,2,1,有,有,NA,其他增建；,RPVOMLTLKHJGFCA48DA,41.79,0,3.47,有,NA,2024/1/18,318,20.70998742,17.62173452,27.16990384,0,57.85311355,0,0,0,0,0,0,0,0,0,0,11,10,0,2,0,0,1,0,0,12,"c(308586.514308385, 2775267.97604793)",臺北捷運港墘站_BR17,706.8937897,3922.594247,4351.132308,39
臺北市內湖區內湖路二段１０３巷１８號,230060000,477917,239.28,21000000,63000,內湖區,房地(土地+建物)+車位,25.08055339,121.5820451,港富里,80.04,住,NA,NA,1130102,土地1建物1車位6,十七層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1070619,676.72,0,0,0,無,有,坡道平面,NA,RPWOMLMLJHJGFCA77DA,231.39,4.54,34.44,有,233,2024/1/2,319,19.4049364,16.07120121,24.08375934,0,57.03891009,0,0,0,0,1,0,1,0,0,0,30,36,0,11,0,1,2,0,0,32,"c(308713.919054578, 2774826.26944194)",臺北捷運文德站_BR18,422.3615425,3492.986118,3929.078764,6
臺北市內湖區內湖路二段１７９巷２２４弄５號,155000000,472878,0,0,63000,內湖區,房地(土地+建物),25.08401,121.585031,湖濱里,376,住,NA,NA,1130112,土地2建物2車位0,全,二層,透天厝,住家用,鋼筋混凝土造,620223,327.78,9,4,7,有,無,NA,本買賣總價款為新臺幣1億5500萬元整。一、土地價款：新臺幣1億2043萬3500元整含內湖區碧湖段三小段 0076-0000地號、0079-0000地號等2筆土地，不分價二、建物價款：新臺幣 121萬6500元整含內湖區內湖路二段179巷224弄5號、7號等2筆房屋，不分價三、建照執照權利金：新臺幣3335萬元整土地交易案件之價格含未來興建房屋成本；,RPTOMLRJLHJGFCA97DA,327.78,0,0,無,518,2024/1/12,320,16.8872185,12.37779922,21.31906145,0,49.94691158,0,0,0,0,1,0,0,0,0,0,4,1,0,2,0,1,1,0,0,5,"c(309013.470233178, 2775210.44769312)",臺北捷運文德站_BR18,619.0246981,3915.123019,4052.936019,51
臺北市內湖區內湖路二段１７９巷３弄１７號,25800000,173457,0,0,63000,內湖區,房地(土地+建物)+車位,25.08182601,121.588096,湖濱里,29.64,住,NA,NA,1130102,土地1建物1車位1,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,831117,148.74,2,2,2,有,有,坡道平面,陽台外推；其他增建；,RPOOMLLMJHJGFCA96DA,70.53,1.43,7.43,有,NA,2024/1/2,321,19.22097094,15.92490696,23.7931351,0,56.81763919,0,0,0,0,1,0,0,0,0,0,17,42,0,12,1,1,1,1,0,18,"c(309323.704809716, 2774969.87617522)",臺北捷運文德站_BR18,455.7141579,3682.601231,3682.129571,30
臺北市內湖區內湖路二段２２９號,15500000,166345,0,0,63000,內湖區,房地(土地+建物),25.08187899,121.589098,湖濱里,26.29,都市：其他:第三種住宅區。,NA,NA,1130117,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700506,93.18,3,2,2,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；陽台外推；,RPWNMLPJKHJGFCA87DA,87.94,0,5.24,無,NA,2024/1/17,322,21.17878636,18.29567646,24.18392529,0,35.33917341,0,0,0,0,1,0,0,0,0,0,21,50,0,14,1,1,1,4,0,22,"c(309424.754709332, 2774976.18407708)",臺北捷運文德站_BR18,524.0774104,3635.410952,3634.932276,43
臺北市內湖區內湖路二段２５３巷６弄７號,16600000,186433,0,0,63000,內湖區,房地(土地+建物),25.08263202,121.589177,湖濱里,24.79,住,NA,NA,1130105,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,750131,89.04,3,2,2,有,無,NA,頂樓加蓋；,RPVNMLLMJHJGFCA57DA,78.32,0,8.02,無,NA,2024/1/5,323,17.93462514,14.85471767,21.95952979,0,74.37688863,0,0,0,0,1,0,0,0,0,0,27,55,0,16,1,2,2,5,0,29,"c(309432.364502435, 2775059.62958633)",臺北捷運內湖站_BR19,531.6402604,3703.645387,3703.163031,38
臺北市內湖區大湖山莊街２１９巷１６弄１３號,25100000,148091,0,0,63000,內湖區,房地(土地+建物),25.08875902,121.599035,大湖里,51.1,住,NA,NA,1130107,土地2建物1車位0,一層，二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,790305,169.49,4,3,3,有,有,NA,陽台外推；其他增建；,RPQOMLQLJHJGFCA57DA,91.2,57.16,3.75,無,NA,2024/1/7,326,15.7499699,15.19594826,16.84991639,0,67.06179351,1,0,0,0,0,0,0,0,0,0,10,11,0,2,0,0,1,0,0,11,"c(310423.786068868, 2775742.6707349)",臺北捷運大湖公園站_BR20,701.8198694,3986.639866,3986.097283,34
臺北市內湖區大湖山莊街２１９巷９２號,16880000,147552,0,0,63000,內湖區,房地(土地+建物),25.090229,121.600286,大湖里,40.55,住,NA,NA,1130119,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,760410,114.4,3,2,2,有,有,NA,NA,RPXNMLRLKHJGFCA38DA,94.78,1.05,8.59,無,NA,2024/1/19,327,19.46232665,16.96253677,22.02361342,0,46.0724062,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,4,"c(310549.252106515, 2775906.05571807)",臺北捷運大湖公園站_BR20,799.1755565,4122.357995,4121.811355,37
臺北市內湖區大湖街１６０巷１８弄３之２號,10300000,141971,0,0,63000,內湖區,房地(土地+建物)+車位,25.082571,121.6008837,秀湖里,24.01,住,NA,NA,1130114,土地1建物1車位1,二層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,840324,72.55,1,1,1,有,有,升降機械,陽台外推；,RPXOMLLLKHJGFCA87DA,32.39,0.98,4.29,無,NA,2024/1/14,328,19.80091422,16.71349474,24.70929759,0,33.86621858,0,0,0,0,0,1,0,0,0,0,14,11,0,2,2,1,0,0,0,14,"c(310613.315202366, 2775058.06982266)",臺北捷運大湖公園站_BR20,196.5837809,3277.553948,3277.010036,29
