土地位置建物門牌,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,countycode,鄉鎮市區,交易標的,緯度,經度,村里,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,車位類別,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,nomi_address,date,.id,t_mean_24h_idw,t_min_idw,t_max_idw,daily_rain_idw,aqi_idw,towncode,MASTER_UP_rate,BACHELOR_UP_rate,Sex_ratio,popdense,Dependency_ratio,Old_ratio,count_anc_500m,count_clean_500m,count_cor_500m,count_cos_500m,count_uni_500m,count_fire_500m,count_gas_500m,count_inc_500m,count_lpg_500m,count_mall_500m,count_mart_500m,count_med_500m,count_nuc_500m,count_phar_500m,count_poli_500m,count_post_500m,count_simpmart_500m,count_temp_500m,count_died_500m,count_shop_500m,geometry,nearest_mrt_name,dist_to_mrt_meter,dist_to_rail_meter,dist_to_thsr_meter,house_age
臺北市北投區大度路三段２９９號十一樓之２,12600000,217842,0,0,63000,北投區,房地(土地+建物),25.12295999,121.46649,關渡里,5.92,住,NA,NA,1130701,土地3建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,971013,57.84,1,1,1,有,有,NA,陽台外推；其他增建；,RPRPMLPJQHJGFEA38DA,32.86,1.85,4.12,有,438,"299號, 大度路三段, 關渡里, 北投區, 臺北市, 112, 臺灣",2024/7/1,626,31.81970511,28.48729249,36.17475652,0,37.68944564,63000120038,0.100969219,0.438704867,91.86,6231.02,48.79705632,32.87574299,0,0,0,0,1,1,1,0,0,0,10,7,0,2,1,1,2,1,0,12,"c(121.466490012345, 25.1229599933713)",臺北捷運關渡站_R25,152.0408672,9719.635237,9772.035343,16
臺北市北投區大度路三段３０１巷２８弄２８號四樓,10000000,109565,0,0,63000,北投區,房地(土地+建物),25.12214259,121.4655487,關渡里,25.96,住,NA,NA,1130707,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,760123,91.27,3,2,2,有,無,NA,其他增建；,RPPQMLLKPHJGFEA87DA,74.12,0,9.7,無,NA,"28號, 大度路三段301巷, 關渡里, 北投區, 臺北市, 112, 臺灣",2024/7/7,627,31.41521689,28.62810527,35.39056591,0.309775908,31.46230323,63000120038,0.100969219,0.438704867,91.86,6231.02,48.79705632,32.87574299,0,0,0,0,1,1,0,0,0,0,13,7,0,2,1,1,2,1,0,15,"c(121.465548724619, 25.1221425901736)",臺北捷運關渡站_R25,269.6168099,9691.14867,9745.109565,37
臺北市北投區大業路２８０巷３５弄３之１號二樓,11000000,140899,0,0,63000,北投區,房地(土地+建物),25.12800502,121.499718,中央里,27,住,NA,NA,1130708,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,660408,78.07,3,1,1,有,無,NA,NA,RPPNMLTJQHJGFEA48EA,70.95,0,7.12,無,NA,"3號, 北投路一段, 中央里, 北投區, 奇岩, 臺北市, 112, 臺灣",2024/7/8,628,29.58021708,24.19151946,34.43963088,25.75768976,25.6612231,63000120022,0.115279966,0.451238723,91.54,28409.64,49.46091643,34.44358875,0,0,0,0,0,0,1,0,0,0,13,28,0,7,0,1,1,1,0,14,"c(121.499717972008, 25.128005018983)",臺北捷運奇岩站_R21,243.580364,9059.574952,9067.286302,47
臺北市北投區大業路２８０巷９弄９之１號四樓,19800000,218809,0,0,63000,北投區,房地(土地+建物),25.12775201,121.498559,中央里,33.5,住,NA,NA,1130721,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,661111,90.49,3,2,1,有,無,NA,其他增建:鐵窗頂樓加蓋；其他增建；,RPQNMLMJRHJGFEA97EA,79.6,0,10.89,無,NA,"9號, 大業路, 中央里, 北投區, 奇岩, 臺北市, 112, 臺灣",2024/7/21,629,32.74851908,29.90987993,36.18836579,0,19.97126922,63000120022,0.115279966,0.451238723,91.54,28409.64,49.46091643,34.44358875,0,0,0,0,0,0,1,0,0,0,12,22,0,5,0,1,1,1,0,13,"c(121.498559006256, 25.1277520112357)",臺北捷運奇岩站_R21,303.1173174,9053.605885,9063.034293,47
臺北市北投區大業路４６２之７號,27400000,203234,50.67,0,63000,北投區,房地(土地+建物)+車位,25.13191899,121.496281,大同里,16.77,住,NA,NA,1130708,土地3建物1車位1,一層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860111,134.82,3,3,3,有,有,坡道平面,陽台外推；夾層；其他增建；,RPSOMLNKQHJGFEA28DA,73.15,1.65,9.35,有,NA,"462號, 大業路, 大同里, 北投區, 奇岩, 臺北市, 112, 臺灣",2024/7/8,630,29.45656307,24.03270688,34.42979965,19.9741315,23.11740916,63000120024,0.130887954,0.476247745,91.84,8702.48,49.93274144,34.22114608,0,0,0,0,0,0,0,0,0,0,11,20,0,4,0,0,0,2,0,11,"c(121.496280972611, 25.1319189905803)",臺北捷運北投站_R22,339.1146954,9551.551387,9562.790711,27
臺北市北投區大業路５２６號二十三樓,38680000,278865,38.18,2500000,63000,北投區,房地(土地+建物)+車位,25.13476402,121.496654,大同里,14.74,商,NA,NA,1130707,土地2建物1車位1,二十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121011,167.92,2,2,2,有,有,坡道平面,NA,RPOOMLRJPHJGFEA08DA,79,6,6.19,有,597,"540號, 大業路, 大同里, 北投區, 新北投, 臺北市, 112, 臺灣",2024/7/7,631,31.13905747,28.49207062,35.2780836,0,28.90681837,63000120024,0.130887954,0.476247745,91.84,8702.48,49.93274144,34.22114608,0,0,0,0,0,0,0,0,0,0,9,22,0,4,2,1,0,3,0,9,"c(121.496653967303, 25.1347640180657)",臺北捷運北投站_R22,367.2702514,9852.784283,9862.664522,1
臺北市北投區天母北路１０５巷１５弄１號八樓之２,7800000,232975,0,0,63000,北投區,房地(土地+建物),25.124068,121.527441,永欣里,9.8,住,NA,NA,1130721,土地1建物1車位0,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840629,33.48,1,1,1,有,有,NA,NA,RPWNMLNKQHJGFEA58DA,20.7,0.92,1.84,有,461,"1之1號, 同德街44巷, 永欣里, 北投區, 東勢, 臺北市, 112, 臺灣",2024/7/21,632,32.20581961,28.86435395,35.67273959,0,18.90707279,63000120010,0.219664678,0.664819551,83.32,11604.97,58.94456086,34.08268241,0,0,0,0,0,0,0,0,0,0,17,13,0,0,0,1,1,2,0,18,"c(121.527441032942, 25.124067997152)",臺北捷運石牌站_R19,1590.687207,8560.98618,8527.857183,29
臺北市北投區天母西路１１５號六樓之１,78880000,327439,87.12,5000000,63000,北投區,房地(土地+建物)+車位,25.11901199,121.523341,榮華里,42.8,商,NA,NA,1130712,土地2建物1車位2,六層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1081226,312.75,3,3,3,有,有,坡道平面,NA,RPPNMLRLPHJGFEA28DA,124.82,14.43,11.22,有,382,"115號, 天母西路, 榮華里, 北投區, 蘭雅, 臺北市, 112, 臺灣",2024/7/12,634,31.47380238,28.6061159,35.09982354,0.839644639,29.31975476,63000120006,0.177487156,0.609683948,85.43,19301.36,60.40122109,40.05669428,0,0,0,0,1,0,0,0,0,0,16,26,0,4,0,1,1,0,0,17,"c(121.523341025004, 25.1190119912471)",臺北捷運石牌站_R19,932.6740704,7956.080704,7928.30162,5
臺北市北投區天母西路１１６號九樓,129880000,372291,75.96,7400000,63000,北投區,房地(土地+建物)+車位,25.11881401,121.523,榮華里,60.31,商,NA,NA,1130704,土地2建物1車位2,九層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1111228,404.95,0,0,0,無,有,坡道平面,NA,RPOOMLOLOHJGFEA87DA,179.64,0,35.31,有,NA,"116號, 天母西路, 榮華里, 北投區, 蘭雅, 臺北市, 112, 臺灣",2024/7/4,635,31.14447429,28.09532619,35.27179242,0,37.44920047,63000120006,0.177487156,0.609683948,85.43,19301.36,60.40122109,40.05669428,0,0,0,0,1,0,0,0,0,0,18,26,0,5,0,1,2,0,0,20,"c(121.522999965364, 25.1188140106941)",臺北捷運石牌站_R19,891.9905808,7930.988904,7903.727703,2
臺北市北投區奇岩路７９號,31500000,108147,0,0,63000,北投區,房地(土地+建物)+車位,25.13215402,121.506852,溫泉里,254.66,住,NA,NA,1130723,土地2建物1車位2,全,二層,透天厝,住家用,加強磚造,691113,291.27,5,3,3,有,無,其他,房屋為透天厝車庫為基地座落下方,RPROMLQLQHJGFEA58DA,240.54,26.75,23.98,無,NA,"79號, 奇岩路, 溫泉里, 北投區, 奇岩, 臺北市, 112, 臺灣",2024/7/23,637,30.53046011,28.85877657,34.03795542,2.982114118,14.54002209,63000120025,0.117688144,0.472673302,87.22,25318.64,51.5553412,38.09983119,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,5,0,8,"c(121.506851977439, 25.1321540191454)",臺北捷運新北投站_R22A,637.4151881,9416.887023,9413.667086,44
臺北市北投區尊賢街２３９巷２６弄１號,2125000,168784.5,0,0,63000,北投區,建物,25.116072,121.506546,立賢里,0,NA,NA,NA,1130702,土地0建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,620119,12.59,0,0,0,無,無,NA,建物坐落地號：立農段四小段333地號；親友、員工、共有人或其他特殊關係間之交易；,RPROMLMJQHJGFEA97DA,12.59,0,0,無,383,"3號, 尊賢街241巷, 立賢里, 北投區, 奇岩, 臺北市, 112, 臺灣",2024/7/2,638,29.9588337,26.35566547,35.04939306,10.0983176,38.93186842,63000120016,0.127011744,0.486733362,89.98,13131.08,56.5793181,29.55762186,0,0,0,0,0,0,2,0,0,0,23,22,0,6,0,2,2,2,0,25,"c(121.506546037973, 25.1160719967988)",臺北捷運唭哩岸站_R20,529.3560014,7649.098506,7649.476544,51
臺北市北投區尊賢街２４９巷２６號,22000000,236559,0,0,63000,北投區,房地(土地+建物),25.11729802,121.505475,立賢里,31.25,住,NA,NA,1130801,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,630905,93,3,2,2,有,無,NA,NA,RPRNMLNLQHJGFEA28EA,93,0,0,無,NA,"26號, 尊賢街249巷, 立賢里, 北投區, 奇岩, 臺北市, 112, 臺灣",2024/8/1,639,31.42433526,28.29414975,34.65090526,0,30.27904239,63000120016,0.127011744,0.486733362,89.98,13131.08,56.5793181,29.55762186,0,0,0,0,0,0,2,0,0,0,23,24,0,6,0,2,2,2,0,25,"c(121.505474998385, 25.1172980177762)",臺北捷運唭哩岸站_R20,405.3017936,7797.488257,7799.357395,50
臺北市北投區尊賢街３０２巷３０號四樓,11900000,147368,0,0,63000,北投區,房地(土地+建物),25.11805319,121.5082871,尊賢里,25.75,住,NA,NA,1130716,土地1建物1車位0,四層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,650525,80.75,3,2,1,有,無,NA,NA,RPUNMLSLQHJGFEA09EA,80.75,0,0,無,NA,"28號, 尊賢街302巷, 尊賢里, 北投區, 奇岩, 臺北市, 112, 臺灣",2024/7/16,640,32.18552973,30.26813352,35.16997121,0,33.27884533,63000120015,0.120508982,0.475798403,88.52,62576.02,61.04768299,34.58697111,0,0,0,0,0,0,1,0,0,0,31,29,0,7,0,2,2,2,0,33,"c(121.508287126901, 25.1180531853428)",臺北捷運唭哩岸站_R20,361.4866447,7848.292444,7845.319609,48
臺北市北投區崗山路８巷１６號六樓,22000000,190061,32.85,1500000,63000,北投區,房地(土地+建物)+車位,25.140952,121.486647,稻香里,24.61,住,NA,NA,1130801,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080415,140.71,3,2,1,有,有,升降平面,NA,RPRNMLQLQHJGFEA48DA,52.53,10.84,7.29,有,137,"16號, 崗山路, 稻香里, 北投區, 臺北市, 112, 臺灣",2024/8/1,641,30.90586559,27.28251685,34.81459461,0,26.26470164,63000120035,0.113432836,0.451542289,94.3,5056.86,42.20897069,30.28260305,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,1,0,1,0,6,"c(121.48664698074, 25.1409519999944)",臺北捷運復興崗站_R23,383.9513658,10756.05048,10776.12372,5
臺北市北投區幽雅路７號七樓之１７,13770000,126321,23.23,1100000,63000,北投區,房地(土地+建物)+車位,25.13729598,121.513111,林泉里,16.43,NA,NA,NA,1130723,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980205,123.53,1,1,2,有,有,坡道機械,NA,RPPNMLTJRHJGFEA58EA,59.12,4.21,0,有,NA,"7號, 幽雅路, 林泉里, 北投區, 新北投, 臺北市, 112, 臺灣",2024/7/23,643,29.45416992,27.86919223,32.56520224,4.105577777,13.13696964,63000120026,0.116593567,0.438596491,99.8,1986.12,47.88451964,36.18715777,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,1,"c(121.513110995997, 25.1372959814674)",臺北捷運新北投站_R22A,973.6343342,9947.440872,9935.27368,15
臺北市北投區幽雅路７號十一樓之１,13000000,140480,23.23,0,63000,北投區,房地(土地+建物)+車位,25.13729598,121.513111,林泉里,11.43,NA,NA,NA,1130705,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980205,92.54,1,0,1,有,有,坡道機械,陽台外推；,RPPNMLTKQHJGFEA48DA,31.89,3.41,8.46,有,NA,"7號, 幽雅路, 林泉里, 北投區, 新北投, 臺北市, 112, 臺灣",2024/7/5,644,30.51028154,27.32784482,35.40898649,0,25.60083367,63000120026,0.116593567,0.438596491,99.8,1986.12,47.88451964,36.18715777,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,1,"c(121.513110995997, 25.1372959814674)",臺北捷運新北投站_R22A,973.6343342,9947.440872,9935.27368,15
臺北市北投區懷德街６７號二樓,15800000,189881,0,0,63000,北投區,房地(土地+建物),25.11327802,121.519522,裕民里,23.27,住,NA,NA,1130720,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,671003,83.21,2,2,1,有,無,NA,NA,RPTNMLSLQHJGFEA98EA,72.49,0,9.03,無,NA,"67號, 懷德街, 裕民里, 北投區, 蘭雅, 臺北市, 112, 臺灣",2024/7/20,645,32.35674763,29.74351602,35.18184007,0,22.4808022,63000120007,0.146449052,0.534774298,86.85,43752.16,55.21312787,36.10166099,2,0,0,0,0,0,0,0,0,0,25,47,0,11,0,1,2,0,0,27,"c(121.51952197846, 25.1132780151038)",臺北捷運明德站_R18,444.4340642,7293.747026,7271.694864,46
臺北市北投區懷德街７５巷１１號四樓,26680000,200814,48.65,3000000,63000,北投區,房地(土地+建物)+車位,25.113384,121.519328,裕民里,42.79,住,NA,NA,1130806,土地1建物1車位1,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,761126,166.57,3,2,2,有,無,坡道平面,陽台外推；其他增建；,RPROMLNKQHJGFEA18DA,140.66,0,11.53,無,156,"9號, 懷德街75巷, 裕民里, 北投區, 蘭雅, 臺北市, 112, 臺灣",2024/8/6,646,29.87318687,28.10028745,31.95842355,0,34.89494939,63000120007,0.146449052,0.534774298,86.85,43752.16,55.21312787,36.10166099,2,0,0,0,0,0,0,0,0,0,26,50,0,12,0,1,2,0,0,28,"c(121.519328021221, 25.1133840042694)",臺北捷運石牌站_R19,452.2345854,7304.466251,7282.766102,37
臺北市北投區承德路七段１６８號十一樓,61000000,257515,33.17,3000000,63000,北投區,房地(土地+建物)+車位,25.113915,121.508111,吉慶里,25.88,住,NA,NA,1130701,土地3建物1車位1,十一層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼骨ＲＣ造,1120413,258.4,3,2,3,有,有,坡道平面,NA,RPPOMLPKPHJGFEA08DA,127.37,12.51,11.44,有,NA,"1號, 承德路七段, 吉慶里, 北投區, 奇岩, 臺北市, 112, 臺灣",2024/7/1,647,30.86647537,29.29950633,34.67693965,4.519602579,38.81857533,63000120014,0.140557697,0.522103831,89.95,14503.07,60.49013746,31.8290496,0,0,0,0,0,0,1,0,0,0,20,31,0,6,0,2,2,1,0,22,"c(121.508111023115, 25.1139149978356)",臺北捷運石牌站_R19,725.9462003,7393.95705,7392.128619,1
臺北市北投區承德路七段１６８號十八樓,67000000,229680,66.48,0,63000,北投區,房地(土地+建物)+車位,25.113915,121.508111,吉慶里,25.97,住,NA,NA,1130709,土地3建物1車位2,十八層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼骨ＲＣ造,1120413,291.71,3,2,3,有,有,坡道平面,NA,RPVPMLMKQHJGFEA58DA,127.51,12.51,11.44,有,535,"1號, 承德路七段, 吉慶里, 北投區, 奇岩, 臺北市, 112, 臺灣",2024/7/9,648,29.45584066,26.3696359,33.96209056,0.663684496,27.99656125,63000120014,0.140557697,0.522103831,89.95,14503.07,60.49013746,31.8290496,0,0,0,0,0,0,1,0,0,0,20,31,0,6,0,2,2,1,0,22,"c(121.508111023115, 25.1139149978356)",臺北捷運石牌站_R19,725.9462003,7393.95705,7392.128619,1
臺北市北投區承德路七段３２巷３弄１０號二樓,10800000,78443,0,0,63000,北投區,房地(土地+建物),25.11170498,121.511081,福興里,45.5,住,NA,NA,1130729,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670403,137.68,3,1,2,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLTJQHJGFEA48DA,126.8,0,10.88,無,NA,"10號, 承德路七段32巷3弄, 福興里, 北投區, 臺北市, 112, 臺灣",2024/7/29,649,31.17886301,29.52146216,34.54934663,0,11.47535642,63000120004,0.145274799,0.511561662,90.67,20882.45,58.01576871,30.70521243,0,0,0,0,0,0,2,0,0,0,21,32,0,8,1,2,3,3,0,24,"c(121.511080982867, 25.1117049833348)",臺北捷運石牌站_R19,553.7233717,7124.64721,7117.895092,46
臺北市北投區文林北路１３６號十八樓,106000000,271010,30.02,6000000,63000,北投區,房地(土地+建物)+車位,25.10638009,121.5167136,文林里,27.36,住,NA,NA,1130701,土地1建物1車位2,十八層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1060220,399.01,3,2,3,有,有,坡道平面,NA,RPUNMLOJPHJGFEA28DA,188.02,19.71,24.5,有,306,"136號, 文林北路, 文林里, 北投區, 蘭雅, 臺北市, 112, 臺灣",2024/7/1,650,30.44973222,28.41318416,35.14849049,12.2327654,37.75857824,63000120002,0.133228015,0.51421801,91.06,38240.36,54.11255409,37.012987,1,0,0,0,0,0,0,0,0,0,10,17,0,3,0,2,1,1,0,11,"c(121.516713621801, 25.106380085976)",臺北捷運明德站_R18,404.424077,6520.314,6503.178184,7
臺北市北投區文林北路１６６巷２弄７號四樓,6000000,62663,0,0,63000,北投區,房地(土地+建物),25.10694498,121.516548,文林里,24.26,住,NA,NA,1130717,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680611,95.75,3,2,2,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLRJQHJGFEA88DA,87.6,0,8.15,無,NA,"7號, 文林北路166巷2弄, 文林里, 北投區, 蘭雅, 臺北市, 112, 臺灣",2024/7/17,651,31.88954103,28.30754552,35.76844415,0,36.11426115,63000120002,0.133228015,0.51421801,91.06,38240.36,54.11255409,37.012987,1,0,0,0,0,0,0,0,0,0,13,28,0,6,0,2,1,2,0,14,"c(121.516547995394, 25.1069449843405)",臺北捷運明德站_R18,368.4611338,6582.642129,6565.8404,45
臺北市北投區文林北路２４４巷３４號,11200000,182262,0,0,63000,北投區,房地(土地+建物),25.108975,121.514324,文林里,39.5,住,NA,NA,1130701,土地1建物1車位0,一層，騎樓,二層,公寓(5樓含以下無電梯),住家用,加強磚造,580319,61.45,2,2,1,有,無,NA,其他增建；,RPRNMLTJQHJGFEA68EA,61.45,0,0,無,NA,"32號, 文林北路244巷, 文林里, 北投區, 蘭雅, 臺北市, 112, 臺灣",2024/7/1,652,30.69393544,28.93386946,34.85556605,7.58107305,37.98738821,63000120002,0.133228015,0.51421801,91.06,38240.36,54.11255409,37.012987,1,0,0,0,0,0,2,0,0,0,19,30,0,7,1,1,2,3,0,21,"c(121.514324025025, 25.1089749974706)",臺北捷運明德站_R18,487.8902537,6808.384032,6795.850571,55
臺北市北投區新民路５３之１號六樓之５,4950000,206250,0,0,63000,北投區,房地(土地+建物),25.14032298,121.510258,林泉里,4.82,住,NA,NA,1130729,土地1建物1車位0,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,970221,24,0,0,0,無,有,NA,夾層；,RPXOMLTKQHJGFEA76DA,13.14,2.45,0,有,563,"53號, 新民路, 林泉里, 北投區, 新北投, 臺北市, 112, 臺灣",2024/7/29,653,28.89472822,27.05831062,31.93369938,0.112540695,11.22132189,63000120026,0.116593567,0.438596491,99.8,1986.12,47.88451964,36.18715777,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,3,0,4,"c(121.510257963794, 25.1403229800706)",臺北捷運新北投站_R22A,777.4902607,10293.96977,10285.28109,16
臺北市北投區新興路１５８巷１５號四樓,13000000,122399,0,0,63000,北投區,房地(土地+建物),25.13890602,121.486065,桃源里,33.9,住,NA,NA,1130703,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,691119,106.21,3,2,1,有,無,NA,NA,RPPNMLMJQHJGFEA77EA,91.57,0,14.64,無,NA,"17號, 中央北路三段, 桃源里, 北投區, 臺北市, 112, 臺灣",2024/7/3,654,30.67357178,26.92611504,33.97860242,0,29.67362999,63000120036,0.103182075,0.436640934,94.74,4899.43,41.45569619,29.28432326,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,1,0,1,0,6,"c(121.486065025202, 25.1389060193388)",臺北捷運復興崗站_R23,151.9041857,10554.66581,10576.1881,44
臺北市北投區新興路７０巷１號五樓之１,14000000,96879,0,0,63000,北投區,房地(土地+建物),25.141082,121.487911,稻香里,30.5,住,NA,NA,1130713,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,830222,144.51,4,2,2,有,無,NA,NA,RPSOMLKLQHJGFEA18EA,114.38,0,14.15,無,516,"3號, 新興路, 稻香里, 北投區, 臺北市, 112, 臺灣",2024/7/13,655,30.95837787,28.97450891,34.32259192,0,31.58303514,63000120035,0.113432836,0.451542289,94.3,5056.86,42.20897069,30.28260305,0,0,0,0,0,0,0,0,0,0,7,1,0,1,0,1,0,1,0,7,"c(121.487910971738, 25.1410820033127)",臺北捷運復興崗站_R23,454.5458387,10735.90818,10754.47065,30
臺北市北投區杏林一路２８之１號二樓,8880000,129882,0,0,63000,北投區,房地(土地+建物),25.14092698,121.497806,智仁里,25.15,住,NA,NA,1130805,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670508,68.37,3,2,1,有,無,NA,陽台外推；其他增建；,RPPOMLPKQHJGFEA18DA,60.3,0,8.07,無,NA,"28號, 杏林一路, 智仁里, 北投區, 新北投, 臺北市, 112, 臺灣",2024/8/5,657,29.59076259,27.69286137,32.44959093,0,41.17288819,63000120031,0.094631132,0.435496331,87.55,53878.94,46.32840386,32.0244773,0,0,0,0,0,0,0,0,0,0,15,12,0,4,0,2,0,2,0,15,"c(121.497805976075, 25.1409269800135)",臺北捷運新北投站_R22A,716.4157427,10502.56118,10509.34067,46
臺北市北投區東華街一段３６４號三樓,28250000,210381,0,0,63000,北投區,房地(土地+建物),25.10977702,121.519212,裕民里,47.18,商,NA,NA,1130729,土地5建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,780215,134.28,3,2,2,有,無,NA,NA,RPUNMLTLQHJGFEA09DA,115.04,0.61,12.11,無,NA,"364號, 東華街一段, 裕民里, 北投區, 蘭雅, 臺北市, 112, 臺灣",2024/7/29,658,31.01638329,29.012104,34.39218125,0,10.91955704,63000120007,0.146449052,0.534774298,86.85,43752.16,55.21312787,36.10166099,1,0,0,0,0,0,0,0,0,0,18,36,0,11,0,3,2,0,0,20,"c(121.519212015681, 25.1097770198759)",臺北捷運明德站_R18,55.4065372,6904.850519,6883.061382,35
臺北市北投區永興路一段３２巷３弄１１號四樓,9900000,114016,0,0,63000,北投區,房地(土地+建物),25.13862401,121.500578,中庸里,36.2,商,NA,NA,1130716,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670315,86.83,3,2,1,有,無,NA,陽台外推；其他增建；,RPPNMLNLQHJGFEA97DA,74.35,0,12.48,無,NA,"9號, 永興路一段32巷3弄, 中庸里, 北投區, 新北投, 臺北市, 112, 臺灣",2024/7/16,660,32.10376947,29.75525577,35.57974145,0,30.47567826,63000120028,0.090882353,0.422941177,91.28,36860.12,46.05988966,33.96375097,0,0,0,0,0,1,0,0,0,0,21,27,0,8,1,2,0,3,5,21,"c(121.500578039093, 25.1386240102065)",臺北捷運新北投站_R22A,341.1810644,10205.82587,10209.68661,46
臺北市北投區永興路一段５４號四樓,3000000,163132,0,0,63000,北投區,房地(土地+建物),25.13949699,121.500738,中庸里,5.85,商,NA,NA,1130714,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,620214,18.39,6,3,2,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPQNMLTLPHJGFEA58DA,18.39,0,0,無,NA,"54號, 永興路一段, 中庸里, 北投區, 新北投, 臺北市, 112, 臺灣",2024/7/14,661,30.16434106,26.92140474,33.38813129,0,28.18707539,63000120028,0.090882353,0.422941177,91.28,36860.12,46.05988966,33.96375097,0,0,0,0,0,1,0,0,0,0,20,20,0,7,1,2,0,3,5,20,"c(121.500737965806, 25.1394969854222)",臺北捷運新北投站_R22A,388.8673233,10299.06814,10302.53825,51
臺北市北投區永興路二段４７號四樓,16500000,137592,0,0,63000,北投區,房地(土地+建物)+車位,25.14032,121.50252,開明里,18.51,住,NA,NA,1130705,土地1建物1車位2,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,990901,119.92,1,2,2,有,有,升降機械,陽台外推；夾層；,RPSNMLNKQHJGFEA18DA,45.05,2.07,4.26,有,NA,"47號, 永興路二段, 開明里, 北投區, 新北投, 臺北市, 112, 臺灣",2024/7/5,662,29.80423573,26.75611418,34.27450661,0,25.51444358,63000120029,0.122565075,0.476986726,90.43,15570.08,47.8626489,35.50572295,0,0,0,0,0,0,0,0,0,0,21,14,0,5,1,0,1,4,5,22,"c(121.502519958421, 25.140320004495)",臺北捷運新北投站_R22A,378.6953071,10364.65882,10365.73009,14
臺北市北投區泉源路４８號三樓,9000000,180832,0,0,63000,北投區,房地(土地+建物),25.14094198,121.50911,中心里,11.58,住,NA,NA,1130802,土地1建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890615,49.77,1,1,1,有,有,NA,NA,RPROMLQKQHJGFEA48DA,33.15,0,4.05,有,15,"48之5號, 泉源路, 中心里, 北投區, 新北投, 臺北市, 112, 臺灣",2024/8/2,663,30.43657257,27.41968357,33.29880948,0.11938515,33.79840963,63000120027,0.131330182,0.512997974,83.69,15034.85,48.24804056,36.56062701,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,4,"c(121.509109978336, 25.1409419836201)",臺北捷運新北投站_R22A,717.099829,10369.22411,10361.92899,24
