土地位置建物門牌,緯度,經度,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,countycode,鄉鎮市區,交易標的,村里,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,車位類別,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,date,.id,t_mean_24h_idw,t_min_idw,t_max_idw,daily_rain_idw,aqi_idw,towncode,MASTER_UP_rate,BACHELOR_UP_rate,Sex_ratio,popdense,Dependency_ratio,Old_ratio,count_anc_500m,count_clean_500m,count_cor_500m,count_cos_500m,count_uni_500m,count_fire_500m,count_gas_500m,count_inc_500m,count_lpg_500m,count_mall_500m,count_mart_500m,count_med_500m,count_nuc_500m,count_phar_500m,count_poli_500m,count_post_500m,count_simpmart_500m,count_temp_500m,count_died_500m,count_shop_500m,geometry,nearest_mrt_name,dist_to_mrt_meter,dist_to_rail_meter,dist_to_thsr_meter,house_age,time_index,nomi_address
臺北市大安區金華街１０６巷８號三樓,25.0299303,121.5259373,24500000.0,465779.0,0.0,0.0,63000,大安區,房地(土地+建物),錦泰里,10.1,住,,,1130704,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030513,52.6,1,1,1,有,有,,,RPXOMLRJQHJGFFA56DA,29.37,1.57,2.81,有,483.0,2024/7/4,1081,30.86909993,27.536295,35.25738816,0.0,34.21911328,63000030020.0,0.279935275,0.712297735,91.38,28265.38,71.76368372,34.23110337,0,0,0,0,1,1,1,0,0,0,25,53,0,2,0,1,0,2,0,25,"c(121.525937319512, 25.0299302977649)",臺北捷運古亭站_G09_O05,558.7560541,2205.11934,2162.722042,10,6,"10號, 金華街106巷, 錦泰里, 大安區, 古亭, 臺北市, 106, 臺灣"
臺北市大安區青田街１巷８號,25.02895599,121.532284,85000000.0,422822.0,0.0,0.0,63000,大安區,房地(土地+建物),龍安里,43.2,住,,,1130726,土地3建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700529,201.03,2,2,1,有,無,,其他增建；,RPXPMLKMPHJGFFA78DA,133.35,67.68,0.0,無,,2024/7/26,1082,27.5278237,25.97521536,29.44414582,9.373138694,26.93217219,63000030015.0,0.226962963,0.613777778,96.43,45427.22,63.22961154,37.27882855,0,0,0,0,0,0,1,0,0,0,25,49,0,4,1,1,0,1,0,25,"c(121.532284012778, 25.0289559853398)",臺北捷運大安森林公園站_R06,658.2800576,2650.905414,2584.693033,43,6,"學校咖啡, 6, 青田街1巷, 龍安里, 大安區, 古亭, 臺北市, 106, 臺灣"
臺北市文山區一壽街２０巷１５號四樓,24.97970401,121.5556306,14000000.0,182648.0,0.0,0.0,63000,文山區,房地(土地+建物),樟新里,19.99,住,,,1130713,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820629,76.65,2,2,1,有,有,,,RPOOMLOKQHJGFAA57DA,54.54,0.0,6.33,有,520.0,2024/7/13,1083,28.3686321,25.06910513,34.84148374,12.61552873,38.83129805,63000080031.0,0.157520981,0.567247687,87.42,27097.56,46.45429362,28.72576176,0,0,0,0,0,2,0,0,1,0,16,11,0,3,0,1,1,1,0,17,"c(121.555630630607, 24.9797040060999)",臺北捷運七張站_G03,1364.573391,8030.021011,8478.861816,31,6,"15號, 一壽街20巷, 樟新里, 文山區, 臺北市, 116, 臺灣"
臺北市文山區仙岩路１６巷２８之１號七樓,24.99765901,121.548927,17000000.0,228219.0,0.0,0.0,63000,文山區,房地(土地+建物),興安里,24.73,住,,,1130702,土地1建物1車位0,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,841103,74.49,2,2,1,有,無,,陽台外推；,RPUOMLMJQHJGFAA87DA,51.49,0.0,7.0,有,442.0,2024/7/2,1085,28.55321907,24.39453594,34.38925782,40.10320194,41.0661309,63000080018.0,0.18423293,0.602077303,87.58,28525.31,51.77676536,33.78132118,0,0,0,0,0,0,0,0,0,0,12,21,0,6,1,1,4,1,0,16,"c(121.548927035904, 24.9976590066206)",臺北捷運萬芳醫院站_BR04,907.687176,6302.660838,6409.332508,29,6,"金寶第, 30;30之1, 仙岩路16巷, 興安里, 文山區, 萬隆, 臺北市, 116, 臺灣"
臺北市文山區仙岩路１６巷７２弄４２號三樓,24.99600002,121.549908,17200000.0,173422.0,0.0,0.0,63000,文山區,房地(土地+建物),興安里,55.0,住,,,1130720,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,870327,99.18,2,2,2,有,有,,後陽台增建其他增建；,RPUPMLLLQHJGFAA08DA,70.16,0.0,8.85,無,548.0,2024/7/20,1086,30.72396385,26.56579702,34.76979962,0.0,29.98979782,63000080018.0,0.18423293,0.602077303,87.58,28525.31,51.77676536,33.78132118,0,0,0,0,0,0,0,0,0,0,6,7,0,4,0,0,1,1,0,7,"c(121.549907970033, 24.9960000184346)",臺北捷運萬芳醫院站_BR04,871.5031288,6495.616314,6617.965618,26,6,"42號, 仙岩路16巷72弄, 興安里, 文山區, 萬隆, 臺北市, 116, 臺灣"
臺北市文山區保儀路１１號十二樓之１,24.98860802,121.568737,23880000.0,175408.0,0.0,2800000.0,63000,文山區,房地(土地+建物)+車位,木新里,9.5,商,,,1130703,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020110,136.14,2,1,2,有,有,坡道平面,,RPQPMLMJPHJGFAA47DA,53.46,7.34,4.36,有,210.0,2024/7/3,1087,29.16107836,24.34571966,34.14556907,0.118724856,36.3701667,63000080028.0,0.120598007,0.448062016,101.59,31038.82,46.37616718,33.837261,0,1,0,0,0,0,3,0,0,0,18,18,0,8,0,1,1,1,0,19,"c(121.568736993507, 24.9886080180242)",臺北捷運萬芳社區站_BR03,1111.889017,6780.857141,8182.717612,11,6,"台新國際商業銀行, 9, 保儀路, 木新里, 文山區, 臺北市, 116010, 臺灣"
臺北市文山區保儀路３６號二十四樓之１,24.98815699,121.56851,20000000.0,189825.0,18.5,0.0,63000,文山區,房地(土地+建物)+車位,木柵里,8.64,商,,,1130702,土地1建物1車位1,二十四層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1111220,105.36,2,2,1,有,有,坡道機械,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLQKPHJGFAA38DA,47.94,4.43,5.29,有,218.0,2024/7/2,1088,27.83118634,23.68928508,33.91630594,52.02085128,42.21891264,63000080027.0,0.180661877,0.576257214,87.22,17108.47,49.52470001,32.32039894,0,1,0,0,0,0,3,0,0,0,17,19,0,7,2,1,1,1,0,18,"c(121.568510011569, 24.9881569878143)",臺北捷運萬芳社區站_BR03,1161.273697,6833.572133,8237.562359,2,6,"30號, 保儀路, 木柵里, 文山區, 臺北市, 116, 臺灣"
臺北市文山區光輝路１１２巷５弄６號十樓,24.984585,121.557433,13800000.0,123071.0,0.0,0.0,63000,文山區,房地(土地+建物),樟林里,11.47,住,,,1130703,土地2建物1車位0,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,950330,112.13,1,1,1,有,有,,陽台外推；,RPRNMLOJRHJGFAA77DA,22.87,4.41,3.67,有,,2024/7/3,1089,29.12630249,24.48277476,34.39562962,0.366613285,37.59734861,63000080030.0,0.148968363,0.532462173,93.67,34339.43,48.11009173,33.39449541,0,0,0,0,0,0,0,0,0,0,27,27,0,6,0,1,2,1,0,29,"c(121.557432991246, 24.9845849978666)",臺北捷運大坪林站_G04_Y07,1615.413051,7459.984468,8092.882048,18,6,"6號, 光輝路112巷5弄, 樟林里, 文山區, 臺北市, 116, 臺灣"
臺北市文山區和平東路四段６５巷２７弄１６之２號,25.007905,121.566944,27000000.0,124798.0,0.0,0.0,63000,文山區,房地(土地+建物),博嘉里,112.96,住,,,1130722,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,760107,216.35,4,2,3,有,有,,陽台外推；其他增建；,RPTNMLQKQHJGFAA18DA,167.1,30.26,18.99,無,,2024/7/22,1090,30.90668008,27.04206201,35.19910172,0.0,16.61263747,63000080034.0,0.152853792,0.525801407,90.15,1392.85,49.65357966,31.28047215,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,"c(121.566944020599, 25.0079050031527)",臺北捷運萬芳社區站_BR03,1036.019534,4715.111707,6496.328079,37,6,"16號, 和平東路四段65巷27弄, 博嘉里, 文山區, 臺北市, 116, 臺灣"
臺北市文山區和平東路四段６５巷７７弄１９號,25.006819,121.569667,24500000.0,132727.0,0.0,0.0,63000,文山區,房地(土地+建物),博嘉里,98.98,住,,,1130716,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,760413,184.59,4,2,3,有,有,,陽台外推；其他增建；,RPXNMLSJQHJGFAA68DA,123.62,60.97,0.0,無,,2024/7/16,1091,30.28896088,25.77359733,35.20688483,0.0,24.92038653,63000080034.0,0.152853792,0.525801407,90.15,1392.85,49.65357966,31.28047215,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"c(121.569666965664, 25.0068190018678)",臺北捷運萬芳社區站_BR03,915.6618615,4774.564198,6424.131634,37,6,"19號, 和平東路四段65巷77弄, 博嘉里, 文山區, 臺北市, 116, 臺灣"
臺北市文山區和興路２２之１號二樓,24.98557599,121.546286,34300000.0,204179.0,0.0,2500000.0,63000,文山區,房地(土地+建物)+車位,試院里,32.83,住,,,1130702,土地1建物1車位1,二層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940214,167.99,3,2,2,有,有,坡道平面,車位面積無法概算陽台外推；,RPROMLSKPHJGFAA18DA,98.41,0.81,9.5,有,,2024/7/2,1092,28.08448016,23.92401003,34.43456543,62.61966059,45.13022011,63000080023.0,0.167875823,0.576851696,90.11,15512.93,49.06124272,32.47653106,0,0,0,0,1,0,0,0,0,0,9,6,0,1,1,2,1,2,0,10,"c(121.546285982032, 24.985575990279)",臺北捷運大坪林站_G04_Y07,534.1098966,7040.135621,7486.793503,19,6,"20之1號, 和興路, 試院里, 文山區, 臺北市, 116, 臺灣"
臺北市文山區富山路１６之２、１６之３號,24.98913901,121.5540735,31500000.0,203620.0,0.0,0.0,63000,文山區,房地(土地+建物)+車位,華興里,28.3,住,,,1130709,土地1建物1車位2,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,971125,154.7,3,2,3,有,有,坡道機械,出售車位編號為地下二層27號及28號。夾層；,RPVNMLKLQHJGFAA87DA,77.88,6.36,8.08,有,,2024/7/9,1093,27.88192757,22.86546537,34.96664575,7.590744309,31.86004418,63000080024.0,0.179707877,0.567162233,89.92,14059.81,47.98913965,30.12048192,0,0,0,0,0,0,0,0,0,0,5,4,0,1,0,0,0,3,0,5,"c(121.554073524454, 24.9891390115903)",臺北捷運萬芳醫院站_BR04,1187.630328,7086.816396,7486.354241,16,6,"16號, 富山路, 華興里, 文山區, 臺北市, 116, 臺灣"
臺北市文山區忠順街一段１０巷９號十樓,24.98339598,121.558528,26600000.0,143605.0,0.0,3200000.0,63000,文山區,房地(土地+建物)+車位,樟文里,34.01,住,,,1130719,土地1建物1車位1,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840717,185.23,3,2,2,有,有,坡道平面,,RPWNMLKLQHJGFAA97DA,86.52,1.43,9.5,有,,2024/7/19,1094,30.33560674,26.79366488,35.07586648,0.0,44.76329497,63000080041.0,0.132010683,0.497520031,93.09,29066.43,48.73197413,30.33316757,0,0,0,0,0,0,0,0,0,0,31,35,0,6,0,1,2,1,0,33,"c(121.558528003077, 24.9833959829916)",臺北捷運大坪林站_G04_Y07,1722.25098,7556.606983,8262.412786,29,6,"9號, 忠順街一段10巷, 樟文里, 文山區, 臺北市, 116, 臺灣"
臺北市文山區忠順街二段８５巷１弄３３號四樓,24.98528698,121.564466,19930000.0,114983.0,0.0,0.0,63000,文山區,房地(土地+建物),忠順里,44.19,住,,,1130801,土地1建物1車位0,四層，五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,780916,173.33,4,2,3,有,無,,未登記建物；,RPTNMLTJRHJGFAA48DA,124.18,16.96,16.26,無,,2024/8/1,1096,29.35903783,25.50244135,34.47002303,0.0,31.91563835,63000080038.0,0.175708502,0.580296896,86.37,28442.3,49.43533696,34.97267758,0,0,0,0,0,1,1,0,0,0,31,37,0,10,3,2,1,2,0,32,"c(121.564465994744, 24.9852869822575)",臺北捷運萬芳社區站_BR03,1530.149041,7215.726591,8409.153858,35,6,"33號, 忠順街二段85巷1弄, 忠順里, 文山區, 臺北市, 116, 臺灣"
臺北市文山區指南路二段４５巷１４弄５號三樓之８,24.98906001,121.57483,8100000.0,251163.0,0.0,0.0,63000,文山區,房地(土地+建物),萬興里,7.89,住,,,1130731,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,980518,32.25,1,1,1,有,有,,,RPPNMLNJRHJGFAA57EA,17.8,0.0,3.96,有,702.0,2024/7/31,1098,28.2275928,26.00002681,33.01821106,27.98706994,29.22513459,63000080035.0,0.212991965,0.600299605,91.3,2852.61,48.03646563,28.73422159,0,1,0,0,1,0,1,0,0,0,16,8,0,2,1,1,1,0,0,17,"c(121.574829966563, 24.9890600121529)",貓空纜車動物園站,862.4093606,6671.502755,7862.97974,15,6,"5之1號, 指南路二段45巷14弄, 萬興里, 文山區, 臺北市, 116, 臺灣"
臺北市文山區指南路二段４５巷２４弄２２號五樓,24.98934473,121.5744201,15880000.0,156222.0,0.0,0.0,63000,文山區,房地(土地+建物),萬興里,29.6,住,,,1130721,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,710930,101.65,4,1,4,有,無,,,RPUNMLQJQHJGFAA18DA,89.36,0.0,12.29,無,396.0,2024/7/21,1099,30.20093276,26.32319888,33.82318934,0.0,26.79572955,63000080035.0,0.212991965,0.600299605,91.3,2852.61,48.03646563,28.73422159,0,1,0,0,1,0,2,0,0,0,19,9,0,2,1,1,1,0,0,20,"c(121.574420117215, 24.9893447286528)",貓空纜車動物園站,843.4724796,6642.280283,7851.735816,42,6,"26號, 指南路二段45巷, 萬興里, 文山區, 臺北市, 116, 臺灣"
臺北市文山區政大三街３５號五樓之６,24.985951,121.58191,7800000.0,227804.0,0.0,0.0,63000,文山區,房地(土地+建物),政大里,20.12,住,,,1130707,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,950724,34.24,0,2,1,有,有,,,RPVNMLSLQHJGFAA68DA,21.86,0.0,0.0,有,,2024/7/7,1100,29.15121205,25.95557817,34.42292474,2.008483047,34.12782311,63000080040.0,0.248983893,0.677555321,92.32,2839.25,42.15439856,19.26391382,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,3,"c(121.581909992537, 24.9859509966271)",貓空纜車指南宮站,1097.419056,7016.780675,7917.70395,18,6,"35號, 政大三街, 政大里, 文山區, 臺北市, 116, 臺灣"
臺北市文山區政大二街１０９號,24.98815502,121.583746,36500000.0,121614.0,44.98,0.0,63000,文山區,房地(土地+建物)+車位,政大里,118.18,住,,,1130705,土地1建物1車位2,一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850815,300.13,5,2,4,有,有,坡道機械,其他增建；,RPXOMLPKPHJGFAA48DA,105.96,111.69,14.4,有,,2024/7/5,1101,30.01509847,25.40633873,34.92801802,0.0,26.3540915,63000080040.0,0.248983893,0.677555321,92.32,2839.25,42.15439856,19.26391382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c(121.583745964609, 24.9881550180671)",貓空纜車動物園站,1160.451231,6785.659804,7627.301275,28,6,"109號, 政大二街, 政大里, 文山區, 臺北市, 116, 臺灣"
臺北市文山區政大二街２６０巷１號二樓,24.98838301,121.587048,19200000.0,139100.0,0.0,0.0,63000,文山區,房地(土地+建物)+車位,政大里,71.25,住,,,1130715,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,920609,138.03,3,2,2,有,有,坡道平面,車位面積無法概算其他增建；,RPRNMLKMPHJGFAA47DA,77.05,0.0,7.15,有,,2024/7/15,1102,30.38545487,26.32137752,34.25073902,0.0,22.75099237,63000080040.0,0.248983893,0.677555321,92.32,2839.25,42.15439856,19.26391382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"c(121.587048015365, 24.9883830058334)",貓空纜車指南宮站,1067.329734,6796.009485,7505.659231,21,6,"1號, 政大二街260巷, 政大里, 文山區, 臺北市, 116, 臺灣"
臺北市文山區新光路一段３２巷４弄３號二樓之２,24.98943401,121.573129,13600000.0,216712.0,41.31,2500000.0,63000,文山區,房地(土地+建物)+車位,萬興里,17.11,住,,,1130728,土地1建物1車位1,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,930910,92.53,1,1,1,有,有,坡道平面,其他增建；,RPOOMLTKQHJGFAA08DA,27.73,0.0,4.93,有,686.0,2024/7/28,1103,29.41744681,25.59208443,32.73935945,0.0,28.41394588,63000080035.0,0.212991965,0.600299605,91.3,2852.61,48.03646563,28.73422159,0,1,0,0,1,0,2,0,0,0,21,12,0,7,0,1,1,0,6,22,"c(121.573129026952, 24.9894340126726)",貓空纜車動物園站,882.6854692,6641.255522,7898.842245,20,6,"3號, 新光路一段32巷4弄, 萬興里, 文山區, 臺北市, 116, 臺灣"
臺北市文山區新光路一段６５巷３８號九樓,24.99067701,121.575434,32000000.0,146802.0,0.0,0.0,63000,文山區,房地(土地+建物),萬興里,49.65,住,,,1130710,土地1建物1車位0,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,821020,217.98,3,2,2,有,有,,,RPQNMLLMPHJGFAA47DA,121.14,0.0,12.71,有,395.0,2024/7/10,1104,27.68168321,24.55011427,33.8339737,42.52865854,32.36118562,63000080035.0,0.212991965,0.600299605,91.3,2852.61,48.03646563,28.73422159,0,0,0,0,1,0,0,0,0,0,16,4,0,2,1,1,1,0,6,17,"c(121.575433966506, 24.990677007004)",貓空纜車動物園站,673.9364958,6489.693535,7674.785447,31,6,"38號, 新光路一段65巷, 萬興里, 文山區, 臺北市, 116, 臺灣"
臺北市文山區新光路一段９５巷１９號四樓,24.991229,121.574428,15500000.0,170367.0,0.0,0.0,63000,文山區,房地(土地+建物),萬興里,30.3,住,,,1130713,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,750128,90.98,3,2,1,有,無,,陽台外推；其他增建；,RPPNMLNKPHJGFAA37DA,70.08,0.0,14.03,無,,2024/7/13,1105,28.24351386,24.5837741,34.69440184,15.05323726,37.90634008,63000080035.0,0.212991965,0.600299605,91.3,2852.61,48.03646563,28.73422159,0,1,0,0,1,0,0,0,0,0,16,4,0,2,0,1,1,0,6,17,"c(121.574427970487, 24.9912289972376)",貓空纜車動物園站,647.3074098,6433.88249,7662.770697,38,6,"19號, 新光路一段95巷, 萬興里, 文山區, 臺北市, 116, 臺灣"
臺北市文山區新光路一段９５巷２２號二樓,24.99115201,121.574704,16300000.0,161674.0,0.0,0.0,63000,文山區,房地(土地+建物),萬興里,35.08,住,,,1130702,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,750128,100.82,3,2,1,有,無,,其他增建；,RPPOMLNLPHJGFAA57DA,78.47,0.0,15.35,無,,2024/7/2,1106,27.68785064,23.78435045,33.45848509,47.47472013,41.00371419,63000080035.0,0.212991965,0.600299605,91.3,2852.61,48.03646563,28.73422159,0,1,0,0,1,0,0,0,0,0,17,4,0,2,0,1,1,0,6,18,"c(121.574703986558, 24.991152009457)",貓空纜車動物園站,644.8525726,6440.79141,7658.438826,38,6,"22號, 新光路一段95巷, 萬興里, 文山區, 臺北市, 116, 臺灣"
臺北市文山區景後街１０１號九樓,24.99140908,121.5428724,42570000.0,208166.0,35.09,0.0,63000,文山區,房地(土地+建物)+車位,景行里,16.58,商,,,1130806,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040721,204.5,3,2,2,有,有,其他,陽台外推；,RPUNMLNJRHJGFAA97DA,96.38,12.45,7.49,有,142.0,2024/8/6,1107,28.7057898,25.48109225,32.87011009,0.0,50.78073553,63000080001.0,0.162595534,0.544882362,87.76,48048.0,53.61445782,25.62123493,1,0,0,0,1,1,1,0,0,1,28,35,0,10,2,2,0,3,0,28,"c(121.542872368145, 24.9914090824273)",臺北捷運景美站_G05,293.4903765,6329.239199,6757.387625,9,6,"101號, 景後街, 景行里, 文山區, 萬隆, 臺北市, 116, 臺灣"
臺北市文山區景福街１９７號,24.99467501,121.53783,25600000.0,237918.0,0.0,0.0,63000,文山區,房地(土地+建物),景慶里,30.5,住,,,1130714,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),住家用,加強磚造,580412,107.6,3,2,1,有,無,,防火巷、天井增建其他增建；,RPTOMLQLQHJGFAA38DA,107.6,0.0,0.0,無,,2024/7/14,1109,30.22723712,25.77863562,34.7877576,0.159146888,33.1387469,63000080004.0,0.139112903,0.511180352,88.45,17294.92,57.89733464,34.64955577,1,0,0,0,0,1,0,0,0,0,18,29,0,3,2,1,1,1,0,19,"c(121.537829982833, 24.9946750071806)",臺北捷運景美站_G05,334.2612188,5719.566897,6235.690007,55,6,"199號, 景福街, 景慶里, 文山區, 萬隆, 臺北市, 116, 臺灣"
臺北市文山區景福街５４巷５弄７號二樓,24.99964099,121.537513,26000000.0,209508.0,0.0,0.0,63000,文山區,房地(土地+建物),萬隆里,27.52,住,,,1130722,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880119,124.1,3,2,2,有,有,,目前有停車位可使用，為1年1抽制親友、員工、共有人或其他特殊關係間之交易；,RPRNMLRLQHJGFAA28EA,68.1,2.1,7.71,有,,2024/7/22,1110,31.52077984,27.68156327,35.80352216,0.0,17.95389737,63000080009.0,0.198314328,0.604362915,87.81,56447.26,56.59574467,35.52071668,0,0,0,0,0,0,0,0,0,0,15,18,0,6,1,0,2,0,0,17,"c(121.537512979255, 24.9996409914455)",臺北捷運萬隆站_G06,334.9012386,5296.959275,5709.191192,25,6,"3號, 景福街54巷5弄, 萬隆里, 文山區, 萬隆, 臺北市, 116, 臺灣"
臺北市文山區景興路１５３巷８號,24.993538,121.545063,10000000.0,170097.0,0.0,0.0,63000,文山區,房地(土地+建物),景東里,22.75,住,,,1130804,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,650816,58.79,3,1,2,有,無,,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLRLQHJGFAA18EA,58.79,0.0,0.0,無,,2024/8/4,1112,30.24707478,26.61240538,35.59567439,0.0,58.25688588,63000080002.0,0.157713724,0.551097281,86.13,26866.6,51.58898304,29.36440677,0,0,0,0,0,1,0,0,0,1,27,26,0,9,2,1,1,2,0,28,"c(121.54506297854, 24.9935380020149)",臺北捷運景美站_G05,442.3213675,6314.282018,6631.96526,48,6,"8號, 景興路153巷, 景東里, 文山區, 萬隆, 臺北市, 116, 臺灣"
臺北市文山區景興路２６２號十三樓之３,24.9899987,121.5426351,7580000.0,259678.0,0.0,0.0,63000,文山區,房地(土地+建物),景行里,2.49,商,,,1130708,土地1建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,981028,29.19,1,1,1,有,有,,,RPQNMLRKPHJGFAA87DA,16.01,1.49,0.0,有,316.0,2024/7/8,1113,27.88611244,23.29585555,34.467873,31.50824611,37.36444898,63000080001.0,0.162595534,0.544882362,87.76,48048.0,53.61445782,25.62123493,1,0,0,0,1,1,1,0,0,1,27,31,0,9,2,3,0,4,0,27,"c(121.542635076466, 24.9899987014895)",臺北捷運景美站_G05,401.9344061,6428.938498,6892.697091,15,6,"262號, 景興路, 景行里, 文山區, 萬隆, 臺北市, 116, 臺灣"
臺北市文山區景興路３９之２號三樓,24.99736099,121.544881,21800000.0,187237.0,0.0,0.0,63000,文山區,房地(土地+建物),興福里,31.73,住,,,1130701,土地5建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,721004,116.43,3,2,2,有,無,,陽台外推；,RPXOMLMLPHJGFAA28DA,101.59,0.0,14.84,無,,2024/7/1,1114,29.24112654,26.2272614,34.76129324,15.81151083,39.08570919,63000080019.0,0.150350393,0.519643236,88.96,47828.74,53.54068313,30.76923076,0,0,0,0,0,0,0,0,0,0,16,27,0,7,0,0,2,0,0,18,"c(121.544881007422, 24.9973609880532)",臺北捷運景美站_G05,627.4046495,6012.134886,6243.412985,41,6,"39號, 景興路, 興福里, 文山區, 萬隆, 臺北市, 116, 臺灣"
臺北市文山區景興路９６巷１２號四樓,24.994768,121.544076,13000000.0,156212.0,0.0,0.0,63000,文山區,房地(土地+建物),景華里,25.25,住,,,1130712,土地1建物1車位0,四層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,610523,83.22,3,1,1,有,無,,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLTKPHJGFAA58DA,83.22,0.0,0.0,無,,2024/7/12,1115,29.94284368,26.05511202,35.68633679,0.89648772,35.71210027,63000080006.0,0.171494542,0.561293031,86.75,31445.01,59.03133901,35.72649572,1,0,0,0,0,1,0,0,0,1,27,37,0,8,2,1,1,1,0,28,"c(121.544076009441, 24.9947680043964)",臺北捷運景美站_G05,384.0286598,6147.860648,6466.295264,52,6,"12號, 景興路96巷, 景華里, 文山區, 萬隆, 臺北市, 116, 臺灣"
臺北市文山區景興路９６巷３４號四樓,24.994731,121.542874,20100000.0,189712.0,0.0,0.0,63000,文山區,房地(土地+建物),景華里,33.25,住,,,1130704,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,561130,105.95,3,2,1,有,無,,陽台外推；其他增建；,RPTOMLPJQHJGFAA08DA,105.95,0.0,0.0,無,,2024/7/4,1116,29.88235244,26.09197328,35.10517391,0.0,38.7987265,63000080006.0,0.171494542,0.561293031,86.75,31445.01,59.03133901,35.72649572,1,0,0,0,0,1,0,0,0,1,31,42,0,8,2,1,1,1,0,32,"c(121.542873960707, 24.9947309982938)",臺北捷運景美站_G05,279.389706,6064.186105,6419.680952,57,6,"34號, 景興路96巷, 景華里, 文山區, 萬隆, 臺北市, 116, 臺灣"
臺北市文山區景華街１１４號三樓,24.9954088,121.5464411,16650000.0,203670.0,0.0,0.0,63000,文山區,房地(土地+建物),景東里,29.52,都市：其他:第三種住宅區。,,,1130803,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690212,81.75,3,2,2,有,無,,陽台外推；其他增建；,RPXNMLPKQHJGFAA48DA,77.07,0.0,4.68,無,63.0,2024/8/3,1117,30.87424606,26.44886462,36.98560142,0.0,57.92833149,63000080002.0,0.157713724,0.551097281,86.13,26866.6,51.58898304,29.36440677,0,0,0,0,0,0,0,0,0,1,16,18,0,7,0,0,2,1,0,18,"c(121.54644113106, 24.9954088008941)",臺北捷運景美站_G05,630.3836178,6273.715513,6507.572313,44,6,"112號, 景華街, 景東里, 文山區, 萬隆, 臺北市, 116, 臺灣"
