土地位置建物門牌,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,countycode,鄉鎮市區,交易標的,緯度,經度,村里,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,count_floor,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,車位類別,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,date,.id,t_mean_24h_idw,t_min_idw,t_max_idw,daily_rain_idw,aqi_idw,towncode,MASTER_UP_rate,BACHELOR_UP_rate,Sex_ratio,popdense,Dependency_ratio,Old_ratio,count_anc_500m,count_clean_500m,count_cor_500m,count_cos_500m,count_uni_500m,count_fire_500m,count_gas_500m,count_inc_500m,count_lpg_500m,count_mall_500m,count_mart_500m,count_med_500m,count_nuc_500m,count_phar_500m,count_poli_500m,count_post_500m,count_simpmart_500m,count_temp_500m,count_died_500m,count_shop_500m,geometry,nearest_mrt_name,dist_to_mrt_meter,dist_to_rail_meter,dist_to_thsr_meter,house_age,time_index,nomi_address
臺北市松山區民權東路三段１２５巷２號六樓,12500000.0,214482.0,0.0,0.0,63000,松山區,房地(土地+建物),25.06238578,121.5458616,民福里,10.83,住,,,1130409,土地1建物1車位0,六層,6,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,740408,58.28,3,2,2,有,有,,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLNKNHJGFDA77EA,41.44,0.0,5.36,有,,2024/4/9,1329,18.82361226,18.18976895,19.39201787,0.57029998,47.82058198,63000010017.0,0.144535621,0.552032824,86.75,28135.88,59.00216918,45.79718003,0,0,0,0,0,0,1,0,0,0,37,47,0,8,1,2,1,0,0,38,"c(121.545861606275, 25.0623857812315)",臺北捷運中山國中站_BR12,260.1727259,3459.423872,3338.660728,39,2,
臺北市松山區民權東路三段１６６號八樓,2400000.0,48731.0,0.0,0.0,63000,松山區,建物,25.06160702,121.548505,民有里,0.0,,,,1130403,土地0建物1車位0,八層,8,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,780731,49.25,3,2,1,有,有,,建物坐落地號：敦化段五小段10-1地號；親友、員工、共有人或其他特殊關係間之交易；,RPSNMLMKMHJGFDA67EA,41.89,0.0,4.95,有,,2024/4/3,1331,28.22665368,24.40275174,32.96841166,0.0,79.7155012,63000010016.0,0.186217009,0.634497467,84.19,32018.2,68.50839514,47.7743069,0,0,0,0,0,0,1,0,0,0,32,36,0,5,1,2,1,0,0,33,"c(121.548505007079, 25.0616070186075)",臺北捷運松山機場站_BR13,387.8139892,3299.538512,3535.300619,35,2,
臺北市松山區民權東路三段１９１巷８９號三樓,20600000.0,201270.0,0.0,0.0,63000,松山區,房地(土地+建物),25.06473598,121.545648,民福里,34.75,住,,,1130429,土地1建物1車位0,三層,3,四層,公寓(5樓含以下無電梯),住家用,加強磚造,600615,102.35,3,2,1,有,無,,其他增建:陽台加窗其他增建；,RPWNMLNJOHJGFDA18DA,90.51,0.0,11.84,無,821.0,2024/4/29,1332,28.84911108,23.71391895,34.49913861,0.0,45.945261,63000010017.0,0.144535621,0.552032824,86.75,28135.88,59.00216918,45.79718003,0,0,0,0,0,0,0,0,0,0,21,26,0,4,1,2,1,0,0,22,"c(121.545648035382, 25.0647359830629)",臺北捷運中山國中站_BR12,470.0720929,3572.359286,3455.114841,53,2,
臺北市松山區民生東路五段１２２號五樓之１,18270000.0,181412.0,0.0,0.0,63000,松山區,房地(土地+建物),25.05857101,121.561184,介壽里,19.41,都市：其他:住宅用地(民生社區特定專用區)。,,,1130423,土地5建物1車位0,五層,5,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,680103,100.71,3,1,1,有,有,,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLRKNHJGFDA18DA,76.14,0.0,8.19,有,,2024/4/23,1334,26.96590147,23.91986085,29.97696624,2.557237912,86.46437282,63000010009.0,0.198367347,0.637006803,89.48,32137.88,67.76340108,37.81885396,1,0,0,0,0,0,1,0,0,0,26,49,0,14,1,1,0,1,0,26,"c(121.561183976736, 25.0585710094583)",臺北捷運南京三民站_G18,854.1579388,2009.184263,4620.356154,45,2,
臺北市松山區民生東路五段１７０號十三樓之３,32500000.0,254005.0,0.0,0.0,63000,松山區,房地(土地+建物),25.05830602,121.562775,三民里,16.0,商,,,1130421,土地1建物1車位0,十三層,13,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,680521,127.95,3,2,2,有,有,,其他增建；,RPPNMLPLMHJGFDA67DA,100.25,0.0,10.7,有,,2024/4/21,1335,27.09874264,23.67397773,30.84174065,0.099622776,62.68104589,63000010004.0,0.177355909,0.618949889,83.99,49025.41,60.60384708,42.53713172,1,0,0,0,0,0,1,0,0,0,34,52,0,17,1,1,1,0,0,35,"c(121.562775029597, 25.0583060155894)",臺北捷運南京三民站_G18,770.9272284,1857.427231,4525.974174,45,2,
臺北市松山區民生東路五段２１２巷５弄４號,17350000.0,278581.0,0.0,0.0,63000,松山區,房地(土地+建物),25.05841363,121.5649971,富泰里,23.0,商,,,1130401,土地1建物1車位0,一層，陽台,1,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,621211,62.28,4,0,4,有,無,,其他增建；,RPXOMLSKMHJGFDA78DA,62.28,0.0,0.0,無,322.0,2024/4/1,1337,24.60852372,21.51110236,27.77659215,0.732977431,57.22559607,63000010008.0,0.177879715,0.609582059,77.67,78348.51,55.11619839,37.18348941,1,0,0,0,0,0,1,0,0,0,40,47,0,13,1,1,1,0,0,41,"c(121.564997073925, 25.058413627576)",臺北捷運南京三民站_G18,756.1483037,1680.701832,4304.825916,51,2,
臺北市松山區民生東路五段２４號七樓,45300000.0,260061.0,0.0,0.0,63000,松山區,房地(土地+建物),25.05822718,121.5563771,介壽里,31.73,都市：其他:住宅用地(民生社區特定專用區)。,,,1130501,土地1建物1車位0,七層,7,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,700123,174.19,3,2,2,有,無,,陽台外推；頂樓加蓋；,RPRPMLKLNHJGFDA67DA,126.04,0.0,30.61,有,,2024/5/1,1338,24.32266941,20.87160851,27.34286665,7.14063216,44.30077381,63000010009.0,0.198367347,0.637006803,89.48,32137.88,67.76340108,37.81885396,0,1,0,0,0,0,0,0,0,0,18,35,0,9,0,1,0,1,1,18,"c(121.556377122903, 25.0582271837901)",臺北捷運松山機場站_BR13,705.7358796,2421.5499,4143.227255,43,2,
臺北市松山區民生東路五段２７巷６號二樓,32500000.0,268240.0,0.0,0.0,63000,松山區,房地(土地+建物),25.05953698,121.556859,東榮里,30.17,都市：其他:住宅用地(民生社區特定專用區)。,,,1130408,土地1建物1車位0,二層,2,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,711021,121.16,3,2,2,有,無,,陽台外推；其他增建；,RPPNMLTJNHJGFDA08EA,101.95,0.0,19.21,無,,2024/4/8,1339,22.36410325,18.68531033,23.8041422,15.6467201,42.52790242,63000010003.0,0.217964072,0.669760479,86.12,30981.58,70.48589008,41.60831741,0,1,0,0,0,0,0,0,0,0,16,33,0,11,0,1,0,1,0,16,"c(121.556858998517, 25.0595369818898)",臺北捷運松山機場站_BR13,637.4648862,2441.837886,4232.659435,42,2,
臺北市松山區民生東路五段４８號三樓,30080000.0,251610.0,0.0,0.0,63000,松山區,房地(土地+建物),25.05822899,121.55758,介壽里,70.0,都市：其他:住宅用地(民生社區特定專用區)。,,,1130419,土地1建物1車位0,三層,3,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,581117,119.55,3,2,1,有,無,,陽台外推；,RPROMLTKNHJGFDA38DA,119.55,0.0,0.0,無,,2024/4/19,1340,25.33416089,22.23638182,29.44199051,0.67675853,72.08674465,63000010009.0,0.198367347,0.637006803,89.48,32137.88,67.76340108,37.81885396,0,1,0,0,0,0,0,0,0,0,16,37,0,10,0,1,0,1,1,16,"c(121.557580009828, 25.0582289858992)",臺北捷運松山機場站_BR13,788.0319726,2311.612334,4259.857325,55,2,
臺北市松山區民生東路四段７１之１號二樓,23000000.0,282625.0,0.0,0.0,63000,松山區,房地(土地+建物),25.05804601,121.551202,精忠里,30.49,商,,,1130411,土地7建物1車位0,二層，陽台,2,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640415,81.38,2,1,1,有,無,,,RPUNMLPLMHJGFDA18DA,81.38,0.0,0.0,無,,2024/4/11,1341,24.50190117,20.97829981,28.8485623,0.0,70.82310926,63000010010.0,0.21438375,0.655503706,85.48,1944.16,68.04397268,39.53752842,0,1,0,0,0,0,0,0,0,0,32,29,0,8,1,2,0,0,1,32,"c(121.551201968245, 25.0580460089529)",臺北捷運松山機場站_BR13,571.4689972,2898.393623,3638.875438,49,2,
臺北市松山區民生東路四段７１之１號四樓,23000000.0,282625.0,0.0,0.0,63000,松山區,房地(土地+建物),25.05804601,121.551202,精忠里,30.49,商,,,1130511,土地7建物1車位0,四層，陽台,4,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640415,81.38,2,2,1,有,無,,,RPQOMLNKNHJGFDA67DA,81.38,0.0,0.0,無,,2024/5/11,1342,27.21508488,24.15085943,31.82682744,0.0,69.89462822,63000010010.0,0.21438375,0.655503706,85.48,1944.16,68.04397268,39.53752842,0,1,0,0,0,0,0,0,0,0,32,29,0,8,1,2,0,0,1,32,"c(121.551201968245, 25.0580460089529)",臺北捷運松山機場站_BR13,571.4689972,2898.393623,3638.875438,49,2,
臺北市松山區民生東路四段８０巷１弄６號三樓,31080000.0,283913.0,0.0,0.0,63000,松山區,房地(土地+建物),25.05755399,121.553345,東昌里,30.0,都市：其他:住宅用地(民生社區特定專用區)。,,,1130413,土地1建物1車位0,三層，陽臺,3,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,650120,109.47,3,2,2,有,無,,陽台外推；其他增建；,RPROMLRJNHJGFDA08DA,109.47,0.0,0.0,無,485.0,2024/4/13,1343,25.887465,24.19630543,27.83001392,0.0,88.41389169,63000010013.0,0.223943662,0.669014085,84.11,50307.13,69.14212544,37.83610753,0,1,0,0,0,0,0,0,0,0,25,23,0,5,1,2,0,1,1,25,"c(121.55334496943, 25.0575539912365)",臺北捷運松山機場站_BR13,636.7133071,2676.55544,3828.712075,48,2,
臺北市松山區民生東路四段９７巷２弄１１之１號二樓,28000000.0,274295.0,0.0,0.0,63000,松山區,房地(土地+建物),25.058613,121.552783,精忠里,39.5,都市：其他:住宅用地(民生社區特定專用區)。,,,1130419,土地2建物1車位0,二層，陽台,2,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,620501,102.08,3,1,2,有,無,,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLTLNHJGFDA58EA,102.08,0.0,0.0,無,,2024/4/19,1344,25.27388311,22.19912642,29.37600788,0.765164335,70.76973452,63000010010.0,0.21438375,0.655503706,85.48,1944.16,68.04397268,39.53752842,0,1,0,0,0,0,1,0,0,0,19,21,0,5,1,2,0,1,1,19,"c(121.552782962822, 25.0586130027932)",臺北捷運松山機場站_BR13,510.6227265,2771.747737,3810.072515,51,2,
臺北市萬華區中華路一段１８２號十一樓,53930000.0,192717.0,56.19,0.0,63000,萬華區,房地(土地+建物)+車位,25.038997,121.506954,仁德里,17.55,商,,,1130419,土地1建物1車位2,十一層,11,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,991119,279.84,3,2,2,有,有,坡道平面,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLRJNHJGFBA87DA,151.4,4.62,7.07,有,422.0,2024/4/19,1347,25.15308492,22.39406576,28.96987927,0.823311403,66.55030455,63000070009.0,0.151958471,0.528551203,89.93,42039.34,53.57023129,41.70298356,1,0,0,0,0,0,1,0,0,1,42,26,0,7,0,6,0,5,0,42,"c(121.506953985201, 25.0389970024298)",臺北捷運西門站_BL11_G12,369.2035537,913.9334264,1395.441381,14,2,
臺北市萬華區中華路一段１８６號三樓之２,32660000.0,226163.0,19.55,1800000.0,63000,萬華區,房地(土地+建物)+車位,25.03897131,121.5066552,仁德里,10.35,商,,,1130415,土地1建物1車位1,三層,3,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,991119,156.0,3,2,2,有,有,坡道機械,,RPRNMLQJNHJGFBA67DA,87.91,2.57,5.78,有,,2024/4/15,1348,27.96494162,24.57453338,33.28730173,0.0,71.83357457,63000070009.0,0.151958471,0.528551203,89.93,42039.34,53.57023129,41.70298356,1,0,0,0,0,0,1,0,0,1,46,31,0,7,0,5,0,5,0,46,"c(121.506655170353, 25.0389713118966)",臺北捷運西門站_BL11_G12,389.9318997,890.0990857,1419.39327,14,2,
臺北市萬華區中華路二段４１６巷５號十二樓之３,17800000.0,174441.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.02703699,121.504718,新和里,22.05,住,,,1130414,土地1建物1車位0,十二層,12,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,760316,102.04,3,2,2,有,有,,,RPVOMLNLNHJGFBA08DA,70.38,0.0,9.22,有,,2024/4/14,1350,26.63031774,24.08591697,29.29768984,0.0,68.33616216,63000070014.0,0.138513042,0.508718092,88.09,71258.62,55.33254623,41.46005509,0,0,0,0,0,0,1,0,0,0,34,51,0,16,1,1,2,1,0,36,"c(121.50471802871, 25.0270369905173)",臺北捷運龍山寺站_BL10,1110.586809,831.0394473,2599.105441,37,2,
臺北市萬華區中華路二段４１６巷７號十一樓,18880000.0,194179.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.02682899,121.50481,新和里,20.7,住,,,1130420,土地1建物1車位0,十一層,11,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,760316,97.23,3,2,2,有,有,,其他增建；,RPTQMLQKNHJGFBA28DA,66.33,0.0,9.39,有,,2024/4/20,1351,26.57652874,23.5413573,31.50987784,8.162720944,49.36198919,63000070014.0,0.138513042,0.508718092,88.09,71258.62,55.33254623,41.46005509,0,0,0,0,0,0,1,0,0,0,35,48,0,16,0,1,2,1,0,37,"c(121.504809978187, 25.02682899359)",臺北捷運龍山寺站_BL10,1135.260387,855.4851105,2615.015499,37,2,
臺北市萬華區中華路二段４１６巷８０號七樓之３,25000000.0,119246.0,0.0,0.0,63000,萬華區,房地(土地+建物)+車位,25.02731359,121.5034581,新和里,41.9,住,,,1130410,土地1建物1車位1,七層,7,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010625,209.65,4,2,2,有,有,坡道平面,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLPJOHJGFBA57DA,118.0,0.0,10.2,有,843.0,2024/4/10,1352,21.91737156,19.93597716,23.22982445,5.265067385,57.51303097,63000070014.0,0.138513042,0.508718092,88.09,71258.62,55.33254623,41.46005509,0,0,0,0,0,0,1,0,0,0,34,47,0,16,1,0,2,1,0,36,"c(121.503458061024, 25.0273135933221)",臺北捷運龍山寺站_BL10,1027.405591,742.8380659,2635.748224,12,2,
臺北市萬華區中華路二段５００號十二樓,10000000.0,167112.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.02608271,121.507615,凌霄里,16.78,住,,,1130504,土地1建物1車位0,十二層,12,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,680403,59.84,2,1,1,有,有,,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLLMNHJGFBA47DA,52.57,0.0,7.27,有,,2024/5/4,1353,26.73109556,23.42990767,31.96376022,0.688204025,35.52635827,63000070035.0,0.079092383,0.360453809,87.85,106585.02,46.1340206,34.06357387,0,0,0,0,0,0,0,0,0,0,23,30,0,14,0,1,3,0,0,26,"c(121.507614982085, 25.0260827108408)",臺北捷運小南門站_G11,1209.611885,1093.309477,2571.270174,45,2,
臺北市萬華區和平西路三段３８２巷１２弄５０號四樓,8000000.0,155794.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.03471699,121.490429,華江里,17.27,住,,,1130503,土地2建物1車位0,四層,4,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,650709,51.35,2,2,1,有,無,,,RPPNMLRLNHJGFBA87EA,48.65,0.0,2.7,無,92.0,2024/5/3,1357,23.45305507,21.52963857,25.38320089,0.0,42.06166188,63000070018.0,0.071348472,0.372862349,94.67,15153.26,46.55140702,32.92256759,0,0,0,0,0,0,1,0,0,0,9,10,0,5,1,1,1,2,0,10,"c(121.490428979271, 25.0347169931208)",臺北捷運龍山寺站_BL10,918.8087562,1009.081304,3039.582775,48,2,
臺北市萬華區和平西路三段３８２巷２弄１７號二樓,10950000.0,131928.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.03489402,121.490897,華江里,29.5,住,,,1130413,土地1建物1車位0,二層,2,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,650619,83.0,3,1,1,有,無,,陽台外推；其他增建；,RPSNMLLLNHJGFBA47DA,69.97,0.0,13.03,無,,2024/4/13,1358,26.32589625,24.55914035,28.60179429,0.0,88.00961784,63000070018.0,0.071348472,0.372862349,94.67,15153.26,46.55140702,32.92256759,0,0,0,0,0,0,1,0,0,0,9,10,0,5,1,1,1,2,0,10,"c(121.490897024745, 25.0348940189159)",臺北捷運龍山寺站_BL10,869.4536119,965.5958868,2988.692231,48,2,
臺北市萬華區和平西路三段３８４號五樓之１４,3680000.0,142525.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.03533202,121.491281,華江里,3.68,住,,,1130413,土地2建物1車位0,五層,5,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,700706,25.82,1,0,1,有,有,,,RPROMLRKMHJGFBA87DA,18.22,0.0,0.0,有,638.0,2024/4/13,1359,26.31854113,24.55281257,28.59798662,0.0,88.1315007,63000070018.0,0.071348472,0.372862349,94.67,15153.26,46.55140702,32.92256759,0,1,0,0,0,0,1,0,0,0,10,10,0,5,1,1,1,2,0,11,"c(121.491280999729, 25.0353320152663)",臺北捷運龍山寺站_BL10,826.28466,937.4462149,2931.689926,43,2,
臺北市萬華區和平西路三段３９２號二樓,12380000.0,117995.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.03533901,121.491155,華江里,28.4,住,,,1130402,土地2建物1車位0,二層,2,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,671102,104.92,3,2,2,有,無,,陽台外推；其他增建；,RPPNMLKKNHJGFBA07EA,87.33,0.0,17.59,無,518.0,2024/4/2,1361,26.83067976,22.24072686,32.0303327,0.325467418,62.74533311,63000070018.0,0.071348472,0.372862349,94.67,15153.26,46.55140702,32.92256759,0,1,0,0,0,0,1,0,0,0,10,10,0,5,1,1,1,2,0,11,"c(121.491155019724, 25.0353390141555)",臺北捷運龍山寺站_BL10,838.9170774,949.9979849,2942.582701,46,2,
臺北市萬華區和平西路三段３９８號三樓,12600000.0,133730.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.03534501,121.490921,華江里,30.5,住,,,1130424,土地1建物1車位0,三層,3,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,650527,94.22,4,2,2,有,無,,,RPSOMLNJNHJGFBA57DA,85.53,0.0,8.69,無,420.0,2024/4/24,1362,21.54412172,19.42193394,25.49687715,43.1917976,54.16039512,63000070018.0,0.071348472,0.372862349,94.67,15153.26,46.55140702,32.92256759,0,1,0,0,0,0,1,0,0,0,9,10,0,5,1,1,1,2,0,10,"c(121.490920996988, 25.0353450072163)",臺北捷運龍山寺站_BL10,862.4404534,973.1532532,2963.213956,48,2,
臺北市萬華區國興路１巷６號九樓之２,14000000.0,231942.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.02391699,121.508537,騰雲里,15.97,住,,,1130415,土地1建物1車位0,九層,9,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,710702,60.36,2,1,1,有,有,,,RPUOMLNLMHJGFBA87DA,42.12,0.0,3.57,有,566.0,2024/4/15,1363,28.20059012,25.10385862,32.773981,0.0,68.41708937,63000070036.0,0.106399383,0.439861218,90.1,6013.59,56.5217391,43.47826085,0,0,0,0,0,2,0,0,0,0,17,25,0,10,1,1,1,0,0,18,"c(121.508536991434, 25.0239169946983)",臺北捷運中正紀念堂站_G10_R8,1358.885142,1336.541367,2765.66778,42,2,
臺北市萬華區大理街１之１號,2750000.0,178224.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.034589,121.503253,富福里,4.71,商,,,1130507,土地2建物1車位0,全,4,四層,透天厝,住家用,加強磚造,580116,15.43,3,1,4,有,無,,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLMJOHJGFBA57DA,15.43,0.0,0.0,無,172.0,2024/5/7,1364,26.22054324,24.66794346,29.1855195,0.0,50.61058611,63000070010.0,0.083271651,0.348260548,124.82,29477.8,53.03837952,44.32302771,1,0,0,0,0,0,1,0,0,0,48,42,0,8,2,2,1,5,0,49,"c(121.503253039673, 25.0345890014593)",臺北捷運龍山寺站_BL10,408.0309582,324.8737148,2004.806693,55,2,
臺北市萬華區大理街１６０巷２２弄９號三樓,3100000.0,57418.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.032618,121.494373,糖廍里,17.39,都市：其他:特定專用區(二)(依都市計畫書圖規定辦理，始得比照特定專用區（一）使用) 但是否在特定專用區(二)(應依建築線或俟地籍測量分割後，再確定)。,,,1130415,土地1建物1車位0,三層,3,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,710204,53.99,3,2,2,有,無,,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLNJNHJGFBA27EA,48.17,0.0,5.82,無,,2024/4/15,1366,28.06434463,24.94594967,32.8744769,0.0,70.37268783,63000070015.0,0.097587017,0.410634209,95.63,33359.3,49.2762186,38.61152141,0,1,0,0,0,2,1,0,0,0,23,26,0,6,2,1,2,5,0,25,"c(121.494372999991, 25.0326179969276)",臺北捷運龍山寺站_BL10,624.3936175,606.0545318,2825.917552,42,2,
臺北市萬華區大理街３０號五樓之２,18800000.0,224269.0,7.35,2000000.0,63000,萬華區,房地(土地+建物)+車位,25.03456302,121.501611,富福里,11.21,商,,,1130403,土地2建物1車位1,五層,5,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041022,82.26,2,2,1,有,有,塔式車位,夾層；其他增建；,RPTNMLOLMHJGFBA77DA,40.84,1.64,7.06,有,358.0,2024/4/3,1367,28.26364072,24.34275551,32.64404519,0.0,75.46522553,63000070010.0,0.083271651,0.348260548,124.82,29477.8,53.03837952,44.32302771,1,0,0,0,0,0,1,0,0,0,45,43,0,10,4,2,1,6,0,46,"c(121.501611024841, 25.0345630175595)",臺北捷運龍山寺站_BL10,259.9330928,184.7834651,2124.670108,9,2,
臺北市萬華區富民路１４５巷１５弄２號四樓,8300000.0,117199.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.01862399,121.500323,興德里,23.4,住,,,1130429,土地3建物1車位0,四層,4,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,630704,70.82,3,2,1,有,無,,,RPQNMLKMNHJGFBA37EA,70.82,0.0,0.0,無,,2024/4/29,1368,28.95872353,23.70201479,34.51474831,0.0,41.50603255,63000070031.0,0.059720786,0.350051706,97.81,6558.84,45.84035027,32.26675647,0,0,0,0,0,0,1,0,0,0,17,13,0,3,2,1,1,0,0,18,"c(121.50032297778, 25.0186239904811)",臺北捷運頂溪站_O04,1737.988167,1634.459494,3630.160041,50,2,
臺北市萬華區寶興街１４０巷３３號四樓,12580000.0,133150.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.02381901,121.493709,孝德里,29.0,住,,,1130504,土地1建物1車位0,四層,4,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,660711,94.48,3,2,1,有,無,,,RPPNMLLMNHJGFBA37EA,90.48,0.0,4.0,無,,2024/5/4,1369,26.68435608,23.44586518,31.95498861,0.596060031,36.45201131,63000070023.0,0.081745757,0.374090752,92.66,31843.22,45.45023695,34.45497629,1,0,0,0,0,0,0,0,0,0,37,20,0,8,1,1,2,5,0,39,"c(121.493708985622, 25.0238190102502)",臺北捷運龍山寺站_BL10,1452.103255,1251.668957,3138.723852,47,2,
臺北市萬華區寶興街６５巷１６號八樓,24000000.0,176835.0,11.05,0.0,63000,萬華區,房地(土地+建物)+車位,25.02702911,121.4948676,忠德里,28.2,住,,,1130415,土地1建物1車位1,八層,8,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1041211,135.72,2,2,1,有,有,升降機械,,RPOOMLNKNHJGFBA27DA,56.71,4.86,6.5,有,568.0,2024/4/15,1370,28.14466133,25.06544283,32.78024385,0.0,69.73608012,63000070022.0,0.084158416,0.398124023,97.41,51523.51,48.51383668,32.52476938,1,0,0,0,0,2,0,0,0,0,37,28,0,8,1,1,2,6,0,39,"c(121.494867616098, 25.0270291115283)",臺北捷運龍山寺站_BL10,1079.96318,893.100035,3195.033604,9,2,
臺北市萬華區寶興街８０巷２號四樓,14200000.0,152246.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.02599298,121.494193,錦德里,38.25,住,,,1130408,土地1建物1車位0,四層,4,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,600401,93.27,2,2,1,有,無,,頂樓加蓋；其他增建；,RPWNMLSKMHJGFBA38DA,93.27,0.0,0.0,無,,2024/4/8,1371,22.65562528,18.99748579,24.01591872,15.83251682,39.23452758,63000070025.0,0.069722402,0.365612223,91.36,35314.82,45.88963963,32.48873873,1,0,0,0,0,2,0,0,0,0,31,27,0,8,1,1,2,5,0,33,"c(121.49419304053, 25.0259929825673)",臺北捷運龍山寺站_BL10,1212.891148,1025.584735,3275.620172,53,2,
臺北市萬華區寶興街８０巷６號四樓,10700000.0,160564.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.02593402,121.494126,錦德里,27.25,住,,,1130406,土地1建物1車位0,四層,4,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,620417,66.64,0,1,1,有,無,,其他增建；,RPVOMLLKMHJGFBA67DA,66.64,0.0,0.0,無,,2024/4/6,1372,21.76854149,20.00985769,24.29014231,0.679141737,48.09399391,63000070025.0,0.069722402,0.365612223,91.36,35314.82,45.88963963,32.48873873,1,0,0,0,0,2,0,0,0,0,31,27,0,8,1,1,2,5,0,33,"c(121.494125985305, 25.0259340158784)",臺北捷運龍山寺站_BL10,1221.728936,1034.876687,3266.771986,51,2,
臺北市萬華區峨眉街１２２號五樓之２,19680000.0,169349.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.04452499,121.502306,菜園里,16.57,商,,,1130408,土地2建物1車位0,五層,5,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,651027,116.21,2,2,2,有,有,,其他增建；,RPPOMLRKMHJGFBA67DA,79.12,0.0,10.24,有,628.0,2024/4/8,1374,22.55696478,19.10233615,23.78713655,16.67563405,41.22061826,63000070005.0,0.104483283,0.424772037,95.15,18510.66,49.64084144,35.6080041,0,0,0,0,0,0,0,0,0,0,45,12,0,4,2,1,0,5,0,45,"c(121.502305968433, 25.0445249933025)",臺北捷運西門站_BL11_G12,754.9862361,1250.646348,1521.512,48,2,
