土地位置建物門牌,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,countycode,鄉鎮市區,交易標的,緯度,經度,村里,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,車位類別,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,date,.id,t_mean_24h_idw,t_min_idw,t_max_idw,daily_rain_idw,aqi_idw,towncode,MASTER_UP_rate,BACHELOR_UP_rate,Sex_ratio,popdense,Dependency_ratio,Old_ratio,count_anc_500m,count_clean_500m,count_cor_500m,count_cos_500m,count_uni_500m,count_fire_500m,count_gas_500m,count_inc_500m,count_lpg_500m,count_mall_500m,count_mart_500m,count_med_500m,count_nuc_500m,count_phar_500m,count_poli_500m,count_post_500m,count_simpmart_500m,count_temp_500m,count_died_500m,count_shop_500m,geometry,nearest_mrt_name,dist_to_mrt_meter,dist_to_rail_meter,dist_to_thsr_meter,house_age,,
臺北市大安區建國南路一段３４１巷３號,27000000,279041,0,0,63000,大安區,房地(土地+建物),25.034531,121.538373,和安里,13.61,住,NA,NA,1120814,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,750520,96.77,2,2,2,有,有,NA,受債權債務關係影響或債務抵償；,RPQNMLPLQHIGFFA38EA,70.95,0.7,10.29,有,NA,2023/8/14,915,31.13427645,26.87530557,34.88717557,0,28.14013484,63000030003,0.233463035,0.661832331,90.77,23228.85,59.95841034,30.63770794,0,0,0,0,0,0,1,0,0,0,14,36,0,3,0,1,0,3,1,14,"c(121.538372962521, 25.0345309986894)",臺北捷運大安森林公園站_R06,216.5025089,2702.182471,2603.186543,37,,
臺北市大安區復興南路一段６２號,15000000,249004,0,0,63000,大安區,房地(土地+建物),25.04452001,121.543582,誠安里,5.12,商,NA,NA,1120709,土地2建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,651230,60.24,0,1,1,有,有,NA,陽台外推；,RPQNMLTJPHIGFFA38DA,49.08,0,3.06,有,NA,2023/7/9,917,31.66957123,28.60972075,35.36491308,0,55.30156183,63000030009,0.167395742,0.593759113,81.74,34822.96,58.96346642,45.66694985,0,0,0,0,0,2,1,0,0,5,47,113,0,21,1,1,1,2,0,48,"c(121.543581980068, 25.0445200060702)",臺北捷運南京復興站_BR11_G16,834.5403503,2832.296207,2706.477186,47,,
臺北市大安區復興南路一段７９巷１０號,8980000,318407.5,0,0,63000,大安區,房地(土地+建物),25.04451699,121.544635,光武里,5.33,住,NA,NA,1120716,土地2建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,690904,27.26,0,1,1,有,無,NA,陽台外推；其他增建；,RPXNMLOLPHIGFFA78DA,17.36,0,4.29,有,512,2023/7/16,918,31.481545,29.66842169,34.3082043,0,16.87249728,63000030010,0.182825917,0.610616706,81.38,36622.23,66.71963676,45.40295118,0,0,0,0,0,2,0,0,0,5,48,140,0,18,1,1,0,2,0,48,"c(121.544634998564, 25.044516988585)",臺北捷運忠孝敦化站_BL16,799.9049664,2937.881802,2811.921351,43,,
臺北市大安區復興南路二段１５１巷５６號,24600000,239044,0,0,63000,大安區,房地(土地+建物),25.02799999,121.5459672,群英里,19.94,住,NA,NA,1120716,土地1建物1車位0,十三層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,740522,102.91,2,2,1,有,有,NA,其他增建；,RPQOMLSLPHIGFFA58DA,75.13,1.26,7.07,有,743,2023/7/16,919,31.29446791,29.55669932,34.01358942,0,16.4795543,63000030037,0.226594524,0.656828988,83.69,98228.48,58.26882476,43.06826178,1,0,0,0,1,2,0,0,0,1,40,78,0,11,1,1,0,2,3,40,"c(121.545967218255, 25.0279999873731)",臺北捷運科技大樓站_BR08,313.8597934,3741.700283,3647.102621,38,,
臺北市大安區復興南路二段９０巷１２號,10625000,356930,15.775,1650000,63000,大安區,房地(土地+建物),25.03021968,121.5423855,龍圖里,10.19,住,NA,NA,1120707,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970125,50.29,1,1,1,有,有,NA,陽台外推；,RPRNMLLLPHIGFFA87DA,29.4,1.76,2.86,有,NA,2023/7/7,920,32.46592079,28.30495355,36.75407955,0,40.06115096,63000030022,0.219277108,0.653528399,82.47,30321.28,62.91390727,42.50674515,0,0,0,0,0,2,1,0,0,0,27,87,0,8,1,0,0,1,4,27,"c(121.54238546339, 25.030219682972)",臺北捷運大安站_BR09_R05,339.9139243,3304.625842,3210.399197,15,,
臺北市大安區忠孝東路三段１０巷２０號,25000000,341950,0,0,63000,大安區,房地(土地+建物),25.04085699,121.533353,民輝里,13.69,住,NA,NA,1120804,土地1建物2車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,711215,73.11,2,1,2,有,有,NA,陽台外推；,RPPNMLLJRHIGFFA77EA,41.46,0,16.36,有,NA,2023/8/4,921,30.99533141,29.30877013,32.89667512,0.285326158,46.01517209,63000030007,0.206890582,0.632963989,87.53,18851.42,63.06789177,47.42215415,0,0,0,0,0,0,1,0,0,0,25,52,0,5,2,2,0,2,1,25,"c(121.533353040709, 25.0408569886539)",臺北捷運忠孝新生站_BL14_O07,130.4439104,1927.552351,1815.983693,41,,
臺北市大安區忠孝東路三段２１７巷５弄１５之１號,48000000,284310,0,0,63000,大安區,房地(土地+建物),25.04324902,121.538991,昌隆里,42,住,NA,NA,1120710,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,600621,168.83,4,2,2,有,無,NA,陽台外推；,RPUNMLSJQHIGFFA78DA,151.11,0,17.72,有,NA,2023/7/10,922,31.38239789,28.09315364,35.09086906,0,49.01164683,63000030008,0.207715134,0.646142433,85.64,21789.85,66.41876426,54.23340958,0,0,0,0,1,0,3,0,0,3,25,54,0,7,0,1,1,1,0,26,"c(121.538990960242, 25.0432490161821)",臺北捷運忠孝新生站_BL14_O07,604.9207219,2396.658282,2273.995274,52,,
臺北市大安區忠孝東路四段２３３號,13150000,292938,0,0,63000,大安區,房地(土地+建物),25.04165511,121.5536086,車層里,5.01,商,NA,NA,1120717,土地1建物1車位0,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,711215,44.89,1,1,1,有,有,NA,NA,RPPNMLQKQHIGFFA18DA,35.32,0,0,有,NA,2023/7/17,929,30.75000304,28.90721492,35.1,0.163128633,27.31985536,63000030055,0.196314404,0.648740128,82.24,49825.37,67.30132448,46.74392935,2,0,0,0,0,0,0,0,0,1,66,185,0,11,0,1,0,2,0,66,"c(121.553608580285, 25.0416551134743)",臺北捷運忠孝敦化站_BL16,196.5212018,2622.575816,3755.255143,41,,
臺北市大安區敦化南路一段１７７巷２６號,45500000,416438,0,0,63000,大安區,房地(土地+建物),25.04294702,121.550392,建安里,16.72,住,NA,NA,1120713,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1021003,109.26,1,1,1,有,有,NA,NA,RPQNMLQJRHIGFFA38EA,64.72,5.42,0,有,862,2023/7/13,931,30.87429768,27.40275544,34.08156095,0,23.46229392,63000030049,0.198430218,0.643855776,78.46,31266.13,63.95796845,42.80210156,1,0,0,0,0,0,0,0,0,2,59,199,0,15,0,2,0,3,0,59,"c(121.550392024941, 25.0429470162107)",臺北捷運忠孝敦化站_BL16,229.3620813,2894.404669,3411.440222,10,,
臺北市大安區敦化南路一段３１３號,27800000,388431,0,0,63000,大安區,房地(土地+建物),25.034804,121.549294,敦安里,9.82,住,NA,NA,1120712,土地3建物1車位0,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,680316,71.57,1,2,1,有,有,NA,NA,RPVNMLLJQHIGFFA18DA,53.18,0,6.79,有,NA,2023/7/12,934,29.90565255,26.26289715,33.8868905,1.04696226,32.3304257,63000030051,0.227437512,0.666094257,82.72,35109.59,69.4873881,42.14808786,0,0,0,0,0,1,0,0,0,0,32,118,0,15,1,1,0,2,0,32,"c(121.549293995625, 25.0348039972758)",臺北捷運信義安和站_R04,320.3853706,3328.383136,3558.252867,44,,
臺北市大安區新生南路一段１３９巷９號,32600000,290734,0,0,63000,大安區,房地(土地+建物),25.03672002,121.533525,民炤里,44.75,住,NA,NA,1120708,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,620228,112.13,3,2,2,有,無,NA,依土地法第34條之1第1項至第3項規定辦理頂樓加蓋；,RPUNMLSLQHIGFFA09EA,112.13,0,0,無,NA,2023/7/8,935,32.64625983,28.90502281,37.28246209,0,56.34093775,63000030004,0.247500362,0.688595856,89,31293.25,68.79403231,42.99627019,0,0,0,0,0,0,0,0,0,0,21,53,0,6,2,1,0,5,1,21,"c(121.533525037362, 25.0367200165227)",臺北捷運大安森林公園站_R06,485.2536491,2159.68527,2063.280415,50,,
臺北市大安區新生南路一段１６１巷１０號,13000000,178180,0,0,63000,大安區,房地(土地+建物),25.03451801,121.534676,民炤里,18.3,住,NA,NA,1120727,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690401,72.96,4,1,1,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLKMQHIGFFA48DA,58.05,0,14.91,無,NA,2023/7/27,937,29.14233793,27.38806823,30.47990136,4.294352655,19.09606338,63000030004,0.247500362,0.688595856,89,31293.25,68.79403231,42.99627019,0,0,0,0,0,0,0,0,0,0,19,42,0,5,2,2,0,4,0,19,"c(121.534676040306, 25.0345180067394)",臺北捷運大安森林公園站_R06,234.6543706,2395.539046,2304.248633,43,,
臺北市大安區新生南路一段９７巷２１之３號,68800000,205717,43.02,0,63000,大安區,房地(土地+建物)+車位,25.041276,121.535751,民輝里,90.13,商,NA,NA,1120714,土地2建物1車位1,五層，六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,750812,334.44,6,1,6,有,無,坡道平面,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPQNMLOKPHIGFFA97DA,246.95,60.67,0,有,NA,2023/7/14,938,31.40503171,28.14453312,34.83176662,0,27.0379692,63000030007,0.206890582,0.632963989,87.53,18851.42,63.06789177,47.42215415,0,0,0,0,1,0,2,0,0,0,25,53,0,7,2,2,1,1,0,26,"c(121.535751019388, 25.0412759999937)",臺北捷運忠孝新生站_BL14_O07,275.1020191,2137.598618,2021.831668,37,,
臺北市大安區東豐街２３號,20000000,271444,0,0,63000,大安區,房地(土地+建物),25.03616899,121.545323,仁慈里,11.47,住,NA,NA,1120821,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,670315,73.68,4,2,2,有,有,NA,NA,RPQNMLLJRHIGFFA77DA,63.22,0,1.7,有,165,2023/8/21,941,29.21786369,25.30411591,33.60586708,0,37.76590131,63000030002,0.237019335,0.685205301,89.27,47115.44,67.19976735,33.84704855,0,0,0,0,0,0,0,0,0,0,32,142,0,9,1,1,0,0,1,32,"c(121.545322985177, 25.0361689902079)",臺北捷運大安站_BR09_R05,436.3499097,3242.287754,3130.587993,45,,
臺北市大安區樂利路３８號,32390000,255502,0,0,63000,大安區,房地(土地+建物),25.02673901,121.551514,全安里,24.28,住,NA,NA,1120722,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,680611,126.77,3,2,2,有,無,NA,陽台外推；其他增建；,RPROMLQKQHIGFFA48DA,90.89,0,24.27,有,NA,2023/7/22,942,29.3195212,26.48538088,33.32314315,8.980968,27.37775075,63000030035,0.201478743,0.657776604,85.34,32157.52,63.96116502,47.06796115,1,1,0,0,0,0,1,0,0,1,43,65,0,13,0,2,1,0,2,44,"c(121.5515140265, 25.0267390138594)",臺北捷運六張犁站_BR07,361.5914139,3670.031052,4185.354436,44,,
臺北市大安區樂業街１５９巷１７號,39080000,213715,0,3500000,63000,大安區,房地(土地+建物)+車位,25.019726,121.554439,黎孝里,38.03,住,NA,NA,1120702,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,721227,182.85,6,0,3,有,無,坡道平面,陽台向外加蓋凸窗頂樓加蓋；其他增建；,RPPNMLRLQHIGFFA38DA,165.28,0,12.68,有,NA,2023/7/2,943,28.63180528,26.48358575,33.17992382,3.241402607,35.05443017,63000030047,0.139131746,0.544015677,87.8,26731.36,56.28679561,39.48696383,0,0,0,0,0,0,1,0,0,0,32,39,0,13,2,1,3,0,0,35,"c(121.554438975432, 25.0197260012011)",臺北捷運麟光站_BR06,447.340479,4053.998958,4885.443218,40,,
臺北市大安區永康街８１號,26280000,303254,16.44,0,63000,大安區,房地(土地+建物)+車位,25.028735,121.529765,錦安里,12.77,商,NA,NA,1120707,土地2建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000427,86.66,3,2,1,有,有,坡道機械,陽台外推；夾層；其他增建；,RPPNMLRLPHIGFFA28DA,36.64,1.92,4.38,有,NA,2023/7/7,945,32.69785301,29.00846865,36.73513292,0,39.48018418,63000030016,0.257917656,0.702692003,86.89,39690.71,67.13011541,32.52885623,0,0,0,0,1,1,1,0,0,0,24,44,0,6,1,2,0,1,0,24,"c(121.529764999417, 25.0287349964626)",臺北捷運古亭站_G09_O05,744.0289138,2518.482574,2462.192215,12,,
臺北市大安區泰順街１６巷２６號,10500000,380849,0,0,63000,大安區,房地(土地+建物),25.02530801,121.529859,龍泉里,7.04,住,NA,NA,1120804,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,970103,27.57,1,1,1,有,無,NA,陽台外推；其他增建；,RPQNMLLLQHIGFFA87DA,14.68,1.24,1.71,有,192,2023/8/4,947,31.09176667,29.54964759,32.77453413,0.096724838,48.42111989,63000030012,0.26726798,0.677901733,87.39,53925.29,64.88525619,32.44262809,0,0,0,0,1,0,0,0,0,0,18,48,0,5,1,2,0,1,0,18,"c(121.529858960551, 25.0253080134398)",臺北捷運台電大樓站_G08,559.4038086,2844.947538,2797.027577,15,,
臺北市大安區泰順街４４巷２１號,10300000,115536,0,0,63000,大安區,房地(土地+建物),25.02394499,121.530096,龍泉里,24.1,住,NA,NA,1120712,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690206,89.15,3,2,2,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLRLQHIGFFA78DA,75.65,0,13.5,無,NA,2023/7/12,948,29.90269049,26.89212493,34.01186602,5.540535185,33.38119334,63000030012,0.26726798,0.677901733,87.39,53925.29,64.88525619,32.44262809,0,0,0,0,1,0,0,0,0,0,20,54,0,6,1,2,0,0,0,20,"c(121.530096000773, 25.0239449902549)",臺北捷運台電大樓站_G08,432.5483494,2988.044161,2942.249246,43,,
臺北市大安區泰順街４４巷４號,13750000,120773,0,0,63000,大安區,房地(土地+建物),25.02364802,121.530989,龍泉里,32.2,住,NA,NA,1120704,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,691013,113.85,3,2,2,有,無,NA,賣方免除買方給付244萬之責任親友、員工、共有人或其他特殊關係間之交易；,RPOOMLOJQHIGFFA87DA,97.55,0,16.3,無,NA,2023/7/4,949,31.14301989,27.07616195,35.73131126,0,29.75678941,63000030012,0.26726798,0.677901733,87.39,53925.29,64.88525619,32.44262809,0,0,0,0,1,0,1,0,0,0,30,64,0,7,1,2,0,0,0,30,"c(121.530989008737, 25.0236480194254)",臺北捷運台電大樓站_G08,459.2731666,3061.230039,3012.874202,43,,
臺北市大安區泰順街５４巷１３號,29200000,258842,0,0,63000,大安區,房地(土地+建物),25.022896,121.530334,古風里,29.8,住,NA,NA,1120709,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,681002,112.81,2,2,2,有,無,NA,陽台外推；,RPPNMLTKQHIGFFA48DA,101.25,0,11.56,無,NA,2023/7/9,950,31.90388405,28.91023164,35.08149892,0,57.425855,63000030013,0.248324022,0.677374302,89.9,39655.89,66.82445757,41.22287967,0,0,0,0,1,0,0,0,0,0,27,60,0,7,1,2,0,0,0,27,"c(121.530333963004, 25.0228959950725)",臺北捷運台電大樓站_G08,353.2060549,3101.471023,3056.98656,44,,
臺北市大安區浦城街６巷２４號,17200000,378855,0,0,63000,大安區,房地(土地+建物),25.02392999,121.525571,古莊里,11.88,住,NA,NA,1120723,土地1建物1車位0,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,961219,45.4,1,1,1,有,有,NA,夾層；其他增建；,RPTPMLRKQHIGFFA88DA,26.92,0,5.09,有,846,2023/7/23,952,29.68853466,27.52828968,34.01661767,1.209121985,25.92027793,63000030014,0.251459221,0.688752169,84.58,34018.47,61.15384614,35.44871794,0,0,0,0,1,0,1,0,0,0,23,76,0,6,0,2,1,2,1,24,"c(121.525571030344, 25.0239299866482)",臺北捷運古亭站_G09_O05,286.232084,2754.933333,2768.691785,16,,
臺北市大安區瑞安街２２２巷６８號,51500000,178900,0,0,63000,大安區,房地(土地+建物)+車位,25.02844,121.538463,龍生里,67.77,住,NA,NA,1120716,土地1建物2車位1,一層，地下一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830627,287.87,4,2,3,有,無,升降平面,其他增建；,RPSNMLLMPHIGFFA08DA,195.69,9.83,0,有,NA,2023/7/16,954,31.42362586,29.69369239,34.09727145,0,16.65153989,63000030028,0.241964286,0.675,88.12,54931.51,63.66666665,33.33333333,0,0,0,0,0,0,2,0,0,0,27,47,0,6,0,0,0,0,3,27,"c(121.538462984161, 25.0284399953803)",臺北捷運大安森林公園站_R06,577.4662285,3120.983125,3038.92929,29,,
臺北市大安區羅斯福路三段２８３巷１９弄４號,40000000,385802,0,0,63000,大安區,房地(土地+建物),25.01946801,121.531541,大學里,36.6,住,NA,NA,1120704,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680109,103.68,3,1,1,有,有,NA,NA,RPPNMLLKQHIGFFA77EA,98.77,4.91,0,無,NA,2023/7/4,957,31.12100427,27.13242649,35.64274062,0,29.80144622,63000030043,0.268693509,0.696795399,87.51,45151.68,63.9581351,38.95337773,0,0,0,0,1,0,0,0,0,0,34,56,0,7,1,0,0,1,1,34,"c(121.53154104088, 25.0194680062213)",臺北捷運台電大樓站_G08,383.3938084,3494.174986,3452.008623,44,,
臺北市大安區羅斯福路三段２８３巷２３號,13000000,89310,0,0,63000,大安區,房地(土地+建物),25.01997599,121.531723,大學里,31.49,住,NA,NA,1120717,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,730114,145.56,4,2,2,有,有,NA,親友、員工、共有人或其他特殊關係間之交易；陽台外推；,RPXNMLPLPHIGFFA88DA,112.25,0,14.84,有,NA,2023/7/17,958,31.00868292,29.220968,35.05943474,0.811305254,28.01584756,63000030043,0.268693509,0.696795399,87.51,45151.68,63.9581351,38.95337773,0,0,0,0,1,0,0,0,0,0,34,57,0,7,0,0,0,1,1,34,"c(121.531723011998, 25.0199759914633)",臺北捷運台電大樓站_G08,387.4361331,3452.787872,3409.145459,39,,
臺北市大安區羅斯福路三段５７號,43980000,403478,52.86,5000000,63000,大安區,房地(土地+建物)+車位,25.02319728,121.5256458,古莊里,9.53,商,NA,NA,1120814,土地2建物1車位2,三層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1050721,149.47,3,2,1,有,有,坡道平面,NA,RPVNMLOKQHIGFFA58DA,60.22,2.41,5.15,有,159,2023/8/14,959,31.25649593,27.12688022,34.88499163,0,26.57277867,63000030014,0.251459221,0.688752169,84.58,34018.47,61.15384614,35.44871794,0,0,0,0,1,0,1,0,0,0,22,72,0,6,0,2,1,2,1,23,"c(121.52564579692, 25.0231972825821)",臺北捷運古亭站_G09_O05,346.5025637,2793.689398,2848.193577,7,,
臺北市大安區羅斯福路二段８５號,36180000,434804,0,0,63000,大安區,房地(土地+建物),25.02546559,121.5237555,古莊里,7.42,商,NA,NA,1120719,土地2建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1101028,83.21,2,2,1,有,有,NA,NA,RPQNMLKMQHIGFFA87DA,47.68,4.83,2.25,有,NA,2023/7/19,960,29.60111994,27.29235071,34.95585351,5.936537335,29.23250905,63000030014,0.251459221,0.688752169,84.58,34018.47,61.15384614,35.44871794,0,0,0,0,1,0,0,0,0,0,27,82,0,5,0,2,1,3,1,28,"c(121.523755514305, 25.0254655949332)",臺北捷運古亭站_G09_O05,45.0435404,2522.336816,2552.65942,2,,
臺北市大安區臥龍街１９５巷１７號,18000000,186838,0,0,63000,大安區,房地(土地+建物),25.01840501,121.55294,黎元里,25.9,住,NA,NA,1120803,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,710702,96.34,3,2,1,有,無,NA,NA,RPRNMLOJRHIGFFA28EA,84.33,0,12.01,無,193,2023/8/3,961,28.00812587,25.52636508,29.59734804,40.81462595,40.63308529,63000030046,0.111157984,0.434507488,93.18,18119.66,49.16013436,32.72676371,0,0,0,0,0,0,1,0,0,0,24,31,0,10,1,0,3,0,2,27,"c(121.552940039687, 25.0184050132606)",臺北捷運麟光站_BR06,572.2845346,4261.648256,4865.620538,41,,
臺北市大安區臥龍街２５２之１號,17600000,180902,0,0,63000,大安區,房地(土地+建物),25.01834198,121.556996,黎和里,25.89,住,NA,NA,1120709,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720125,97.29,4,2,2,有,無,NA,陽台外推；其他增建；,RPOOMLTJQHIGFFA38DA,85.79,0,11.5,無,NA,2023/7/9,962,31.02002677,27.25350379,35.55394177,0,56.93392715,63000030048,0.149231895,0.546939771,85.69,9088.47,46.76633083,33.27916801,0,0,0,0,0,0,1,0,0,0,26,27,0,9,0,0,3,0,0,29,"c(121.556995958815, 25.0183419813487)",臺北捷運麟光站_BR06,162.9157029,4035.691659,5182.426485,40,,
臺北市大安區金山南路二段１３２巷２０號,20360000,390684,0,2000000,63000,大安區,房地(土地+建物)+車位,25.03313998,121.52697,光明里,17.62,住,NA,NA,1120708,土地1建物2車位1,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,870331,80.88,2,1,1,有,有,一樓平面,交易總價為2686萬元整，土地及建物價格為2286萬元整。陽台外推；其他增建；,RPRNMLKLPHIGFFA77DA,31.93,0,7.16,有,NA,2023/7/8,965,32.78169465,29.23542923,37.40600517,0,56.43772206,63000030019,0.247767857,0.674744898,92.77,32023.95,64.78243186,27.53151687,0,0,0,0,0,1,1,0,0,0,26,54,0,7,0,2,0,0,0,26,"c(121.526969969984, 25.0331399799479)",臺北捷運東門站_O06_R07,364.1208735,1956.887222,1898.872683,25,,
臺北市大安區金山南路二段１８５巷３號,35000000,291351,0,0,63000,大安區,房地(土地+建物),25.028477,121.52668,錦安里,48.5,住,NA,NA,1120716,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,600422,120.13,3,2,2,有,無,NA,NA,RPPNMLNKQHIGFFA87DA,120.13,0,0,無,NA,2023/7/16,966,31.68533316,30.08559701,34.14161499,0,16.73370563,63000030016,0.257917656,0.702692003,86.89,39690.71,67.13011541,32.52885623,0,0,0,0,1,1,1,0,0,0,22,64,0,3,1,3,0,2,0,22,"c(121.526680039953, 25.0284770014828)",臺北捷運古亭站_G09_O05,474.4923963,2382.473656,2340.291308,52,,
臺北市大安區雲和街６３號,21800000,256320,0,0,63000,大安區,房地(土地+建物),25.02359999,121.529809,龍泉里,24.5,住,NA,NA,1120722,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680915,85.05,2,2,1,有,無,NA,陽台外推；頂樓加蓋；其他增建；,RPSPMLRKQHIGFFA78DA,75.31,0,9.74,無,680,2023/7/22,967,29.27822956,27.10994309,33.82400532,16.62216018,27.46584,63000030012,0.26726798,0.677901733,87.39,53925.29,64.88525619,32.44262809,0,0,0,0,1,0,0,0,0,0,23,53,0,6,1,2,0,0,1,23,"c(121.529809004408, 25.0235999911202)",臺北捷運台電大樓站_G08,384.9944335,3007.690183,2963.669679,44,,
臺北市大安區青田街５巷１２之７號,25500000,293914,0,0,63000,大安區,房地(土地+建物),25.02853999,121.532518,龍安里,33.5,住,NA,NA,1120711,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,580521,86.76,3,2,2,有,無,NA,NA,RPPNMLOLQHIGFFA18EA,78,0,8.76,無,NA,2023/7/11,968,29.6638505,25.17642533,34.82674756,10.42630878,40.90866209,63000030015,0.222172352,0.609814482,98.9,45223.46,61.61003235,35.19417475,0,0,0,0,0,0,1,0,0,0,23,45,0,4,1,1,0,1,0,23,"c(121.532518035515, 25.0285399914852)",臺北捷運大安森林公園站_R06,678.5500648,2701.576405,2635.769195,54,,
臺北市文山區久康街５８號,25200000,202733,45,2500000,63000,文山區,房地(土地+建物)+車位,24.98967801,121.566025,木柵里,26.57,住,NA,NA,1120714,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,950828,156.97,2,2,2,有,有,坡道平面,陽台外推；其他增建；,RPTNMLOJQHIGFAA77DA,70.83,2,7.97,有,NA,2023/7/14,969,30.63531568,25.36796541,34.66834397,0,25.00612935,63000080027,0.173535017,0.569437828,87.93,16901.63,47.14374417,30.33219497,0,1,0,0,0,1,2,0,0,0,22,19,0,9,2,1,1,1,0,23,"c(121.566025028734, 24.989678009874)",臺北捷運萬芳社區站_BR03,1020.051937,6708.41665,8109.309036,17,,
臺北市文山區保儀路１０９巷３弄３０號,12300000,146901,0,0,63000,文山區,房地(土地+建物),24.98616398,121.56907,木新里,21.69,住,NA,NA,1120716,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,660105,83.73,3,2,1,有,無,NA,其他增建；,RPPNMLQJRHIGFAA67DA,83.73,0,0,無,870,2023/7/16,971,30.60255139,27.32547846,32.6816323,0,16.74044453,63000080028,0.118260484,0.441868205,103.22,30938.25,43.72901153,31.61045408,0,1,0,0,0,0,2,0,0,0,21,22,0,9,1,1,1,1,0,22,"c(121.56907000652, 24.9861639807868)",臺北捷運萬芳社區站_BR03,1383.829246,7044.462877,8406.308595,46,,
臺北市文山區光輝路１３２之１號,14300000,126470,0,0,63000,文山區,房地(土地+建物)+車位,24.985189,121.558113,樟林里,30.13,住,NA,NA,1120722,土地1建物1車位1,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,840414,113.07,3,2,2,有,無,升降平面,NA,RPTNMLNLQHIGFAA87DA,71.64,1.56,7.27,無,NA,2023/7/22,974,28.92210706,25.94540926,33.31317636,4.101473693,25.98403143,63000080030,0.147845063,0.527414075,94.07,34781.86,47.28877679,32.08430913,0,0,0,0,0,0,0,0,0,0,28,32,0,5,0,0,1,1,0,29,"c(121.558113015051, 24.9851889978094)",臺北捷運萬芳醫院站_BR04,1566.817639,7376.614891,8070.270995,28,,
