土地位置建物門牌,緯度,經度,actual_price,xgboost_qmean,xgboost_q0.1,xgboost_q0.25,xgboost_q0.5,xgboost_q0.75,xgboost_q0.9,rf_qmean,rf_q0.1,rf_q0.25,rf_q0.5,rf_q0.75,rf_q0.9,lgb_qmean,lgb_q0.1,lgb_q0.25,lgb_q0.5,lgb_q0.75,lgb_q0.9,nn_qmean,nn_q0.1,nn_q0.25,nn_q0.5,nn_q0.75,nn_q0.9
臺北市中山區民生東路一段７０巷７號,25.05759012,121.5265033,27080000.00000000,27672668.0,18385164.0,20490580.0,26790746.0,28220132.0,31084092.0,25310184.57495180,22731820.14513400,27080000.00000000,27080000.00000000,27431723.5121829,28542475.118007800,25567653.751927100,18974121.26261330,23049941.553135300,26589416.82963780,28144892.42798580,30784219.963667500,24641798.0,19494308.0,23769354.0,27218816.0,29271846.0,33568532.0
臺北市內湖區文湖街２１巷８２弄１４號二樓之３,25.0894799898795,121.560579976794,16750000.000000000,16506999.0,14875190.0,16684863.0,16749622.0,18235618.0,20790884.0,18579825.593615000,14936907.503875800,16750000.000000000,16750000.000000000,19165296.892049000,22773394.63383860,16946388.35426790,16416476.801793400,16765554.437148300,16901931.70208770,17757083.283589100,21126159.11568760,18056474.0,12915978.0,14647422.0,17339290.0,20247224.0,22187528.0
臺北市萬華區青年路３０巷７之２號,25.0265699927819,121.505009970397,20880000.00000000,21690924.0,16196651.0,19574376.0,20871420.0,22965308.0,27019982.0,20011672.24817630,17865486.476730700,20400000.000000000,20880000.00000000,21137790.631552900,23191919.47685420,19768066.984645700,15495302.725875100,20055917.159669500,20883852.7508739,22290187.00121480,27994953.382480800,15315155.0,14517698.0,19085556.0,20513574.0,21061574.0,23725328.0
臺北市內湖區大湖山莊街２２０號九樓,25.0884499797078,121.598610012605,8420000.0,7071083.5,6210104.0,6915072.5,7520578.0,8068133.5,9462914.0,7813762.364686230,6492569.531665050,7400000.0,8389603.180596640,8420000.0,8802233.26101299,7754036.550861290,6847662.107157190,7375542.930404530,7547950.970527660,8086275.443126980,8418005.895277930,8680760.0,6368920.5,6858289.0,8179696.5,8527647.0,9427891.0
臺北市松山區南京東路五段２９１巷５弄１４號,25.05188301,121.566738,16000000.000000000,15570434.0,11476714.0,14760050.0,16016475.0,18556840.0,19991232.0,15815655.094107000,12837047.517554900,16000000.000000000,16000000.000000000,16791007.334884900,18223732.562747600,16315400.530301000,11033354.270944700,15655056.528303700,16000502.688134400,18818731.84997900,20363319.02477460,17553152.0,12375392.0,15122963.0,16959156.0,19409012.0,20450990.0
臺北市松山區八德路四段６３６號六樓之１,25.0498099928022,121.574339960504,13500000.000000000,13091079.0,10911584.0,12548644.0,13388955.0,13405769.0,17243152.0,12771447.447535800,11529603.300754200,13100000.000000000,13500000.000000000,13516651.344597300,14098099.234599500,12766449.337661300,10945918.682982500,13202561.005267700,13502529.037126400,13576163.22519740,14722256.244519400,12708145.0,10180768.0,10397736.0,11829714.0,12638118.0,13716481.0
臺北市中山區撫順街９號六樓之４,25.0637799850962,121.521419976615,2380000.0,3716836.2,1793719.0,2375030.0,2710680.8,3278279.2,7212996.5,2481944.663454870,2078253.951277340,2380000.0,2380000.0,2602960.1797713800,2971828.3760594100,3483574.284812400,1789893.4472692800,2170702.3509908900,2785961.8709641600,3630051.79729687,6642690.494970240,3144888.8,3053819.0,3311382.0,3320948.8,5399204.5,6109920.0
臺北市士林區德行東路３５８巷３０弄１４號,25.1091599860737,121.539379964368,17630000.00000000,22690308.0,19866290.0,21234414.0,22557058.0,25854890.0,29349108.0,22195391.68087990,17272794.57275600,17630000.00000000,17630000.00000000,25695566.14764090,28430355.11817160,23478343.552328900,17784237.036954400,22705540.196660700,23821212.776423500,26756330.693559800,28731136.34796020,22665134.0,17486820.0,19031212.0,23931940.0,27122632.0,29475668.0
臺北市中山區遼寧街７６巷８號,25.0509200082398,121.541239992502,30499999.999999900,25109896.0,18842778.0,22059334.0,26335380.0,30710000.0,33796664.0,24208878.20419130,17578774.279494900,21880000.000000000,30499999.999999900,30499999.999999900,31267170.88229280,24942958.72981530,17806153.311852800,20764741.753016300,25398739.203835000,30449681.76715000,35543409.41470360,24007238.0,16880540.0,22305914.0,28217924.0,29307768.0,33621268.0
臺北市中山區天祥路３０號三樓,25.06134001,121.52096,12400000.000000000,12255337.0,8989210.0,10099171.0,12582246.0,14168256.0,16428601.0,12633756.714524100,9910330.407117330,12400000.000000000,12400000.000000000,13309617.947677100,16153893.361048000,12028341.223344700,10152705.25701670,11959230.98438670,12399716.608544200,14813133.706810200,15029090.790387800,13914532.0,12784800.0,12816467.0,14298593.0,15243202.0,17762334.0
臺北市士林區基河路１２８號五樓之７,25.0886700046662,121.523129968682,6500000.0,6453331.0,4119525.8,5684111.0,6466681.0,6654772.5,7107823.0,6090023.74024385,5426000.357035410,6499999.999999990,6500000.0,6542241.063821170,6759524.213919150,6325549.8642409,4796705.568362980,5766102.39558279,6342746.944833770,6845894.638930010,7093824.340023490,7124436.0,5112576.0,5272176.0,6613452.5,7799600.0,8637266.0
臺北市中山區林森北路８５巷９０號四樓之４,25.049019998428,121.528019970994,3350000.0000000000,6080559.0,4704781.0,5588414.0,5648446.0,6528199.0,7131662.0,4667683.565996410,3168931.3132933400,3350000.0000000000,3350000.0000000000,5868252.77266022,6716086.8201656000,6207086.74578558,4161659.329945750,5518965.933717420,5745584.917839040,6567440.296461360,6818332.653453940,5203835.5,2859169.5,4249471.0,5205702.0,6222108.5,8078550.5
臺北市中山區龍江路２９６號二樓,25.0615200144525,121.540659964802,22000000.000000000,21389368.0,17871180.0,21231094.0,22373110.0,24033948.0,27073012.0,20681983.08419280,18228959.28248250,22000000.000000000,22000000.000000000,22960796.27066140,25421577.88618650,21881702.30514340,17921335.90254350,19879549.32380350,22000968.74205570,24384268.795439400,26444063.39700860,23977172.0,17873430.0,20612882.0,23708410.0,26093282.0,27277024.0
臺北市松山區光復北路８５巷９號三樓,25.0505900127118,121.558590029161,16648800.00000000,18225326.0,14622968.0,17010892.0,18633664.0,20625742.0,21560624.0,17947291.47554550,14933788.369026900,16648800.00000000,16648800.00000000,18537467.79256390,20843948.25928540,17634836.40735290,15068266.533843200,17270609.681583700,19129728.65372640,19844015.74406630,22026749.37847510,19149732.0,15116445.0,17438690.0,19395172.0,21648394.0,24475136.0
臺北市中山區敬業三路１６２巷１３２號,25.077474,121.559016,36000000.000000000,22684684.0,20554150.0,24560528.0,25655888.0,27807324.0,33465990.0,29286278.67426520,24239784.74764360,27650000.00000000,36000000.000000000,36000000.000000000,36261373.12339930,22707423.85897130,20529898.34830140,22320379.647112600,25171273.452904400,26041572.80788820,31452768.646646600,28902414.0,21245474.0,21709674.0,23435684.0,27436378.0,32215986.0
臺北市大安區安和路二段１８９巷８號,25.02664099,121.550747,21000000.00000000,22434986.0,18859786.0,21764858.0,23045608.0,25764752.0,25902176.0,23229654.0113661,17979218.109922200,21000000.00000000,21000000.00000000,24028904.890643100,27102204.86337400,21944821.25557870,19863457.363299700,21056198.521538500,23270823.162231600,23983181.434118300,24033344.0403684,22187784.0,18907580.0,21517116.0,23117014.0,24719752.0,27050456.0
臺北市文山區木新路三段８７號十四樓,24.9820899986579,121.563120028732,50000000.00000010,63721444.0,39015936.0,51104444.0,56966996.0,67288880.0,80950370.0,56744872.530860100,43846812.0895389,50000000.00000010,50000000.00000010,64813596.89481020,80016622.59165480,67054573.1016054,37697140.04886110,49991137.84842830,57513525.66772360,68327066.07416310,86770067.94551100,55704590.0,41673096.0,46558024.0,55843310.0,67673336.0,76034950.0
臺北市中山區德惠街３４號十一樓之３,25.0665800017615,121.526249964501,4300000.000000000,4580576.0,3113869.0,3604130.5,4313341.0,4777508.0,6865265.0,4574166.523334940,3882416.610242360,4300000.000000000,4300000.000000000,4793174.799840060,5215838.299761620,4394367.355759950,2990864.0176153900,3916176.8172513300,4514412.244999150,5056925.649150060,6132107.6198117800,4703367.5,3330124.0,3638784.5,4568596.5,5413378.0,6195953.5
臺北市內湖區康樂街４８巷１６之１號二樓,25.06910002,121.61748,13500000.000000000,14313273.0,11286787.0,12794216.0,13405820.0,15101374.0,16979320.0,14148319.270282800,10445534.59078430,13500000.000000000,13500000.000000000,14482340.7703327,16068342.318996500,13208307.032006600,9209047.015788850,13269167.740720000,13441519.918721500,14867409.121895000,16580937.19981900,15326113.0,12747959.0,12957555.0,14565236.0,16381447.0,17388472.0
臺北市士林區環河北路三段１１９號十三樓,25.08512999,121.50621,41750000.00000000,39036480.0,34890840.0,40748056.0,41447256.0,42887416.0,44675630.0,42722889.06653020,28537411.54666000,41750000.00000000,41750000.00000000,45768227.17098820,54386106.58201630,40264570.22567600,31126717.931638600,40591801.34469770,41107835.15354200,41560301.27424440,45400669.02602140,34102624.0,26010102.0,31109242.0,35617500.0,40180256.0,48945160.0
臺北市士林區忠誠路一段５６號七樓,25.1046900009293,121.527010035481,37461599.99999990,30590858.0,23331276.0,31419924.0,37451188.0,38096868.0,43987444.0,37673995.79468720,30925906.183488200,37461599.99999990,37461599.99999990,41169190.97199830,44207123.111358900,33148217.278347200,27242274.236699900,30684629.67615700,36684757.867633300,39532700.423430700,42333671.24840670,32412910.0,23147634.0,28733504.0,35022656.0,37014516.0,44033190.0
臺北市大同區寧夏路２０號,25.05483201,121.514826,16660000.000000000,20156558.0,16724913.0,16809406.0,16958250.0,19936058.0,21097356.0,17874288.785229600,15260998.984420900,16660000.000000000,16660000.000000000,17570138.0902818,20840359.463033600,19780696.817939500,16486378.301014600,16631612.522459800,18067100.338019000,20459953.3107742,21990815.886808000,18315478.0,14696198.0,17016312.0,18087358.0,20353548.0,23740584.0
臺北市信義區松信路５０巷５號五樓,25.0473499880393,121.571469996856,90680000.00000000,97043220.0,43000780.0,87781670.0,102995840.0,111486616.0,143882530.0,93791721.92130470,69697951.46978130,90680000.00000000,90680000.00000000,107352000.45079600,127769482.5658340,100164210.03247400,42444172.34556990,90283835.63057330,107864497.10869300,123588682.594548,171003627.56265300,101345090.0,64462370.0,84770230.0,102944970.0,121657720.0,147790180.0
臺北市文山區政大一街２７９號,24.9870841,121.585298,25680000.000000000,30669786.0,25613740.0,25732486.0,25869638.0,26660962.0,29978300.0,28064780.998744600,23732910.390006000,25680000.000000000,25680000.000000000,29076626.56747120,32538982.000845300,26653543.19291590,25671721.77142900,25719224.74687480,25731528.24899440,26594888.27599560,28901249.318333300,24310760.0,18783750.0,20634124.0,25598502.0,27209940.0,28453782.0
