土地位置建物門牌,緯度,經度,actual_price,xgboost_qmean,xgboost_q0.1,xgboost_q0.25,xgboost_q0.5,xgboost_q0.75,xgboost_q0.9,rf_qmean,rf_q0.1,rf_q0.25,rf_q0.5,rf_q0.75,rf_q0.9,lgb_qmean,lgb_q0.1,lgb_q0.25,lgb_q0.5,lgb_q0.75,lgb_q0.9,nn_qmean,nn_q0.1,nn_q0.25,nn_q0.5,nn_q0.75,nn_q0.9,Ensemble_qmean,Ensemble_q0.1,Ensemble_q0.25,Ensemble_q0.5,Ensemble_q0.75,Ensemble_q0.9
臺北市文山區景後街１０１號九樓,24.99140908,121.5428724,42570000.00000003,47381492.0,42300940.0,44637384.0,46682510.0,48725056.0,58808624.0,44523649.9913666,39760485.11940569,42724502.466438346,43848620.65482903,46862464.11588163,51977531.32384889,48606328.15226565,39889788.472144656,42602006.54891144,45777264.561563656,51402925.05262884,52452592.87323684,44462936.0,38796652.0,41045564.0,47146570.0,52443732.0,63665560.0,46243601.53590806,40186966.39788759,42752364.25383745,45863741.304098174,49858544.29212762,56726077.049271435
臺北市松山區南京東路五段２５０巷３６弄８號,25.049495,121.566486,21500000.000000007,20488744.0,14658098.0,18322676.0,20918208.0,22201880.0,22585688.0,20807746.65064949,17191713.790510423,19357876.43359465,21012044.260290843,22179368.79446273,23217815.85473345,20157724.700868554,16493013.792271676,18556679.439729776,21521184.314695057,21736989.38183636,24028507.98152346,21120226.0,14164149.0,17763518.0,20688784.0,21212838.0,23691820.0,20643610.33787951,15626743.645695524,18500187.468331106,21035055.143746477,21832769.04407477,23380957.95906423
臺北市大同區民權西路１２２號十一樓之２,25.06271699,121.516736,12750000.000000002,14627710.0,12739233.0,13794350.0,15341556.0,15747875.0,16872364.0,14234553.96185405,12353247.005419036,12874393.189630874,13142913.599510994,15223260.722294431,17314941.57304217,15220521.2093307,12907536.30505889,13657608.923842205,13850077.217742048,15797450.45129244,16192709.31067405,14964546.0,12069985.0,13235468.0,14194845.0,17628174.0,20169942.0,14761832.792796187,12517500.327619482,13390455.02836827,14132347.95431326,16099190.043396719,17637489.220929056
臺北市中山區龍江路２１巷９之４號,25.04785102,121.540993,22300000.000000007,22258400.0,14299520.0,17024654.0,22163548.0,23927102.0,26330458.0,21130867.12569937,17904381.580085423,19483408.122350883,21996770.1665389,23250730.57734609,24623276.744121037,21053919.904507592,14529228.582532097,17369555.854198735,22375562.56121181,25498931.23280132,28329711.93540456,18990672.0,14352667.0,16838608.0,19996342.0,21492794.0,28191780.0,20858464.75755174,15271449.29065438,17679056.494137406,21633055.68193768,23542389.45253685,26868806.6698814
臺北市文山區指南路二段４５巷１４弄５號三樓之８,24.98906001,121.57483,8099999.999999998,7397828.0,7085637.5,7109267.0,8078373.5,8811393.0,10476129.0,6881132.290426298,5011459.502362646,6563769.40121816,8099999.999999998,8261636.980526579,8918910.614863247,7738804.792718903,7889992.251411645,7898589.278234309,8104541.655366504,8221348.474222985,9311904.879992178,8277813.5,5324158.0,7138875.0,8231886.0,9791104.0,10825822.0,7573894.6457863,6327811.813443573,7177625.169863118,8128700.288841626,8771370.61368739,9883191.623713857
臺北市士林區天玉街３８巷１２號三樓之３,25.120552,121.529355,6000000.0,5411690.0,2503617.8,4087950.8,5545728.5,5831138.0,8457638.0,5711352.969366887,3640836.434939271,5095692.88657034,6000000.0,6638220.644030764,7774643.711503969,5114515.662888456,3979347.584094194,5393422.257268579,5830314.368519824,5968225.603574713,6201796.911749608,5035982.5,1429083.4,1770753.2,6987083.5,9308780.0,9943584.0,5318385.283063835,2888221.304758366,4086954.785959729,6090781.592129956,6936591.061901369,8094415.655813394
臺北市大安區仁愛路四段６２號,25.03760598,121.547648,18679999.999999978,17053742.0,8099904.5,13743874.0,19236860.0,19725078.0,21774200.0,17401814.70473696,11928702.418394644,14773169.764069904,18636491.812635858,20369092.055417422,22320389.433283515,16889700.63110554,8809092.482672784,11894096.10275538,19413273.91627606,21472940.300213084,21696007.15615696,18172252.0,11590998.0,13847521.0,19529700.0,22723138.0,24283094.0,17379377.333960626,10107174.350266857,13564665.21670632,19204081.432227977,21072562.088907626,22518422.64736012
臺北市士林區士東路２７８號四樓,25.113182,121.537233,13680000.000000024,12220930.0,8685877.0,12070330.0,12642169.0,13668584.0,14286762.0,11937094.874446193,8176534.686586725,9619391.08463259,13680000.000000024,15001413.632814676,16780739.35161651,12915520.136727111,8585077.918672888,12870358.886734612,13508217.70946073,13731206.65390573,13831012.370039634,13120576.0,10127295.0,11961354.0,13284052.0,14611677.0,15420354.0,12548530.252793325,8893696.151314903,11630358.4928418,13278609.677365188,14253220.321680102,15079716.930414036
臺北市萬華區民和街９６號四樓,25.0255,121.497594,43000000.000000015,42533540.0,42737412.0,43636144.0,45699156.0,46248780.0,47510450.0,48600311.1035226,40374559.40842598,43515293.57023102,44300441.85366902,51827407.22635815,60272822.00434044,44376671.57484801,37970554.9434806,43051967.19494687,43594468.824801415,45689589.21940562,54077793.21219333,50155776.0,40044988.0,40393800.0,46073304.0,51946464.0,63931812.0,46416574.66959265,40281878.58797665,42649301.19129448,44916842.66961761,48928060.11144094,56448219.304133445
臺北市大同區大龍街１３３號七樓,25.067406,121.516039,9625000.000000017,8948889.0,8169998.5,9206509.0,10648556.0,12952909.0,13676094.0,9219196.98386806,5649413.335188434,7478054.545755487,10149595.131076915,11158758.2981033,13387957.477536025,9022774.99833903,7987741.259596318,8516233.08591002,9558132.372285986,12368356.43381827,12874162.69228676,12614349.0,9142620.0,10065729.0,12837630.0,14104973.0,16669753.0,9951302.495551772,7737443.273696188,8816631.407916376,10798478.375840725,12646249.182980392,14151991.792455696
