土地位置建物門牌,緯度,經度,actual_price,xgboost_qmean,xgboost_q0.1,xgboost_q0.25,xgboost_q0.5,xgboost_q0.75,xgboost_q0.9,rf_qmean,rf_q0.1,rf_q0.25,rf_q0.5,rf_q0.75,rf_q0.9,lgb_qmean,lgb_q0.1,lgb_q0.25,lgb_q0.5,lgb_q0.75,lgb_q0.9,nn_qmean,nn_q0.1,nn_q0.25,nn_q0.5,nn_q0.75,nn_q0.9
臺北市中山區新生北路二段６２巷１２號,25.05604948,121.5268148,57300000.00000000,61574628.0,44468196.0,49868364.0,57387624.0,67300690.0,83736936.0,58027911.39123740,47461018.39708750,52205682.74689760,57300000.00000000,57300000.00000000,73374387.2096039,64896076.68403360,42796840.89880660,49503765.46115040,57297103.85275400,60901412.15123950,77451551.30366050,59318612.0,35836240.0,47586990.0,60863996.0,66322028.0,97757150.0
臺北市中山區敬業三路１８８號八樓,25.07836001,121.556515,35000000.000000000,36028690.0,28100302.0,31348928.0,36272016.0,37808470.0,38394788.0,33573424.081375200,29887945.20356420,32702585.838633700,34731275.38756030,35000000.000000000,36562358.92639240,37973929.78077970,28029420.38034620,31033288.74589710,34996409.06184580,35698702.131245900,37825753.5820333,27927876.0,22950070.0,25781368.0,29685212.0,34896296.0,37934016.0
臺北市信義區信義路五段１０１號十八樓,25.03299354,121.5665155,116800000.00000000,92518070.0,48484024.0,66246296.0,86890310.0,104380600.0,118151096.0,85927613.26649940,60718523.48188900,84277270.91001760,113536320.85477600,116800000.00000000,116800000.00000000,93250691.51367920,51497866.73895440,75994027.44992900,91853024.51422650,116798562.06290500,122972622.10753000,97147850.0,57475916.0,74748280.0,79471460.0,109116530.0,150478740.0
臺北市大安區辛亥路二段１７１巷６弄１０號十九樓,25.02198702,121.540709,48250000.000000000,46986504.0,32634432.0,48862240.0,49906520.0,60551250.0,61123544.0,47130442.96341320,33858895.32241160,42113438.065390000,48250000.000000000,48250000.000000000,64615480.88713970,47398243.22226980,26497959.024984300,48370849.49753770,49616807.7856684,52899686.12280650,71040686.04992950,45616600.0,36410300.0,47013130.0,47311144.0,56189696.0,58029108.0
臺北市大安區樂利路５巷１３號五樓之２,25.02884501,121.551638,10910000.00000000,10412740.0,7369324.0,8940682.0,9867087.0,10997060.0,11691404.0,11080571.096486800,8779010.702133490,10003984.818402600,10910000.00000000,10910000.00000000,14768231.5453543,10098519.76208850,8597192.20167824,8677122.570393110,10440875.212776000,10906378.03038200,12252860.857947500,9390992.0,6065738.0,6239132.0,9365592.0,10512078.0,12793655.0
臺北市內湖區康寧路三段７５巷２１７之５號,25.076482,121.614404,12980000.000000000,14998465.0,11590777.0,13196144.0,13870069.0,16168871.0,17819544.0,14075453.951253400,12056025.683603800,12872561.352689500,13291472.193695000,14480000.000000000,17261172.013279400,14833946.667085100,12729105.581831200,12980617.500916300,13184559.436142700,15739952.606474300,17237182.984324100,15897382.0,12479045.0,14106399.0,15601172.0,17389368.0,20003590.0
臺北市大安區和平東路三段４０６巷３號,25.018568,121.558053,39000000.000000000,26354876.0,13494274.0,20494098.0,24338272.0,30460670.0,39480964.0,24428526.808233300,16993936.898538500,23633315.0107819,38038138.75603960,39000000.000000000,39000000.000000000,30308236.23234000,15548525.782484300,20770473.73477670,28656127.00827540,34528039.08792690,39237237.57369830,26805876.0,12860176.0,17835458.0,27470256.0,36479812.0,46653496.0
臺北市信義區中坡南路２２巷７號,25.04307199,121.582465,28999999.999999900,30514226.0,21347186.0,26754694.0,28643928.0,30228004.0,33464266.0,28638850.556183300,23163666.24294030,26860563.781535100,28999999.999999900,28999999.999999900,33463170.54000460,31347278.409781700,24592645.413874900,29015957.62809380,29068667.00631360,29092942.611552600,33294189.477701500,28742878.0,21346046.0,23714740.0,27368536.0,29228944.0,32083902.0
臺北市萬華區康定路１０３號十三樓之１５,25.039507,121.502048,12000000.000000000,13997236.0,11997181.0,12397009.0,12539074.0,16335612.0,19233668.0,12842489.322111100,11790790.84246150,11964483.790171300,12000000.000000000,12100000.000000000,15045629.83269370,12975783.83848580,12012829.483381900,12022168.782301700,12072717.718189300,13222906.21545620,14071735.797906900,13266783.0,11779482.0,12113922.0,14536151.0,15591772.0,18055578.0
臺北市大同區南京西路５７號十八樓之１,25.05304398,121.519385,23200000.00000000,19194308.0,13599982.0,16394450.0,19722408.0,20373900.0,29015370.0,17908740.120043600,13018679.870417300,15314598.426489500,23200000.00000000,23200000.00000000,23352640.804007500,19505628.417927600,13799743.187191100,16009353.9217415,21183294.11200930,23149546.32635180,27114422.604653100,16336515.0,13706203.0,14663382.0,18070462.0,21377500.0,25004084.0
臺北市大同區承德路一段２３號三十一樓之１,25.050695,121.517194,87713899.00000020,79923380.0,47537824.0,57067156.0,87384100.0,92491610.0,93191960.0,81214245.97725970,64001125.977629900,77904358.77257870,85836865.71654510,87713899.00000020,91553803.9992758,83402136.66464800,44344635.395630500,67883839.95026280,83631407.44231410,87609621.89968770,87814590.53835480,112935770.0,55055824.0,73041810.0,90060856.0,102659280.0,134039100.0
臺北市松山區光復北路１１巷９５號,25.05045301,121.562287,33500000.0,33377764.0,24821900.0,33501626.0,33605050.0,40133536.0,43911330.0,35269756.31693950,24473745.60159570,33087859.28852220,33500000.0,36500000.00000000,48720151.40503140,32975708.282686300,27177018.718835200,33579414.358335400,33971269.16823180,37182918.61079610,44211274.57801300,33161440.0,20931140.0,29818966.0,34722676.0,36727520.0,47128310.0
臺北市士林區通河西街二段１２１號五樓,25.09291502,121.50686,15800000.000000000,13926560.0,10385408.0,10480906.0,15285009.0,15325207.0,17632948.0,14335713.43012950,11202271.28849840,13945526.0903708,15800000.000000000,15800000.000000000,16951179.44835900,14089416.469477600,10669316.67123700,12075123.34776700,15765367.554385400,15790893.294256200,15801850.047799000,13920558.0,10237823.0,12523156.0,15343897.0,15852720.0,17350208.0
臺北市文山區興德路３３號,25.00123598,121.556189,24000000.0,21817186.0,9187178.0,16984404.0,23689424.0,23849962.0,26865916.0,21978762.931992700,16913139.022002600,20901633.049233300,24000000.0,24000000.0,27824320.43795140,23711045.66353110,9057317.58527628,17751489.23566800,24083207.18110310,24195910.85725610,26262860.541483000,21233402.0,7372951.0,12183715.0,19895602.0,26685892.0,31626456.0
臺北市士林區延平北路六段２５８巷３６弄１號二樓,25.09066599,121.503994,13380000.000000000,11384144.0,8940427.0,10568308.0,13372748.0,13428468.0,15887136.0,11519637.099992300,7782272.8839922,10013820.210153000,13380000.000000000,13380000.000000000,15077712.348239100,11757301.7773196,8379464.38845746,10351251.597931800,12822957.210362600,13359647.140623200,13885747.460592700,12369870.0,9836008.0,11400658.0,13705524.0,14534543.0,15733614.0
臺北市內湖區星雲街１６巷６９號五樓,25.07668942,121.5922619,55000000.00000010,49191680.0,42248370.0,47169680.0,55066644.0,59226470.0,60316676.0,53196721.06797040,44009900.02424840,50393642.877723500,55000000.00000010,55000000.00000010,61952387.90502620,49258423.68445370,40826489.32013490,50094810.1205017,54817139.06920360,55907144.25493850,61327610.64101050,48966264.0,34584996.0,39690560.0,45810864.0,52193260.0,66275110.0
臺北市北投區泉源路３６之２２號,25.14027001,121.506538,5200000.0,5513276.0,3988572.0,4859875.0,6124136.5,8223639.0,11744956.0,5073237.496870240,3917699.375499740,4746257.88752158,5200000.0,5200000.0,7111887.692614060,5141241.772773100,4463244.73224313,5166315.29240789,5884672.855572350,6558879.616187950,10534363.538401200,4677914.5,3460961.8,4740338.0,5641453.0,6950816.0,8657693.0
臺北市松山區南京東路五段２３９號七樓之２,25.05161642,121.5649724,16430000.000000000,15581188.0,12551445.0,15058948.0,16426909.0,16743330.0,18088600.0,16239430.112979800,14078569.971745000,15391778.93354430,16396649.73701760,16430000.000000000,17633274.889362200,15792981.970899700,13051681.507256300,15511281.85383300,16426418.16409890,16601443.10256660,17085630.67074060,17598308.0,14194899.0,16194828.0,16508290.0,18890494.0,20791478.0
臺北市大安區瑞安街２０８巷３９號二樓之１,25.02972201,121.540653,17000000.000000000,20296484.0,14617057.0,17226322.0,17359576.0,22547036.0,23608232.0,19107556.737988300,15707688.796945000,16869204.11926120,17000000.000000000,17000000.000000000,23900326.9919813,19754237.84636700,12137006.193190300,16997097.819015400,18256408.01202610,19483454.20951010,22023226.69092360,19146774.0,15297201.0,17556702.0,20260358.0,21195932.0,24659852.0
臺北市文山區新光路一段６５巷３８號八樓,24.99067701,121.575434,30499999.999999900,31711322.0,30802454.0,31695540.0,35109804.0,35787536.0,40404050.0,31661953.24041820,24557566.211574500,29635583.81444800,30868275.95564480,32000000.000000000,41493043.96035300,33230284.654504900,28756009.90724960,31090231.509931900,31684666.533458600,32390302.28113190,44765933.15032390,32155640.0,23984628.0,26057970.0,33295930.0,35835624.0,41211790.0
臺北市中正區臨沂街７５巷１９號五樓之１,25.0347444,121.5290193,18880000.00000000,15700548.0,9277088.0,17867636.0,18957630.0,20318484.0,21776652.0,15476790.898609900,9539004.096864560,15327737.409644100,18853295.57963590,18880000.00000000,21614499.081201700,15794033.06480350,10032058.906761800,16732892.233141700,18811998.30922770,18828041.94361910,21015677.311741100,17309352.0,14927288.0,15956711.0,18009936.0,21752242.0,21906128.0
臺北市文山區興隆路二段９６巷２號,25.00056799,121.549787,22300000.000000000,20068594.0,13434898.0,20915456.0,22867486.0,23958248.0,25397356.0,20608771.362414100,15245422.26652190,20240042.53140370,22300000.000000000,22300000.000000000,26576130.81913410,19902800.43433580,12862403.92336520,20519397.707897300,22414664.682311500,22844848.232007100,25777541.58619260,20109862.0,14941673.0,16846350.0,21632420.0,23497720.0,28131190.0
臺北市北投區知行路２１４巷２９號,25.1205372,121.4684029,64500000.0000001,65900484.0,33380692.0,61501976.0,70357330.0,93621144.0,116799760.0,64870070.74356340,45284894.15982180,59309554.561033500,64500000.0000001,64699845.28086930,99465665.11180210,71980762.74752350,40869723.62488660,60406711.69925990,66958692.49894590,69342404.08478590,141376905.4280170,66830980.0,53083988.0,54910470.0,67345250.0,75056150.0,102762520.0
臺北市內湖區內湖路一段９１巷２７號,25.08691802,121.562774,23000000.00000000,19187500.0,12027516.0,14453047.0,21915196.0,23062096.0,24796300.0,20117962.07659940,15830824.546384800,19457547.17818270,23000000.00000000,23000000.00000000,23921491.70048460,20075803.056128300,12126984.411879000,15009730.657505800,22230199.994271000,23018610.19171090,23347897.39237920,19332052.0,13923213.0,16090206.0,19468296.0,22415054.0,22940092.0
臺北市中山區松江路１號十樓之１,25.04583508,121.533301,24000000.0,21574610.0,14934607.0,20413188.0,23786224.0,25472648.0,26698568.0,24181897.56122090,18722511.02696630,21607970.31639890,24000000.0,24000000.0,30248549.191465800,22718890.1523312,15778063.27463750,21201659.971512700,23999716.395818600,24028807.347663100,29572104.205974100,20022944.0,16312851.0,16533026.0,21046554.0,25229914.0,26503736.0
臺北市文山區萬美街二段２巷７號五樓之１,25.00352258,121.5629436,14000000.000000000,11894966.0,9813072.0,12930841.0,13974748.0,14245103.0,16942310.0,11238765.28521420,8227119.999089790,9357851.889922240,14000000.000000000,14000000.000000000,16207451.779913800,12464026.5272493,9577251.38227481,13486787.670980300,13977499.739996400,14544574.602847500,17459267.830250000,14411783.0,11190881.0,12844390.0,16644305.0,17133360.0,21088586.0
臺北市大同區甘州街５２巷８之２號,25.05998998,121.512343,20000000.00000000,19043194.0,11543564.0,12717747.0,20093720.0,22232602.0,22497120.0,17994177.84922140,14129154.178628300,16883808.178146700,20000000.00000000,20000000.00000000,22847507.075817600,19747914.004181700,10840839.847189300,15125533.294996400,19997008.329896900,20110484.96784000,24056036.66999680,16185317.0,10682752.0,13201003.0,18818248.0,21390552.0,22570830.0
臺北市松山區八德路四段６１號二樓,25.04849802,121.559756,22680000.00000000,23393526.0,16858726.0,20979942.0,23112604.0,24283742.0,25398130.0,22482473.946709100,18386938.719314900,21313741.02099650,22680000.00000000,22680000.00000000,25802675.68731480,23289120.90612580,18574390.33701260,20180681.91241140,22910710.163341500,23189163.676053,26027193.22684570,24071936.0,18777696.0,20617600.0,23264176.0,25014148.0,27901572.0
臺北市北投區中山北路七段２１９巷３弄２９號,25.12681299,121.530307,27800000.000000000,25016724.0,21672192.0,23989708.0,27468212.0,27741686.0,30317156.0,24062070.098472800,18816944.395731900,21461993.221632000,27800000.000000000,27800000.000000000,30060869.100961800,25240467.858295700,21787510.481971,24378280.95183110,27264951.425662000,27438301.1936662,30284544.285359600,23312504.0,14286326.0,20186490.0,23664044.0,26628132.0,30653646.0
臺北市信義區崇德街１６１號,25.02384902,121.557134,30499999.999999900,32807808.0,24349184.0,31318448.0,33271170.0,37674724.0,44702052.0,31398362.19385630,26641135.72456670,28990242.551720700,30499999.999999900,30499999.999999900,38394273.28592560,33047760.345506400,26680007.75371700,30610266.12051900,34325019.70559350,34612830.29031320,47680271.39830050,33879664.0,26508590.0,30351060.0,33164096.0,38651000.0,46021930.0
臺北市中山區新生北路三段６１號三樓之１５,25.06597902,121.528078,20500000.000000000,19049006.0,14871786.0,20747980.0,20765678.0,21087540.0,21314312.0,19905362.256589100,15098211.272641400,18360333.13802180,20500000.000000000,20500000.000000000,24624390.24694820,20689331.375104200,15815970.565509700,20636847.60388540,20835222.744090200,20899671.927993200,23468238.721709000,21863634.0,15625860.0,19724588.0,20401044.0,24249492.0,26196308.0
臺北市北投區知行路３１６巷２２弄１５號二樓,25.121761,121.468785,20430000.000000000,16343341.0,10507227.0,13882270.0,17294800.0,17606332.0,20211996.0,15753796.033567900,11386474.69130960,14934497.649799500,19815766.45044210,20430000.000000000,20430000.000000000,14878644.321745500,11503567.98994760,12500851.583817100,16243655.715005300,20397513.12513930,20459042.568493900,16328260.0,11050002.0,13778336.0,16739913.0,19779820.0,20679868.0
臺北市中正區廈門街１２３巷８３號,25.022955,121.520715,16000000.000000000,17442350.0,13354753.0,16216341.0,18729300.0,20913460.0,23965194.0,17678336.46440210,14812439.197188200,15174815.95497960,16000000.000000000,18899999.000000000,22891954.721048600,16514769.36083210,12370217.443261800,16078481.690024000,17947167.07685550,21904834.014908500,25260340.60332660,17268990.0,13146603.0,15908271.0,17506644.0,24520040.0,28797864.0
臺北市松山區南京東路三段３０３巷６弄８號,25.05232498,121.547423,23800000.0,20382064.0,14535541.0,16326360.0,21726824.0,23406692.0,25791696.0,22282561.33582190,18757517.37833350,21027364.358678000,23766619.872045600,23800000.0,26111741.01732130,20127960.40875670,14224961.900010200,17017687.671569900,21989017.555503100,23753090.37136620,25561996.606364100,21749462.0,15829877.0,18035684.0,21392836.0,25565224.0,28912394.0
臺北市北投區大同街１９８號,25.13730101,121.499224,15150000.000000000,14987112.0,11771756.0,13594794.0,14894922.0,17886422.0,19474388.0,15396220.039964100,12375576.761700000,14231203.614323100,15150000.000000000,15150000.000000000,19040076.00807270,14659900.317872300,12913200.43509490,14502510.217804600,15145716.276424700,15602298.525076200,16018419.083073200,16021333.0,11213487.0,13064115.0,15654886.0,17605056.0,19998898.0
臺北市中山區雙城街１８巷７號二樓,25.06551198,121.523695,7000000.000000000,8591670.0,4896875.0,7913749.5,9535422.0,10470556.0,12521866.0,8651247.338018570,7000000.000000000,7211799.168675910,7359445.956378210,10000000.000000000,12146038.39117480,7611074.924687520,7009921.780052300,7818190.827171800,8318167.574599000,10521613.585815600,12042506.683848500,10206647.0,7587091.5,7730921.5,9290794.0,12564236.0,13255350.0
臺北市中山區新生北路二段１３７巷３９號四樓,25.06133498,121.529133,12500000.000000000,12713454.0,11230460.0,12297391.0,12492000.0,15341146.0,17265170.0,12957118.58283380,11526950.05476110,12247448.71412420,12500000.000000000,12500000.000000000,15872969.536734000,11999684.633706100,11004116.730004300,12308646.475737100,12381598.414264800,13976191.51853210,15781339.979079800,14791671.0,9436815.0,12831045.0,13236427.0,16490510.0,17008750.0
臺北市北投區中心街２７巷２３弄２號二樓,25.13843898,121.510244,9200000.000000000,9475737.0,7853662.0,8546438.0,9950282.0,9993647.0,13871577.0,9559950.497944990,7811825.830271660,8680263.46090682,9427653.590900980,9900000.000000010,13064841.153532800,10435790.451745800,8541805.370972430,9073969.434399530,9223646.665500470,9554845.476518490,12366810.93727140,11046968.0,6877440.5,8878960.0,11143170.0,13841263.0,13917743.0
臺北市信義區虎林街１３２巷８６號三樓,25.04046099,121.57416,20750000.00000000,19794576.0,16975660.0,18793928.0,20096288.0,20753402.0,22586376.0,20417557.94986030,15932518.46634560,19656243.21444600,20750000.00000000,20750000.00000000,24497189.3156898,19656202.584555700,17262782.010483900,17284681.943620000,20207299.00211410,20740213.36875140,21607636.736662800,22007264.0,15175175.0,18856836.0,20469058.0,23937738.0,24352808.0
臺北市南港區研究院路三段７號二樓,25.03557002,121.61736,15000000.00000000,17936986.0,17367424.0,17489122.0,18282912.0,22788808.0,27590662.0,20358646.206912000,15000000.00000000,15429597.752630500,16678217.640894300,19580000.000000000,26503513.133955800,17953486.867292200,15002281.298260900,15803312.797601200,18636420.67390170,21006786.07899670,24037238.782185700,19575982.0,15779054.0,17663884.0,20577842.0,21006008.0,22736230.0
臺北市大安區羅斯福路三段４９號八樓,25.02328898,121.525557,69500000.00000000,57978436.0,37198670.0,48988776.0,65343260.0,68275700.0,73839400.0,53836252.6159272,41072307.73802400,46530639.54068440,66897854.85044250,68140236.47123010,69500000.00000000,59369485.92337320,39436643.88772370,52998272.54036900,60918143.37687780,69394876.87913640,74580128.10857310,52853540.0,42773536.0,48955336.0,57893130.0,69721050.0,88317570.0
臺北市松山區敦化北路４巷６２號,25.05032799,121.544593,31160000.00000000,28787648.0,18478466.0,25938662.0,29527662.0,31371898.0,32840990.0,28456439.90201900,23215530.00426690,26024887.452266900,31160000.00000000,31160000.00000000,33926295.74445090,31860031.581380200,19802233.58244590,26331931.226228900,31172697.90002540,31945982.70663950,34994723.531033000,29530084.0,21972286.0,27566570.0,29881252.0,31518422.0,37789870.0
臺北市信義區忠孝東路五段２３６巷３７弄２５號四樓,25.03815701,121.573639,13000000.000000000,17311366.0,12957234.0,15611263.0,16084253.0,18581634.0,20545488.0,15261573.156626700,12475557.204767400,12490332.93078040,13024976.00765730,16680000.000000000,21803524.29636380,14280240.582140700,13771949.748047600,14608863.361009400,15547095.384021900,16393764.776692300,19909509.338798100,17687550.0,11988420.0,13957992.0,15922933.0,19810968.0,22042174.0
臺北市文山區羅斯福路五段２１８巷３８弄３號七樓,25.00268299,121.537081,38000000.00000000,32597852.0,29562092.0,34154050.0,37142170.0,37869532.0,37988536.0,36692748.23812570,29052176.252080500,35102957.58756040,38000000.00000000,38000000.00000000,44470273.18448280,32448376.70021640,29662975.06545640,34704950.47740540,36489407.02523780,37994661.5407969,38000322.12127530,33924410.0,31227724.0,31345342.0,35319430.0,38470000.0,42604664.0
臺北市萬華區長順街４３號四樓,25.03088102,121.491843,10500000.000000000,10745141.0,8790795.0,10114690.0,10497952.0,10501496.0,12947253.0,10447514.26063310,7973858.158015840,9634956.21265517,10500000.000000000,10500000.000000000,13166086.103292200,10607639.451368500,9727316.38621507,10372224.799944900,10492623.18882550,10499899.77688320,12648634.912295600,11321522.0,7941761.0,8735754.0,10321564.0,11379238.0,12092198.0
臺北市萬華區青年路１５２巷２號十樓,25.02129928,121.502175,17000000.000000000,24937784.0,17108900.0,18552488.0,21707604.0,27842722.0,28445154.0,21416268.767344400,17000000.000000000,17382467.923256800,17696559.497684100,24000000.0,29596951.995331900,22853686.52260830,17024532.92948750,17672691.7145534,20200847.333572400,25423657.51193040,29145715.459146400,21051452.0,15573137.0,18508414.0,20583378.0,22435028.0,24791382.0
臺北市信義區嘉興街１７５巷２弄１２號二樓,25.02740001,121.557281,30880000.000000000,22785330.0,16800240.0,21792690.0,24616852.0,27598084.0,30779372.0,24433884.038792900,18395580.6603052,22824160.084870700,30290511.030663000,30572643.81007810,30880000.000000000,23583384.36662180,15223753.556641500,21264577.43267980,24745207.98766110,28418106.116639700,30073543.32010720,24082820.0,16370077.0,22698880.0,24200698.0,28864182.0,32144296.0
臺北市文山區興隆路四段１１５巷５號,24.98625501,121.561585,38180000.00000000,30680026.0,22522192.0,30966216.0,37628690.0,38477336.0,40110576.0,34440822.764934700,25287025.78278160,30579572.70058290,38059905.511683300,38180000.00000000,39520127.23752450,33843771.05841950,23074423.027943100,32365853.74533900,36474839.73545860,37905717.3828663,38147263.51195910,32273614.0,19491890.0,28356640.0,34013370.0,41343350.0,41828060.0
臺北市北投區稻香路２４７號三樓,25.14398145,121.4881325,26100000.00000000,24375532.0,21669256.0,24143252.0,26222504.0,28005008.0,31372616.0,25335205.614484900,18961360.43079130,24536836.21379940,26100000.00000000,26100000.00000000,28714231.930644700,25201169.613462900,23252593.08212370,24474691.772256600,26117160.39184150,26145064.97759940,32115237.818037000,24956722.0,18420544.0,23539664.0,27873860.0,28061792.0,31660556.0
臺北市士林區天母東路７０號十一樓,25.11797259,121.5350408,30499999.999999900,26227556.0,14320373.0,24721216.0,27331134.0,27923986.0,30494502.0,27078323.94776380,21788504.897275500,25897586.431013300,30499999.999999900,30499999.999999900,31562746.716074600,26546944.39306390,19399805.848173400,24948392.01348820,29460301.897221900,30484041.47600810,30497572.181753300,26321872.0,16798510.0,22030364.0,27043648.0,28625196.0,32282664.0
臺北市北投區奇岩路７９號,25.13215402,121.506852,31500000.00000000,34041924.0,30646104.0,31226234.0,34590470.0,37328530.0,59221052.0,33004887.68516630,20333299.869056400,27703721.261282800,31500000.00000000,37500000.0,56111664.95107820,34453571.80846350,18728373.22560280,31534566.29308720,36212412.87497810,40598597.22328140,49687882.06389960,35642710.0,23488444.0,29131600.0,31899562.0,40058280.0,43459970.0
臺北市士林區天母西路５巷５號,25.11898365,121.5288456,28999999.999999900,28609258.0,22142758.0,25818768.0,28953508.0,31714408.0,34730164.0,32060233.895225000,25219082.684287800,28418170.94334510,28999999.999999900,31500000.00000000,39588249.02575200,27733582.465385400,21821176.21889470,24167160.530284300,29020245.9900769,30348466.91364490,36944648.43939080,28962124.0,17867498.0,23699412.0,28065806.0,32684454.0,41259850.0
臺北市信義區市民大道六段１０８號,25.04899401,121.5724433,13880000.00000000,14413350.0,11842696.0,12288528.0,13800482.0,15340180.0,16614775.0,14593538.310711700,12689700.28683580,13417431.409184600,13880000.00000000,14250000.00000000,17731552.970796700,13701823.41238700,10731384.396177300,12697911.485730900,13866807.089116300,13881620.29351170,16325754.44693890,15600369.0,9855783.0,11933667.0,14673370.0,17953722.0,19530258.0
臺北市信義區松仁路２５３巷３弄５號,25.02587098,121.56934,19500000.00000000,18148524.0,13706046.0,17450868.0,19484568.0,19876182.0,23413702.0,18304510.515530300,13585888.156059600,15976657.88282590,19365744.452025800,19500000.00000000,21396065.778673900,19152916.355551400,13488617.87609150,16809048.50885660,19501355.99184280,20028446.55109130,23034259.41187580,18737982.0,15086288.0,16699572.0,18004612.0,19113352.0,21243164.0
臺北市士林區中山北路六段２３６巷９號,25.10826391,121.5261397,46000000.00000000,37997884.0,20875242.0,30379208.0,37761988.0,38498404.0,46042210.0,36326611.08592220,25022542.705726300,32555300.20944090,46000000.00000000,46000000.00000000,46711899.77211720,36683093.91807150,20483407.0390332,28425375.219895200,36318711.71253170,40377982.69269980,46262378.71580010,36519630.0,26530442.0,29537238.0,35378360.0,39640176.0,50524764.0
臺北市文山區忠順街一段１３１號三樓,24.98441698,121.560514,12250000.000000000,12505636.0,11236974.0,11819047.0,12306002.0,13406689.0,14602734.0,12552603.278523500,10829635.526745600,11546145.03693920,12336514.09724390,12380000.000000000,14254882.888733600,12914564.168634200,11521086.635689200,11928318.544690300,12248797.20721220,12269839.504953700,13885601.529096500,14560737.0,11143766.0,11563506.0,13281467.0,13664230.0,14479590.0
臺北市文山區景華街１２８巷３弄１３號,24.99591901,121.547538,19000000.00000000,18326206.0,12155258.0,15668329.0,19037674.0,20421832.0,21908132.0,17954009.270089100,14273601.036136600,16444318.801506100,19000000.00000000,19000000.00000000,21164870.97202930,20075626.8165084,13483219.802071400,16543741.092652100,18988058.576046500,18993920.954178500,21147560.27301810,15134390.0,10100308.0,11942296.0,15550490.0,19990698.0,20712948.0
臺北市信義區吳興街２８４巷４２號二樓,25.022623,121.563479,20800000.000000000,19084900.0,13340598.0,15585558.0,19027908.0,20535654.0,20791398.0,18907768.66742770,14029816.328987300,17507642.928987000,20497804.760617400,20800000.000000000,21941561.12583960,18301645.442360000,13949451.166550300,16244968.834158900,20552075.475447900,20813853.54870610,24908874.16291350,20024204.0,14197390.0,18933780.0,20425144.0,22148756.0,24313356.0
臺北市大安區仁愛路四段１３７號三樓,25.03806799,121.550885,78000000.00000000,61376936.0,43918868.0,55598024.0,73618750.0,77519820.0,80927210.0,66609699.415140700,53913847.67935590,66685186.06017960,78000000.00000000,78000000.00000000,80808203.5627459,64863483.19808520,43914333.71672270,57969612.36389830,67555523.0570541,77599365.43659110,77995372.50407950,71391320.0,44670264.0,62219344.0,64609956.0,67200000.0,86735980.0
臺北市中正區林森南路１２０號三樓之２,25.03357198,121.518751,21400000.00000000,20837928.0,14136781.0,20215272.0,21385004.0,27927876.0,29840756.0,22380136.85650230,18613732.363177,20291446.978542000,21400000.00000000,22580000.00000000,28583381.20871270,21737223.10914670,13942783.324874900,21409954.9130444,21999878.39689760,24699613.759663200,31443089.864061,21712698.0,17357324.0,20058530.0,24089434.0,25986994.0,29808048.0
臺北市萬華區西昌街１４２號,25.03902102,121.500532,14100000.000000000,16514463.0,11090310.0,14084702.0,15533207.0,20502466.0,21174920.0,15739982.534509000,13390718.088991900,13953530.782604200,14290741.39475410,15000000.00000000,21104034.344374100,16370214.64168270,11864230.33289010,14309633.719227700,15724347.860150900,17542027.298288800,21049730.90187750,19456566.0,15364924.0,16300068.0,19170234.0,21636010.0,24608120.0
臺北市內湖區大湖山莊街２１９巷９２號,25.090229,121.600286,16880000.000000000,17279236.0,11303548.0,15353411.0,16785506.0,18092396.0,20403066.0,17129404.843445600,13665552.458880400,15913009.584549700,16880000.000000000,16880000.000000000,19914637.17186270,16212298.483938600,12618731.71797090,15963293.518595200,16472219.452744000,18743715.42442060,21532526.568959300,18398142.0,14092468.0,16680345.0,17816078.0,19166104.0,21641212.0
臺北市大安區和平東路三段２２號十樓之１,25.02449899,121.54729,18800000.0,14965003.0,9034451.0,15065354.0,18802210.0,19055584.0,19091054.0,16906599.271616700,12494197.55789080,17178353.88156390,18800000.0,18800000.0,20921860.924365100,15748793.669506400,8903200.414119500,15053903.340484700,18779647.05187690,18799369.990621900,19530759.412287500,17780264.0,13411600.0,15980498.0,17421170.0,20767974.0,21149936.0
臺北市中山區安東街１９號三樓之５、三樓之６,25.04517099,121.542384,19000000.00000000,17597704.0,10121714.0,13978533.0,19301324.0,19389808.0,20060366.0,16177740.540180400,10073610.628524600,15606230.272145100,19000000.00000000,19000000.00000000,20869866.824471800,17529847.133620000,11836880.945939200,16957574.81282300,19112271.730154400,19478958.749378400,19831246.08998110,20077438.0,16632277.0,17468452.0,19769220.0,22333970.0,22945036.0
臺北市文山區萬盛街５９號三樓,25.00581099,121.542212,19360000.000000000,16443899.0,13844510.0,15118204.0,19319152.0,19332606.0,19409122.0,17866412.18017460,14319150.896884600,17130737.297988800,19299813.0831145,19360000.000000000,21035178.15072430,15563544.11833520,12099079.047081600,14874824.910710500,19260738.165887800,19336634.81015970,21133659.917870100,18717372.0,15941652.0,16317955.0,19980710.0,21806494.0,22454678.0
臺北市士林區小南街１４號,25.08873601,121.525742,7230000.000000000,6825612.0,4588468.0,5421805.0,7203895.0,7661014.0,9667090.0,6771372.021091720,4564490.271089520,5825616.506123930,7230000.000000000,7230000.000000000,9114623.534120360,6507007.578224560,5020233.51456018,5877956.256739370,7205761.058620260,7337958.517692910,9617591.014646310,5443669.0,2852173.2,4549674.0,5848286.0,6008406.0,8607302.0
