土地位置建物門牌,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,countycode,鄉鎮市區,交易標的,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,車位類別,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,lat,lng,nomi_address,里,date,.id,t_mean_24h_idw,t_min_idw,t_max_idw,daily_rain_idw,aqi_idw,towncode,MASTER_UP_rate,BACHELOR_UP_rate,Sex_ratio,popdense,Dependency_ratio,Old_ratio,count_anc_500m,count_clean_500m,count_cor_500m,count_cos_500m,count_uni_500m,count_fire_500m,count_gas_500m,count_inc_500m,count_lpg_500m,count_mall_500m,count_mart_500m,count_med_500m,count_nuc_500m,count_phar_500m,count_poli_500m,count_post_500m,count_simpmart_500m,count_temp_500m,count_died_500m,count_shop_500m,geometry,nearest_mrt_name,dist_to_mrt_meter,dist_to_rail_meter,dist_to_thsr_meter,house_age
臺北市信義區忠孝東路五段７１巷１２弄８號五樓之１,13500000,420037,0,0,63000,信義區,房地(土地+建物),7.31,住,NA,NA,1131009,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,980810,32.14,0,1,1,有,有,NA,陽臺外推；夾層；其他增建；,RPPOMLNLIIJGFDA27DA,16.13,2.43,2.32,有,375,25.04193611677830,121.56692138946000,"10號, 忠孝東路五段71巷12弄, 興雅里, 信義區, 興雅, 臺北市, 110, 臺灣",興雅里,2024-10-09,214,24.53155405268110,24.08684254026220,25.127679365088600,0.9506241501707590,38.10397651509010,63000020006,0.1561831407787760,0.5661103979460850,87.9,20721.86,58.93958075,44.081381,0,0,0,0,0,4,1,0,0,5,32,41,0,7,0,0,1,1,0,33,"c(121.56692138946, 25.0419361167783)",臺北捷運市政府站_BL18,239.42866514711100,1397.7188573880200,4276.400836958000,15
臺北市信義區松山路６２６號五樓之２,10000000,108778,0,0,63000,信義區,房地(土地+建物),25.08,住,NA,NA,1131012,土地1建物1車位0,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,870526,91.93,2,1,1,有,有,NA,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLPLJIJGFDA97EA,60.19,0.99,6.53,有,NA,25.035430502628600,121.5786553833530,"626號, 松山路, 松友里, 信義區, 興雅, 臺北市, 110, 臺灣",松友里,2024-10-12,217,26.01686572295140,23.97248747971960,28.28027671974220,0,33.71128357646100,63000020022,0.14424460431654700,0.5444244604316550,89.48,30235.21,59.46210267,35.94132028,0,0,0,0,0,0,1,0,0,0,27,44,0,9,1,0,3,1,0,30,"c(121.578655383353, 25.0354305026286)",臺北捷運永春站_BL19,651.7110612003190,1526.8926059940500,3523.0260283079300,26
臺北市信義區松山路６５６巷１９號四樓,15530000,161351,0,0,63000,信義區,房地(土地+建物),42.69,NA,NA,NA,1131021,土地3建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,651209,96.25,3,2,2,有,無,NA,含裝潢費；其他；,RPVOMLLJIIJGFDA57EA,51.45,0,6.9,無,270,25.031149990405500,121.5779509682110,"19號, 松山路656巷, 松隆里, 信義區, 信義商圈, 臺北市, 110, 臺灣",松隆里,2024-10-21,218,25.98187118201730,24.18733880481170,27.948099146294000,0.41959408259654700,30.479824753151100,63000020021,0.09594298245614040,0.4353070175438600,93.81,2642.11,46.8005952,35.71428569,1,0,0,0,0,0,0,0,0,0,9,5,0,0,0,1,0,1,2,9,"c(121.577950968211, 25.0311499904055)",臺北捷運象山站_R02,853.6496264673880,2000.6690129103300,3867.699080277160,48
臺北市信義區松德路１８８號六樓,52500000,300670,0,0,63000,信義區,房地(土地+建物)+車位,45.06,都市：其他:特定業務區(信義計畫特定專用區)。,NA,NA,1131006,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,780718,174.62,2,2,1,有,有,坡道平面,陽臺外推；,RPXNMLLLJIJGFDA87DA,145.58,0.67,16.46,有,636,25.03525599140450,121.57431297077500,"188號, 松德路, 安康里, 信義區, 興雅, 臺北市, 110, 臺灣",安康里,2024-10-06,222,29.02320782867180,26.72498111690320,32.56535363378630,0,16.40606201684140,63000020009,0.20967018173659400,0.641350684316805,86.22,21308.94,61.74598362,35.10154592,0,0,0,0,0,0,0,0,0,0,27,29,0,4,0,1,2,0,0,29,"c(121.574312970775, 25.0352559914045)",臺北捷運象山站_R02,553.2403531424270,1595.6371643645300,3900.9705566075100,35
臺北市信義區松德路７４號二樓,30420000,125005,39.38,0,63000,信義區,房地(土地+建物)+車位,20,住,NA,NA,1131122,土地2建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,790821,243.36,0,0,0,無,有,坡道平面,親友、員工、共有人或其他特殊關係間之交易；含租約；,RPUNMLQJKIJGFDA97DA,187.26,0,19.85,有,NA,25.038353984727700,121.57574895842700,"74號, 松德路, 安康里, 信義區, 興雅, 臺北市, 110, 臺灣",安康里,2024-11-22,223,19.431642004139800,18.57835960009670,20.235182053093800,1.3366799919788000,35.85009375151800,63000020009,0.20967018173659400,0.641350684316805,86.22,21308.94,61.74598362,35.10154592,0,0,0,0,0,0,1,0,0,1,51,88,0,17,0,1,5,0,0,56,"c(121.575748958427, 25.0383539847277)",臺北捷運永春站_BL19,300.8422857204810,1228.4833056516100,3605.26029294884,34
臺北市信義區永吉路１８５之１號五樓,50320000,251085,0,0,63000,信義區,房地(土地+建物),25.02,商,NA,NA,1131022,土地2建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,701231,200.41000000000000,3,2,2,有,有,NA,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLMJKIJGFDA37DA,171.17,0,21.44,有,NA,25.045780015665,121.57227901815100,"185之3號, 永吉路, 五常里, 信義區, 興雅, 臺北市, 110, 臺灣",五常里,2024-10-22,227,25.602582391220100,24.107490889071000,27.81223455736210,3.808914999200780,30.964510345446500,63000020012,0.1289918597370070,0.4940513462742640,91.67,42993.23,53.28719721,38.14878891,1,0,0,0,0,1,0,0,0,0,32,34,0,11,1,2,4,5,0,36,"c(121.572279018151, 25.045780015665)",臺北捷運永春站_BL19,681.8862490945920,711.4382137304280,3640.645693756870,43
臺北市信義區永吉路２７８巷１２號三樓,21750000,243207,0,0,63000,信義區,房地(土地+建物),30.67,住,NA,NA,1131008,土地1建物1車位0,三層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,620511,89.43,3,2,1,有,無,NA,陽臺外推；,RPUPMLOJKIJGFDA97DA,89.43,0,0,無,NA,25.044738983290600,121.5741109669090,"12號, 永吉路278巷, 五全里, 信義區, 興雅, 臺北市, 110, 臺灣",五全里,2024-10-08,229,24.709863643449600,23.70283312901500,25.676483162409600,37.78672583036670,31.635026862032100,63000020013,0.1366355587461120,0.5104091888011490,87.94,56427.4,53.65853657,39.6257935,0,0,0,0,0,1,0,0,0,0,42,67,0,15,1,1,4,2,0,46,"c(121.574110966909, 25.0447389832906)",臺北捷運永春站_BL19,481.6336895100350,647.1925698403200,3491.9112149574200,51
臺北市信義區祥雲街６１號四樓,15000000,147827,0,0,63000,信義區,房地(土地+建物)+車位,42.8,住,NA,NA,1131010,土地2建物1車位1,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,971222,101.46,3,2,2,有,有,坡道平面,親友、員工、共有人或其他特殊關係間之交易；,RPXNMLMLIIJGFDA87DA,48.18,3.39,5.46,無,NA,25.016906999525100,121.5752130195380,"61號, 祥雲街, 六合里, 信義區, 三張犁, 臺北市, 110, 臺灣",六合里,2024-10-10,231,23.38838287129560,22.253853431138400,25.074758365119000,0,41.97917300617530,63000020032,0.16615698267074400,0.5682976554536190,89.36,4990.78,54.0767386,41.15107913,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,"c(121.575213019538, 25.0169069995251)",臺北捷運麟光站_BR06,1683.448251387350,3591.122503956150,5196.292161405610,16
臺北市信義區福德街２２１巷３弄１６號二樓,17300000,203410,0,0,63000,信義區,房地(土地+建物),30.25,住,NA,NA,1131015,土地1建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,651103,85.05,3,2,1,有,無,NA,NA,RPRNMLTLJIJGFDA18EA,85.05,0,0,無,NA,25.0381979975096,121.58561303354100,"18號, 福德街221巷3弄, 中行里, 信義區, 臺北市, 110, 臺灣",中行里,2024-10-15,233,27.97410029444960,25.88654506951770,31.491144523575700,0,25.65919554912850,63000020025,0.11060398600334700,0.48775292864749700,94.36,12062.49,49.31902599,35.63763928,0,0,0,0,0,0,0,0,0,0,17,18,0,7,1,1,2,3,0,19,"c(121.585613033541, 25.0381979975096)",臺北捷運後山埤站_BL20,825.7336638711020,1428.768560586980,2775.4890132842200,48
臺北市信義區莊敬路４７８號七樓之１０,22300000,302619,0,0,63000,信義區,房地(土地+建物),13.5,商,NA,NA,1131102,土地5建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,650909,73.69,3,2,2,有,有,NA,陽臺外推；其他增建；,RPPOMLPJKIJGFDA47DA,59.99,0,2,有,NA,25.02648101887970,121.56816802991900,"478號, 莊敬路, 三張里, 信義區, 三張犁, 臺北市, 110, 臺灣",三張里,2024-11-02,235,23.473175248829000,22.688016343106,25.0153488999039,0,26.78099740925230,63000020030,0.1575888633599140,0.5571023111231250,90.73,27875.07,55.52397194,40.2122418,0,0,0,0,0,2,0,0,0,0,29,37,0,14,1,1,3,5,0,32,"c(121.568168029919, 25.0264810188797)",臺北捷運象山站_R02,697.3321960300350,2715.046898246540,4962.283402716570,48
臺北市信義區虎林街１２０巷１２０號二樓,18800000,247303,12.62,0,63000,信義區,房地(土地+建物)+車位,13.93,住,NA,NA,1131020,土地1建物1車位1,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,950404,76.02,2,1,1,有,有,升降機械,陽臺外推；,RPPOMLLJJIJGFDA96DA,33.89,0,6.48,有,NA,25.042073999085500,121.57493197432500,"120號, 虎林街120巷, 長春里, 信義區, 興雅, 臺北市, 110, 臺灣",長春里,2024-10-20,238,24.41506486674060,23.84036583749610,24.98242749816950,6.289849970267920,34.720077290184000,63000020015,0.0923806865754954,0.46357800725648900,91.17,47191.91,46.57844989,35.46313798,0,0,0,0,0,0,1,0,0,1,52,108,0,22,1,1,4,0,0,56,"c(121.574931974325, 25.0420739990855)",臺北捷運永春站_BL19,200.10416127687500,858.0291244602740,3508.5815092467500,18
臺北市信義區虎林街１２０巷１２０號八樓,41180000,297802,0,3200000,63000,信義區,房地(土地+建物)+車位,25.08,住,NA,NA,1131106,土地1建物1車位2,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,950404,138.28,2,2,2,有,有,塔式車位,陽臺外推；夾層；,RPQNMLLKJIJGFDA07DA,52.3,0,20.32,有,92,25.042073999085500,121.57493197432500,"120號, 虎林街120巷, 長春里, 信義區, 興雅, 臺北市, 110, 臺灣",長春里,2024-11-06,239,21.464919538488600,19.954539947576600,22.337787075305500,0.4528057242767530,45.92282910258240,63000020015,0.0923806865754954,0.46357800725648900,91.17,47191.91,46.57844989,35.46313798,0,0,0,0,0,0,1,0,0,1,52,108,0,22,1,1,4,0,0,56,"c(121.574931974325, 25.0420739990855)",臺北捷運永春站_BL19,200.10416127687500,858.0291244602740,3508.5815092467500,18
臺北市信義區虎林街２３２巷１５之１號,3050000,142924,0,0,63000,信義區,房地(土地+建物),8.69,住,NA,NA,1131114,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,590625,21.34,3,2,1,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLSLJIJGFDA87EA,21.34,0,0,無,NA,25.036486999614400,121.5770319763460,"15號, 虎林街232巷, 國業里, 信義區, 信義商圈, 臺北市, 110, 臺灣",國業里,2024-11-14,240,28.50920095849910,26.86816290992740,30.163640579486100,0,11.565305018225400,63000020020,0.1767758676613690,0.5989296140123260,89.67,81002.16,59.09685863,34.5113438,0,0,0,0,0,0,1,0,0,0,39,58,0,13,0,1,3,1,0,42,"c(121.577031976346, 25.0364869996144)",臺北捷運永春站_BL19,500.4548924819670,1414.5542326531100,3595.7971427929600,54
臺北市信義區虎林街２３２巷６６弄２號四樓,17300000,259254,0,0,63000,信義區,房地(土地+建物),29.26,住,NA,NA,1131117,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,820114,66.73,2,2,2,有,無,NA,陽臺外推；,RPQOMLMJKIJGFDA27DA,62.09,0,4.64,無,161,25.035823991073200,121.57569196148600,"2號, 虎林街232巷, 安康里, 信義區, 信義商圈, 臺北市, 110, 臺灣",安康里,2024-11-17,241,23.872870105937400,22.856179177638200,24.63635495017770,5.905534350035620,23.50681837436560,63000020009,0.20967018173659400,0.641350684316805,86.22,21308.94,61.74598362,35.10154592,0,0,0,0,0,0,1,0,0,0,33,42,0,12,0,1,3,0,0,36,"c(121.575691961486, 25.0358239910732)",臺北捷運永春站_BL19,577.0497559978610,1504.859933020290,3749.4400824174900,31
臺北市信義區虎林街７４巷９號四樓,4210000,197375,0,0,63000,信義區,房地(土地+建物),6.28,住,NA,NA,1131020,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,710622,21.34,2,2,1,有,有,NA,持分交易親友、員工、共有人或其他特殊關係間之交易；,RPQNMLPLJIJGFDA57DA,17.84,0,2.24,無,639,25.04379698310220,121.57656803800600,"9號, 虎林街74巷, 四維里, 信義區, 興雅, 臺北市, 110, 臺灣",四維里,2024-10-20,242,24.37541092536450,23.79599028849040,24.957603483561400,5.932397889431030,34.73321263510110,63000020017,0.14357567443987200,0.5436671239140380,84.58,83747.92,57.39703458,44.11861613,0,0,0,0,0,0,1,0,0,0,61,89,0,20,1,1,4,4,0,65,"c(121.576568038006, 25.0437969831022)",臺北捷運永春站_BL19,312.08502583586000,622.8704889853600,3287.558599288650,42
臺北市內湖區內湖路一段１巷９弄３３號四樓,25000000,112770,0,0,63000,內湖區,房地(土地+建物)+車位,43.41,住,NA,NA,1131014,土地1建物1車位1,四層，五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,790621,221.69,3,2,3,有,有,坡道平面,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；急買急賣；,RPPOMLPJJIJGFCA27DA,181.73,4.82,12.92,無,NA,25.08626498518800,121.55773800870300,"31號, 內湖路一段1巷, 西康里, 內湖區, 下塔悠, 臺北市, 114, 臺灣",西康里,2024-10-14,243,28.06892563961720,26.013768697531500,31.564322895752000,0,28.854591715271500,63000100002,0.1656741305383520,0.5720581229156740,86.06,8420.61,49.84187222,32.76407337,0,0,0,0,0,0,1,0,0,1,8,3,0,1,0,1,1,2,0,9,"c(121.557738008703, 25.086264985188)",臺北捷運劍南路站_BR15,311.6808540140850,4596.205160322850,5931.397016635510,34
臺北市內湖區內湖路一段２１７巷１號五樓,27080000,227601,0,0,63000,內湖區,房地(土地+建物),38.8,住,NA,NA,1131019,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,721117,118.98,3,2,2,有,有,NA,陽台加窗,RPUNMLSKJIJGFCA08DA,78.78,0,9.31,有,NA,25.08355000293050,121.56441402694400,"1號, 內湖路一段217巷, 西康里, 內湖區, 下塔悠, 臺北市, 114, 臺灣",西康里,2024-10-19,244,27.120204502685600,23.46703595177660,31.823974993532600,9.173331451499720,25.885711743718200,63000100002,0.1656741305383520,0.5720581229156740,86.06,8420.61,49.84187222,32.76407337,0,0,0,0,1,0,2,0,0,0,31,22,0,5,0,2,2,1,0,33,"c(121.564414026944, 25.0835500029305)",臺北捷運西湖站_BR16,369.17628120092800,4051.450341201690,5456.242224474190,41
臺北市內湖區內湖路一段９１巷８１號三樓,19680000,264019,0,0,63000,內湖區,房地(土地+建物),19.43,住,NA,NA,1131005,土地1建物1車位0,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130815,74.54000000000000,2,1,1,有,無,NA,NA,RPTNMLRJJIJGFCA77DA,42.59,2.48,3.44,有,NA,25.091397428625400,121.56322290138000,"內湖路一段91巷, 西安里, 內湖區, 臺北市, 11442, 臺灣",西安里,2024-10-05,246,25.936188664615500,23.05394650943460,29.857046198465500,1,28.796890675972900,63000100003,0.14142303628038000,0.5530116238112010,89.18,5172.75,53.4574468,37.28239844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,"c(121.56322290138, 25.0913974286254)",臺北捷運劍南路站_BR15,1097.912071341080,4912.446018946210,6111.641933647080,0
臺北市內湖區內湖路一段９１巷８１號六樓,22490000,274886,6.61,2000000,63000,內湖區,房地(土地+建物)+車位,19.43,住,NA,NA,1131009,土地1建物1車位1,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130815,81.15,2,1,1,有,無,其他,NA,RPWNMLLKJIJGFCA57DA,42.59,2.48,3.44,有,NA,25.091397428625400,121.56322290138000,"內湖路一段91巷, 西安里, 內湖區, 臺北市, 11442, 臺灣",西安里,2024-10-09,247,22.85885860504590,21.738512829754000,23.864977992229100,0.8706364725210960,38.96926432610630,63000100003,0.14142303628038000,0.5530116238112010,89.18,5172.75,53.4574468,37.28239844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,"c(121.56322290138, 25.0913974286254)",臺北捷運劍南路站_BR15,1097.912071341080,4912.446018946210,6111.641933647080,0
臺北市內湖區內湖路三段２４２號八樓,46000000,171085,30.02,5600000,63000,內湖區,房地(土地+建物)+車位,40.65,住,NA,NA,1131104,土地1建物1車位2,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020731,266.16,2,2,2,有,有,坡道平面,其他增建；,RPSQMLKLJIJGFCA47DA,107.01,10.32,14.31,有,170,25.088684002444500,121.58807697779900,"242號, 內湖路三段, 碧山里, 內湖區, 臺北市, 114, 臺灣",碧山里,2024-11-04,249,23.795675646046300,22.53647720567310,26.04634489868760,0.45544794759312700,37.30888594952310,63000100015,0.11958796072750700,0.5015290519877680,91.56,1874.41,45.64901349,29.03426791,0,0,0,0,0,0,0,0,0,0,19,7,0,3,0,1,1,3,0,20,"c(121.588076977799, 25.0886840024445)",臺北捷運內湖站_BR19,818.4241869046780,4347.530947579600,4347.034456876610,11
臺北市內湖區內湖路三段６０巷１２弄１６號,17600000,183735,0,0,63000,內湖區,房地(土地+建物),31.12,住,NA,NA,1131115,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,681128,95.79,3,2,2,有,無,NA,NA,RPQNMLOJKIJGFCA37EA,86.73,9.06,0,無,NA,25.088313019409900,121.59188202656400,"18號, 內湖路三段60巷12弄, 碧山里, 內湖區, 臺北市, 114, 臺灣",碧山里,2024-11-15,250,27.291564021297800,23.908095545458600,31.780120999047200,0,74.11553999149010,63000100015,0.11958796072750700,0.5015290519877680,91.56,1874.41,45.64901349,29.03426791,0,0,0,0,0,0,0,0,0,0,18,14,0,3,0,1,1,4,0,19,"c(121.591882026564, 25.0883130194099)",臺北捷運內湖站_BR19,544.5068032899060,4152.007715345720,4151.493340772410,45
臺北市內湖區內湖路二段１０３巷１１９弄２號五樓,22980000,183385,0,0,63000,內湖區,房地(土地+建物),15.97,都市：其他:第三種住宅區。,NA,NA,1131010,土地2建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,720331,125.31,3,2,2,有,有,NA,陽臺外推；,RPSNMLRLJIJGFCA87DA,98.34,0,11.45,有,NA,25.084479011168900,121.58110197707100,"2號, 內湖路二段103巷119弄, 湖濱里, 內湖區, 臺北市, 114, 臺灣",湖濱里,2024-10-10,251,23.298674341596100,22.340553155173500,25.41866687187200,0,40.67862901921710,63000100010,0.16875169975523500,0.5817242317106340,87.14,12546.04,54.73781048,35.30818767,0,0,0,0,0,0,0,0,0,0,10,8,0,2,0,0,1,0,0,11,"c(121.581101977071, 25.0844790111689)",臺北捷運港墘站_BR17,724.4379628520920,3917.3134296815900,4326.648314850470,41
臺北市內湖區內湖路二段１０３巷９２弄１２號二樓之２,14800000,281690,0,0,63000,內湖區,房地(土地+建物),25.5,住,NA,NA,1131007,土地2建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120216,52.54,1,1,1,有,有,NA,NA,RPROMLMKJIJGFCA27DA,25.98,1.9,2.85,有,494,25.08012729695110,121.58244053349800,"8號, 內湖路二段103巷, 港富里, 內湖區, 臺北市, 114, 臺灣",港富里,2024-10-07,253,26.44490340205610,24.52728279197550,28.74735038744810,15.874290537433500,20.388796783436700,63000100007,0.1383516077368490,0.526056424787483,90.76,25955.68,54.20804166,32.134136410000000,0,0,0,0,1,0,1,0,0,0,28,37,0,9,0,1,2,0,0,30,"c(121.582440533498, 25.0801272969511)",臺北捷運文德站_BR18,363.40652643333100,3450.751085861450,3867.283282458840,1
臺北市內湖區康寧路三段７５巷１８６弄２２號,45000000,151413,0,0,63000,內湖區,房地(土地+建物),150.85,住,NA,NA,1131012,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,750127,297.2,6,3,4,有,有,NA,陽臺外推；未登記建物；,RPWNMLSKIIJGFCA18DA,211.4,69.75,15.03,無,NA,25.076527979726200,121.6136339873140,"42號, 康寧路三段75巷186弄, 康寧里, 內湖區, 五分, 臺北市, 114, 臺灣",康寧里,2024-10-12,262,24.108613551171700,21.879812550813000,27.06130695405940,0,31.909903957579400,63000100035,0.15118761676007500,0.5572457966373100,91.29,35523.26,46.8847608,23.19579155,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"c(121.613633987314, 25.0765279797262)",臺北捷運葫洲站_BR21,773.2065058779670,2621.339136048000,2620.8007723023500,38
臺北市內湖區康樂街１９６號五樓,18200000,145124,0,0,63000,內湖區,房地(土地+建物),42.96,住,NA,NA,1131005,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,761128,125.41,3,2,2,有,有,NA,陽臺外推；頂樓加蓋；其他增建；,RPQNMLOJJIJGFCA17DA,97.74,0.91,13.56,無,558,25.07616600723760,121.62081903853500,"194號, 康樂街, 內溝里, 內湖區, 五分, 臺北市, 114, 臺灣",內溝里,2024-10-05,264,25.94431068073110,23.64931386199630,29.237446099038400,1,25.858494391863700,63000100025,0.1190949776230730,0.4776230730979610,94.04,1052.19,44.85387546,27.76365946,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,1,0,0,10,"c(121.620819038535, 25.0761660072376)",臺北捷運東湖站_BR22,1358.1138359102500,2848.98683296155,2848.4992953408600,37
臺北市內湖區康樂街６１巷７９弄７號四樓,10000000,117385,0,0,63000,內湖區,房地(土地+建物),30.73,住,NA,NA,1131008,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,731019,85.19,3,1,1,有,無,NA,NA,RPPNMLMJKIJGFCA07EA,78.18,0,7.01,無,NA,25.07115601798110,121.62026197725000,"7號, 康樂街151巷, 樂康里, 內湖區, 五分, 臺北市, 114, 臺灣",樂康里,2024-10-08,265,24.326203460392500,22.725653148962700,25.836686280870500,42.99500300637600,36.02548815850730,63000100024,0.10436746987951800,0.4769578313253010,90.04,45267.97,46.81576951,25.85291887,0,0,0,0,0,0,2,0,0,0,23,18,0,6,1,1,2,0,0,25,"c(121.62026197725, 25.0711560179811)",臺北捷運東湖站_BR22,970.3354388265870,2344.5618776567100,2344.100808030850,40
臺北市內湖區成功路二段３１２巷４３號三樓,18500000,179073,0,0,63000,內湖區,房地(土地+建物),33.22,住,NA,NA,1131026,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740702,103.31,3,2,2,有,無,NA,陽臺外推；,RPTNMLPKJIJGFCA67DA,76.73,2.99,14.39,無,NA,25.06729401418350,121.58855399190800,"43號, 成功路二段312巷, 寶湖里, 內湖區, 潭美, 臺北市, 114, 臺灣",寶湖里,2024-10-26,268,28.927884139190500,27.880885698928800,31.578494617790800,0,19.037177658294200,63000100039,0.21692504953957300,0.6534561137661730,89.78,9529.06,46.07459004,24.49571905,0,1,0,0,0,1,1,0,0,1,20,14,0,2,1,2,0,0,0,20,"c(121.588553991908, 25.0672940141835)",臺北捷運文德站_BR18,1271.750959593650,2257.3050075330800,2428.5868424428500,39
臺北市內湖區成功路二段３１２巷４５號五樓,19000000,183877,0,0,63000,內湖區,房地(土地+建物),33.43,住,NA,NA,1131004,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740702,103.33,3,2,1,有,無,NA,陽臺外推；頂樓加蓋；其他增建；,RPUNMLOJKIJGFCA67DA,76.73,2.99,14.39,無,NA,25.0672969897591,121.58845298997500,"45號, 成功路二段312巷, 寶湖里, 內湖區, 潭美, 臺北市, 114, 臺灣",寶湖里,2024-10-04,269,24.949719689391500,23.436704092755500,27.953004687334100,13.683264463232800,38.42973160936880,63000100039,0.21692504953957300,0.6534561137661730,89.78,9529.06,46.07459004,24.49571905,0,1,0,0,0,1,1,0,0,0,20,13,0,2,1,2,0,0,0,20,"c(121.588452989975, 25.0672969897591)",臺北捷運文德站_BR18,1269.0245897276200,2252.9181581339200,2436.749854210140,39
臺北市內湖區成功路四段２１４巷３弄７號三樓,18500000,197018,0,0,63000,內湖區,房地(土地+建物),27.2,住,NA,NA,1131011,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740712,93.9,3,2,2,有,有,NA,NA,RPWNMLRLJIJGFCA28DA,84.18,0,9.72,無,693,25.085101996122400,121.59604900590900,"7號, 成功路四段, 金龍里, 內湖區, 臺北市, 114, 臺灣",金龍里,2024-10-11,275,22.87147413370040,21.064931745510200,24.940062770751600,0,42.736829974082000,63000100013,0.12024620795779300,0.48252363156737700,92.45,30718.84,47.41811742,34.22838594,0,0,0,0,0,0,0,0,0,1,27,33,0,5,1,1,1,4,0,28,"c(121.596049005909, 25.0851019961224)",臺北捷運內湖站_BR19,224.266491815187,3673.485262750270,3672.9576194883300,39
臺北市內湖區成功路四段２２２號四樓,15120000,181753,0,0,63000,內湖區,房地(土地+建物),24.18,住,NA,NA,1131114,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740712,83.19,3,2,2,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；陽臺外推；,RPRNMLPJKIJGFCA57EA,74.96,0,8.23,無,NA,25.0846409914478,121.59621597342000,"達美皮膚專科診所, 成功路四段, 金龍里, 內湖區, 臺北市, 11489, 臺灣",金龍里,2024-11-14,276,26.600748056081700,24.58863529711540,28.899870603547500,0.0606405960203682,14.75419141498850,63000100013,0.12024620795779300,0.48252363156737700,92.45,30718.84,47.41811742,34.22838594,0,0,0,0,0,0,0,0,0,1,22,30,0,7,1,1,0,4,0,22,"c(121.59621597342, 25.0846409914478)",臺北捷運內湖站_BR19,213.7011467271190,3619.715053147790,3619.187400861130,39
