土地位置建物門牌,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,countycode,鄉鎮市區,交易標的,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,車位類別,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,lat,lng,nomi_address,村里,date,.id,t_mean_24h_idw,t_min_idw,t_max_idw,daily_rain_idw,aqi_idw,towncode,MASTER_UP_rate,BACHELOR_UP_rate,Sex_ratio,popdense,Dependency_ratio,Old_ratio,count_anc_500m,count_clean_500m,count_cor_500m,count_cos_500m,count_uni_500m,count_fire_500m,count_gas_500m,count_inc_500m,count_lpg_500m,count_mall_500m,count_mart_500m,count_med_500m,count_nuc_500m,count_phar_500m,count_poli_500m,count_post_500m,count_simpmart_500m,count_temp_500m,count_died_500m,count_shop_500m,geometry,nearest_mrt_name,dist_to_mrt_meter,dist_to_rail_meter,dist_to_thsr_meter,house_age
臺北市南港區忠孝東路六段２７８巷２３弄２７號,2250000,148515,0,0,63000,南港區,房地(土地+建物),8.58,住,NA,NA,1130802,土地1建物1車位0,一層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,610224,15.15,3,1,1,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPTOMLSLQHJGFDA88DA,15.15,0,0,無,NA,25.048894018423200,121.59049599505500,"27號, 忠孝東路六段278巷23弄, 聯成里, 南港區, 潭美, 臺北市, 115, 臺灣",聯成里,2024-08-02,717,32.17857098285200,28.02683081248680,36.58276790712760,0.16385402578701400,36.74795772917410,63000090015,0.11014282256112300,0.4778503994190270,92.03,36558.13,49.7686715,36.51685392,0,0,0,0,0,1,1,0,0,0,17,7,0,1,0,1,1,1,0,18,"c(121.590495995055, 25.0488940184232)",臺北捷運昆陽站_BL21,329.2977061452200,1237.176809024610,1775.970269668650,52
臺北市南港區忠孝東路六段２９８號三樓,25000000,250000,0,0,63000,南港區,房地(土地+建物),35.75,住,NA,NA,1130713,土地1建物1車位0,三層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,630618,100,2,2,1,有,無,NA,陽台外推；,RPXOMLTKQHJGFDA66DA,100,0,0,無,494,25.049204987031000,121.58969099707400,"300號, 忠孝東路六段, 聯成里, 南港區, 潭美, 臺北市, 115, 臺灣",聯成里,2024-07-13,718,30.337740819615900,27.170870709973100,35.69656207803990,17.52416745263150,36.811498301233100,63000090015,0.11014282256112300,0.4778503994190270,92.03,36558.13,49.7686715,36.51685392,0,0,0,0,0,1,1,0,0,0,19,8,0,1,0,1,1,1,0,20,"c(121.589690997074, 25.049204987031)",臺北捷運昆陽站_BL21,386.9670951015310,1155.452475855220,1844.4696115077100,50
臺北市南港區成福路１９４巷２弄６號四樓,15800000,171664,0,0,63000,南港區,房地(土地+建物),24.81,住,NA,NA,1130714,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720729,92.04,3,2,2,有,無,NA,其他增建；,RPOOMLLLQHJGFDA67DA,72.96,0,11.03,無,NA,25.04064899172660,121.58818602635900,"6號, 成福路194巷2弄, 百福里, 南港區, 臺北市, 115, 臺灣",百福里,2024-07-14,719,31.344151532668600,27.055871136720500,35.54900564312460,0,31.386387809544500,63000090014,0.10250769907611100,0.4280686317641880,92.71,18538.1,47.63157893,32.9239766,0,0,0,0,0,0,0,0,0,0,15,16,0,7,0,1,2,4,0,17,"c(121.588186026359, 25.0406489917266)",臺北捷運後山埤站_BL20,733.3725300751690,1380.7640083371500,2404.500934526340,41
臺北市南港區成福路７４巷８號二樓之６,38000000,287015,45.21,2700000,63000,南港區,房地(土地+建物)+車位,32.8,住,NA,NA,1130708,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1060710,168.2,3,2,2,有,無,坡道平面,NA,RPOPMLRKPHJGFDA18DA,62.24,4.21,10.38,有,NA,25.04398339662890,121.58626900128400,"8號, 成福路74巷, 鴻福里, 南港區, 潭美, 臺北市, 115, 臺灣",鴻福里,2024-07-08,721,29.047824684661900,24.07413231393360,35.13614011189030,53.431334357353600,33.03136174694650,63000090013,0.12077043206663200,0.4776158250910980,90.59,35963.05,51.80115272,38.40057636,0,0,0,0,0,1,0,0,0,0,28,27,0,13,1,2,2,2,0,30,"c(121.586269001284, 25.0439833966289)",臺北捷運後山埤站_BL20,362.1812742583030,995.7685130575720,2375.9305467025400,7
臺北市南港區東新街１２２號四樓,32680000,269237,26.79,0,63000,南港區,房地(土地+建物)+車位,18.75,住,NA,NA,1130727,土地3建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990331,121.38,2,2,1,有,有,坡道機械,NA,RPWOMLNKQHJGFDA58DA,58.39,0,5.41,有,NA,25.046443191844200,121.5885523155280,"122號, 東新街, 成福里, 南港區, 潭美, 臺北市, 115, 臺灣",成福里,2024-07-27,722,29.864472774904200,27.78971706716490,31.829750124845400,0.14203360146061700,20.217363213878600,63000090011,0.12,0.47247058823529400,90.28,13782.58,50.52809462,34.66413181,0,0,0,0,0,1,0,0,0,0,13,14,0,7,1,1,2,1,0,15,"c(121.588552315528, 25.0464431918442)",臺北捷運後山埤站_BL20,579.5741308401390,1084.7601173209400,2052.82338606288,14
臺北市南港區東新街１２６號三樓,41000000,259330,26.79,0,63000,南港區,房地(土地+建物)+車位,24.51,住,NA,NA,1130815,土地3建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990331,158.10000000000000,3,2,2,有,有,坡道平面,NA,RPOOMLKLQHJGFDA57DA,79.87,0,8.72,有,NA,25.046441892649300,121.5886404093300,"126號, 東新街, 成福里, 南港區, 潭美, 臺北市, 115, 臺灣",成福里,2024-08-15,723,27.647592567467700,26.32497555556000,31.377756997501400,20.533817987951100,30.091059193037100,63000090011,0.12,0.47247058823529400,90.28,13782.58,50.52809462,34.66413181,0,0,0,0,0,1,0,0,0,0,14,14,0,7,1,1,2,1,0,16,"c(121.58864040933, 25.0464418926493)",臺北捷運後山埤站_BL20,588.2003595397350,1093.330338173320,2044.677426687310,14
臺北市南港區東新街１４２號十二樓,54160000,243733,0,0,63000,南港區,房地(土地+建物)+車位,32.08,住,NA,NA,1130813,土地3建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990331,222.21,3,2,2,有,有,坡道平面,臺北市政府市有房地標售政府機關標讓售；,RPTOMLOKQHJGFDA38DA,109.89,0,11.06,有,NA,25.04641548965430,121.58953383639000,"142號, 東新街, 成福里, 南港區, 潭美, 臺北市, 115, 臺灣",成福里,2024-08-13,724,30.315307156509700,28.08802301408280,36.2937399100627,20.29725104693800,40.00658610465320,63000090011,0.12,0.47247058823529400,90.28,13782.58,50.52809462,34.66413181,0,0,0,0,0,1,0,0,0,0,11,10,0,5,1,2,1,1,0,12,"c(121.58953383639, 25.0464154896543)",臺北捷運昆陽站_BL21,585.5182156599660,1180.8983120602200,1963.019518420060,14
臺北市南港區東新街１８０巷６號,42000000,308428,32.33,2000000,63000,南港區,房地(土地+建物)+車位,92.29,住,NA,NA,1130814,土地2建物1車位1,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120426,162.03,3,2,2,有,有,坡道機械,本買賣標的含新光段一小段338建號權利範圍2689/100000,RPPNMLNLQHJGFDA87DA,85.08,0,0,有,NA,25.04630493131770,121.593413372501,"6號, 東新街, 新光里, 南港區, 潭美, 臺北市, 115, 臺灣",新光里,2024-08-14,727,28.450149848557600,26.49547092569680,33.85646529484580,11.96250744015630,35.17317283274770,63000090006,0.11399443929564400,0.4615384615384620,87.42,2424.97,51.69669038,35.60955172,0,0,0,0,0,0,0,0,0,0,7,3,0,1,0,1,1,1,0,8,"c(121.593413372501, 25.0463049313176)",臺北捷運昆陽站_BL21,460.47470744926000,1564.5237470159000,1618.7579734159500,1
臺北市南港區東新街１８０巷８號,36200000,334558,32.33,1600000,63000,南港區,房地(土地+建物)+車位,73.51,住,NA,NA,1130723,土地2建物1車位1,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120426,135.76,3,2,2,有,有,坡道機械,本買賣標的含新光段一小段338建號權利範圍2143/100000,RPSPMLTKQHJGFDA88DA,67.83,0,0,有,NA,25.046283243554300,121.59342916811000,"6號, 東新街, 新光里, 南港區, 潭美, 臺北市, 115, 臺灣",新光里,2024-07-23,728,29.8878745798953,28.01518010043430,32.53583323770100,23.28172002742980,15.79820959178220,63000090006,0.11399443929564400,0.4615384615384620,87.42,2424.97,51.69669038,35.60955172,0,0,0,0,0,0,0,0,0,0,7,3,0,1,0,1,0,1,0,7,"c(121.59342916811, 25.0462832435543)",臺北捷運昆陽站_BL21,462.92838183078700,1566.5790705720200,1618.5730971987700,1
臺北市南港區東明街１２７號十樓,46800000,170716,0,0,63000,南港區,房地(土地+建物)+車位,63.28,住,NA,NA,1130723,土地1建物1車位1,十層，十一層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,791128,274.14,6,2,3,有,有,坡道平面,NA,RPVNMLKMPHJGFDA18DA,193.25,11.1,17.57,有,NA,25.055036989532000,121.59980703219800,"125號, 東明街, 東新里, 南港區, 三重埔, 臺北市, 115, 臺灣",東新里,2024-07-23,729,29.814401660728500,27.88216330265470,32.61306818594160,20.24706907471630,15.493257143840200,63000090005,0.09817934320231410,0.4384890250127620,93.79,27639.51,48.38996224,30.51299133,0,0,0,0,0,0,1,0,0,0,6,4,0,0,0,1,0,0,0,6,"c(121.599807032198, 25.055036989532)",臺北捷運南港站_BL22,723.3935391317550,776.2671774452450,776.1511850930820,34
臺北市南港區玉成街１４０巷１弄１號三樓,12250000,150215,0,0,63000,南港區,房地(土地+建物),27.4,住,NA,NA,1130716,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,681203,81.55,2,1,1,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLQKPHJGFDA38DA,75.05,0,6.5,無,NA,25.044759016039200,121.58350096157900,"1號, 玉成街140巷11弄, 萬福里, 南港區, 潭美, 臺北市, 115, 臺灣",萬福里,2024-07-16,733,32.27370176020600,29.37227782955840,36.74364268508480,0,21.02088123689620,63000090012,0.13459972862957900,0.5042062415196740,90.13,39044.56,55.78987728,41.29601225,0,0,0,0,0,1,0,0,0,0,34,43,0,15,1,2,1,3,0,35,"c(121.583500961579, 25.0447590160392)",臺北捷運後山埤站_BL20,77.05419989581840,724.4916857782530,2595.1858646138200,45
臺北市南港區研究院路三段１８巷８號七樓,27000000,151890,0,0,63000,南港區,房地(土地+建物)+車位,70.41,住,NA,NA,1130714,土地2建物1車位1,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,921204,177.76,3,2,2,有,有,坡道平面,NA,RPPNMLPKQHJGFDA97DA,99.96,0,10.46,有,NA,25.035327991952800,121.61506603547100,"8號, 研究院路三段16巷, 九如里, 南港區, 舊莊, 臺北市, 115, 臺灣",九如里,2024-07-14,734,30.493461396918800,26.006356767943800,34.84566812812710,0,32.031157066510200,63000090018,0.11183114238104100,0.45195334197370900,91.87,861.16,48.49867883,29.73816958,0,0,0,0,0,0,0,0,1,0,6,0,0,1,0,0,0,1,0,6,"c(121.615066035471, 25.0353279919528)",臺北捷運南港站_BL22,2040.258840793660,2166.172791896760,2166.690454239590,21
臺北市南港區研究院路三段２巷８號八樓,26000000,147075,0,0,63000,南港區,房地(土地+建物),70.41,住,NA,NA,1130721,土地2建物1車位0,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,921204,176.78,3,2,2,有,有,NA,NA,RPWNMLLLQHJGFDA48EA,99.96,0,10.46,有,NA,25.03628411564800,121.61632809863300,"8號, 研究院路三段8巷, 九如里, 南港區, 舊莊, 臺北市, 115, 臺灣",九如里,2024-07-21,735,31.60169604324480,28.33420780632180,35.2681593958373,0,20.868449745223400,63000090018,0.11183114238104100,0.45195334197370900,91.87,861.16,48.49867883,29.73816958,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,1,0,5,"c(121.616328098633, 25.036284115648)",臺北捷運南港展覽館站_BL23_BR24,1940.6745033080600,2119.0957644835200,2119.5971940097300,21
臺北市南港區研究院路二段１８２巷７９弄６號三樓,14000000,138861,0,0,63000,南港區,房地(土地+建物),27.32,住,NA,NA,1130709,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,731029,100.82,3,2,2,有,有,NA,NA,RPPOMLNLPHJGFDA87DA,80.95,0,9.08,無,NA,25.03684700235580,121.61367799230600,"6號, 研究院路三段10巷, 九如里, 南港區, 舊莊, 臺北市, 115, 臺灣",九如里,2024-07-09,737,28.89225675294190,23.879198704669500,35.63954265696460,0,32.461636464673300,63000090018,0.11183114238104100,0.45195334197370900,91.87,861.16,48.49867883,29.73816958,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,1,0,6,"c(121.613677992306, 25.0368470023558)",臺北捷運南港站_BL22,1827.858088286160,1959.9950407088000,1960.519517880080,40
臺北市南港區研究院路二段２巷５４弄１號四樓,16800000,156468,0,0,63000,南港區,房地(土地+建物),29,住,NA,NA,1130730,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,750225,107.37,4,0,4,有,無,NA,NA,RPROMLQKQHJGFDA38DA,88.18,0,9.36,無,634,25.048677010950000,121.61292303428700,"52號, 研究院路二段2巷, 中研里, 南港區, 三重埔, 臺北市, 115, 臺灣",中研里,2024-07-30,738,29.995715024157200,27.614677795301700,32.40865607841650,0,18.934636018137900,63000090017,0.1722100937459870,0.5272890715294720,95.18,9645.14,53.80814448,32.68018401,0,0,0,0,0,1,0,0,0,0,4,13,0,3,0,0,1,3,0,5,"c(121.612923034287, 25.04867701095)",臺北捷運南港展覽館站_BL23_BR24,662.467103233123,782.4587982415200,782.8432861542930,38
臺北市南港區研究院路二段５４巷２４號三樓,24000000,184630,0,0,63000,南港區,房地(土地+建物),42.12,住,NA,NA,1130723,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,831020,129.99,3,2,2,有,無,NA,NA,RPVNMLRJQHJGFDA68DA,87.78,0.57,9.25,無,NA,25.04617798842780,121.61370699369100,"24號, 研究院路二段54巷, 中研里, 南港區, 三重埔, 臺北市, 115, 臺灣",中研里,2024-07-23,739,29.656176224356500,28.031739143434400,31.728711474516000,20.89756702207750,14.386439933710800,63000090017,0.1722100937459870,0.5272890715294720,95.18,9645.14,53.80814448,32.68018401,0,0,0,0,0,1,0,0,0,0,7,8,0,3,0,1,1,3,0,8,"c(121.613706993691, 25.0461779884278)",臺北捷運南港展覽館站_BL23_BR24,884.4293744402000,1041.3795679420700,1041.8159487718600,30
臺北市南港區福德街３５３號二樓,17000000,198854,0,0,63000,南港區,房地(土地+建物),32.25,住,NA,NA,1130721,土地1建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,620112,85.49,3,2,1,有,無,NA,NA,RPQNMLTKQHJGFDA58EA,85.49,0,0,無,NA,25.039517979621700,121.58896596245000,"351號, 福德街, 百福里, 南港區, 臺北市, 115, 臺灣",百福里,2024-07-21,740,31.78450266916930,29.15497593366630,35.284009171563300,0,20.139084660328700,63000090014,0.10250769907611100,0.4280686317641880,92.71,18538.1,47.63157893,32.9239766,0,0,0,0,0,0,0,0,0,0,13,14,0,6,0,1,2,3,0,15,"c(121.58896596245, 25.0395179796217)",臺北捷運後山埤站_BL20,877.7417027709600,1524.4614139151800,2420.378788777640,51
臺北市南港區福德街３８１號十六樓,14000000,184380,0,0,63000,南港區,房地(土地+建物),12.69,住,NA,NA,1130807,土地1建物1車位0,十六層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870521,75.93000000000000,3,2,2,有,有,NA,親友、員工、共有人或其他特殊關係間之交易；陽台外推；,RPTOMLKKRHJGFDA08DA,41.67,0,4.23,有,NA,25.040753220692600,121.5910609353290,"381號, 福德街, 仁福里, 南港區, 臺北市, 115, 臺灣",仁福里,2024-08-07,741,30.159375625011000,28.096274408373600,33.97668638170180,5.355209850081680,54.75699110752730,63000090019,0.12624113475177300,0.500709219858156,95.16,15875.34,38.82992492,27.75045301,0,0,0,0,0,0,0,0,0,0,6,5,0,4,0,1,1,1,0,7,"c(121.591060935329, 25.0407532206926)",臺北捷運後山埤站_BL20,957.2552059278270,1597.2507935309000,2170.731068973540,26
臺北市南港區經貿二路１５７巷３６弄８８號三樓之７,16880000,334655,0,0,63000,南港區,房地(土地+建物),12.13,住,NA,NA,1130811,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,970910,50.44,1,1,1,有,有,NA,其他增建：陽台加窗戶。夾層；其他增建；,RPRNMLOKQHJGFDA08DA,28.07,1.57,3.11,有,38,25.061749008047300,121.61471902468000,"88號, 經貿二路157巷36弄, 三重里, 南港區, 三重埔, 臺北市, 115, 臺灣",三重里,2024-08-11,744,30.58991256785940,27.9877954088876,35.33509207131530,2.3693315527399400,53.799691215596400,63000090004,0.217646174658049,0.6294904554336390,89.55,7282.01,46.6766523,24.56468826,0,0,0,0,0,0,0,0,0,0,12,3,0,1,0,0,0,2,0,12,"c(121.61471902468, 25.0617490080473)",臺北捷運南港軟體園區站_BR23,234.6942607172910,1173.2893263417500,1172.8608595721100,16
臺北市南港區經貿二路２３５巷３８號二樓,28000000,243267,12.5,0,63000,南港區,房地(土地+建物)+車位,19.22,住,NA,NA,1130728,土地1建物1車位1,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1031002,115.1,0,0,0,無,有,坡道平面,NA,RPVPMLTKQHJGFDA56DA,60.85,2.72,6.94,有,748,25.06142819070320,121.6151026643880,"38號, 經貿二路235巷, 三重里, 南港區, 三重埔, 臺北市, 115, 臺灣",三重里,2024-07-28,745,31.056184123002400,27.772942718169700,34.42248389008650,0,24.999914925700800,63000090004,0.217646174658049,0.6294904554336390,89.55,7282.01,46.6766523,24.56468826,0,0,0,0,0,0,0,0,0,0,13,2,0,1,0,0,0,2,0,13,"c(121.615102664388, 25.0614281907032)",臺北捷運南港軟體園區站_BR23,184.7760096667040,1171.6218272211300,1171.209587408730,10
臺北市南港區經貿二路２４５號六樓之２,22700000,300622,0,0,63000,南港區,房地(土地+建物),12.67,住,NA,NA,1130706,土地1建物1車位0,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020222,75.51000000000000,2,1,1,有,有,NA,NA,RPPNMLLMPHJGFDA77EA,43.34,4.09,2.8,有,326,25.06045084631710,121.61475485595800,"233號, 經貿二路, 三重里, 南港區, 三重埔, 臺北市, 115, 臺灣",三重里,2024-07-06,746,30.9713688118593,27.878497953032100,35.61727828607140,2.788132669907810,38.27406965627870,63000090004,0.217646174658049,0.6294904554336390,89.55,7282.01,46.6766523,24.56468826,0,0,0,0,0,0,0,0,0,0,16,4,0,1,0,0,0,1,0,16,"c(121.614754855958, 25.0604508463171)",臺北捷運南港軟體園區站_BR23,131.37827107747000,1068.7124918748000,1068.3167785959900,11
臺北市南港區興南街８４號三樓,19220000,235193,0,0,63000,南港區,房地(土地+建物),50.5,都市：其他:第三種住宅區。,NA,NA,1130719,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,580417,81.72,4,2,2,有,無,NA,陽台外推；其他增建；,RPXNMLTLQHJGFDA66DA,75.2,0,6.52,無,676,25.05576998696470,121.6009150359780,"84號, 興南街, 東新里, 南港區, 三重埔, 臺北市, 115, 臺灣",東新里,2024-07-19,748,32.31851621124960,29.24882631103640,36.18355078329980,0,33.23321461472020,63000090005,0.09817934320231410,0.4384890250127620,93.79,27639.51,48.38996224,30.51299133,0,0,0,0,0,0,1,0,0,0,13,7,0,2,0,1,1,0,0,14,"c(121.600915035978, 25.0557699869646)",臺北捷運南港站_BL22,678.0919437703380,691.6225141774880,691.4271653258580,55
臺北市南港區重陽路１２５巷３６弄１０號五樓之６,15700000,247287,10.87,1800000,63000,南港區,房地(土地+建物)+車位,13.39,住,NA,NA,1130707,土地1建物1車位1,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,961008,67.08,2,1,1,有,有,坡道機械,NA,RPVOMLTKPHJGFDA98DA,29.12,0,6.33,有,319,25.05752398402320,121.59714602939700,"10號, 向陽路196巷, 重陽里, 南港區, 潭美, 臺北市, 115, 臺灣",重陽里,2024-07-07,750,30.584988786237800,28.028979472035700,35.33826377677010,5.081636843013920,30.90495967742240,63000090020,0.19890610756608900,0.6060164083865090,90.16,16292.59,38.30396475,20.81497797,0,0,0,0,0,0,0,0,0,0,6,4,0,0,2,0,0,1,0,6,"c(121.597146029397, 25.0575239840231)",臺北捷運昆陽站_BL21,874.7546231013430,1117.0001840226500,1116.7826876750700,17
臺北市南港區重陽路１２５巷３６弄４６號六樓之１,42580000,249049,15.14,2000000,63000,南港區,房地(土地+建物)+車位,50.7,住,NA,NA,1130708,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,991026,178.08000000000000,3,2,2,有,有,坡道機械,其他增建；,RPPNMLMJQHJGFDA57DA,91.38,5.66,8.42,有,NA,25.057144996271100,121.5964026384040,"46號, 向陽路196巷, 重陽里, 南港區, 潭美, 臺北市, 115, 臺灣",重陽里,2024-07-08,751,28.776158417557800,23.650188152133400,34.98712970030570,52.29248370918940,33.13503342950690,63000090020,0.19890610756608900,0.6060164083865090,90.16,16292.59,38.30396475,20.81497797,0,0,0,0,0,0,0,0,0,0,7,4,0,0,2,0,0,1,0,7,"c(121.596402638404, 25.0571449962711)",臺北捷運昆陽站_BL21,805.1207267972970,1171.5195240304300,1171.3320374462800,14
臺北市南港區重陽路１９號十樓,18500000,354474,0,0,63000,南港區,房地(土地+建物),10.39,住,NA,NA,1130728,土地1建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110124,52.19,0,1,1,有,有,NA,NA,RPQPMLKMPHJGFDA87DA,29.73,0,4.3,有,692,25.055406745327400,121.59594286188700,"41號, 重陽路, 重陽里, 南港區, 三重埔, 臺北市, 115, 臺灣",重陽里,2024-07-28,752,30.955252709244000,27.682142134582900,33.88555261484820,0,22.603016320418600,63000090020,0.19890610756608900,0.6060164083865090,90.16,16292.59,38.30396475,20.81497797,0,0,0,0,0,0,0,0,0,0,10,7,0,2,2,0,0,1,0,10,"c(121.595942861887, 25.0554067453274)",臺北捷運昆陽站_BL21,610.7135011867310,1166.8367496523700,1166.7400926158500,2
臺北市南港區重陽路３３２號十樓,11440000,267415,0,0,63000,南港區,房地(土地+建物),4.46,商,NA,NA,1130715,土地1建物1車位0,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091119,42.78,2,1,1,有,有,NA,親友、員工、共有人或其他特殊關係間之交易；,RPQPMLTKQHJGFDA68DA,25.73,1.03,2.02,有,509,25.057942995362900,121.60640996024300,"332號, 重陽路, 南港里, 南港區, 三重埔, 臺北市, 115, 臺灣",南港里,2024-07-15,753,32.242568662452600,29.22759819970250,36.15314904610680,0,19.25568128743580,63000090001,0.12071778140293600,0.4569512416168210,103.39,15249.87,46.89557854,29.75070554,0,1,0,0,0,2,1,0,0,0,16,12,0,4,1,0,1,1,0,17,"c(121.606409960243, 25.0579429953629)",臺北捷運南港站_BL22,680.3628719529220,493.2031976379010,492.65818071858900,4
臺北市南港區重陽路３７８號六樓,32880000,345996,0,0,63000,南港區,房地(土地+建物),27.05,住,NA,NA,1130716,土地1建物1車位0,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,940321,95.03,3,2,2,有,有,NA,其他增建；,RPOOMLLJQHJGFDA47DA,58.07,2.01,6.5,有,632,25.059004018576300,121.61003203206200,"378號, 重陽路, 三重里, 南港區, 三重埔, 臺北市, 115, 臺灣",三重里,2024-07-16,754,32.48606185450950,29.370145604870600,37.057350210689900,0,20.822315108735200,63000090004,0.217646174658049,0.6294904554336390,89.55,7282.01,46.6766523,24.56468826,0,0,0,0,0,0,0,0,0,0,10,6,0,2,0,1,0,1,0,10,"c(121.610032032062, 25.0590040185763)",臺北捷運南港軟體園區站_BR23,604.0455851616320,660.7798866162250,660.2744140028680,19
臺北市南港區重陽路４９１號二樓,28500000,229469,40.14,0,63000,南港區,房地(土地+建物)+車位,37.68,住,NA,NA,1130712,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,980119,124.2,2,2,1,有,有,坡道平面,NA,RPWPMLTKQHJGFDA66DA,48.97,4.82,4.81,有,731,25.061090986738500,121.61203597747400,"491號, 重陽路, 三重里, 南港區, 三重埔, 臺北市, 115, 臺灣",三重里,2024-07-12,755,30.99921534048620,27.551869735841300,36.01900466024410,1.708565056503390,35.1780128302714,63000090004,0.217646174658049,0.6294904554336390,89.55,7282.01,46.6766523,24.56468826,0,0,0,0,0,0,0,0,0,0,14,3,0,1,0,1,0,1,0,14,"c(121.612035977474, 25.0610909867385)",臺北捷運南港軟體園區站_BR23,413.0572038790200,958.8986483088730,958.4165491450040,15
臺北市士林區中山北路七段１００巷６號三樓,5100000,145010,0,0,63000,士林區,房地(土地+建物),14.5,住,NA,NA,1130717,土地1建物1車位0,三層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640602,35.17,3,1,1,有,無,NA,移轉讓1/3親友、員工、共有人或其他特殊關係間之交易；,RPQNMLTLPHJGFEA68EA,35.17,0,0,無,292,25.12159399461080,121.53245198611800,"6號, 中山北路七段100巷, 天山里, 士林區, 東勢, 臺北市, 111, 臺灣",天山里,2024-07-17,756,30.91067849753640,26.5241180358652,35.61983844229510,0,36.813712820199600,63000110040,0.17818610923803100,0.6035064059339180,83.36,41063.64,64.42191647,43.1812696,0,0,0,0,0,1,0,0,0,1,33,28,0,3,1,1,1,1,0,34,"c(121.532451986118, 25.1215939946107)",臺北捷運石牌站_R19,1885.9734960481600,8376.796584926290,8335.669159011920,49
臺北市士林區中山北路七段１１４巷４１弄１７號三樓,30200000,183509,0,0,63000,士林區,房地(土地+建物)+車位,62.85,住,NA,NA,1130707,土地1建物1車位1,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850325,164.57,3,2,2,有,無,坡道平面,陽台外推；,RPPOMLKMQHJGFEA87DA,86.84,2.56,11.36,有,734,25.124718013743300,121.53488097783900,"17之2號, 中山北路七段232巷26弄, 天和里, 士林區, 東勢, 臺北市, 111, 臺灣",天和里,2024-07-07,757,30.33338272966820,26.83666776974920,35.21335433263300,0,30.41401209520100,63000110039,0.17873409769122000,0.6148892728129420,91.2,18091.01,60.57755413,39.29118354,0,0,0,0,0,1,0,0,0,0,14,8,0,1,1,1,0,2,0,14,"c(121.534880977839, 25.1247180137433)",臺北捷運石牌站_R19,2256.9658769603000,8766.783487631060,8723.227931715620,28
