土地位置建物門牌,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,countycode,鄉鎮市區,交易標的,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,車位類別,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,lat,lng,nomi_address,里,date,.id,t_mean_24h_idw,t_min_idw,t_max_idw,daily_rain_idw,aqi_idw,towncode,MASTER_UP_rate,BACHELOR_UP_rate,Sex_ratio,popdense,Dependency_ratio,Old_ratio,count_anc_500m,count_clean_500m,count_cor_500m,count_cos_500m,count_uni_500m,count_fire_500m,count_gas_500m,count_inc_500m,count_lpg_500m,count_mall_500m,count_mart_500m,count_med_500m,count_nuc_500m,count_phar_500m,count_poli_500m,count_post_500m,count_simpmart_500m,count_temp_500m,count_died_500m,count_shop_500m,geometry,nearest_mrt_name,dist_to_mrt_meter,dist_to_rail_meter,dist_to_thsr_meter,house_age
臺北市中山區林森北路６７巷１３２號五樓之２,20360000,225871,0,0,63000,中山區,房地(土地+建物),22.9,商,NA,NA,1130403,土地1建物2車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,660906,90.14,3,2,2,有,無,NA,其他增建；,RPSNMLNLMHJGFCA77EA,69.14,0,8.09,有,NA,25.047688994113200,121.52855800535900,"132之1號, 林森北路67巷, 正守里, 中山區, 華山, 臺北市, 104, 臺灣",正守里,2024-04-03,165,28.14671990427730,24.221381000216600,32.71782440437160,0,79.37618260363150,63000040001,0.16184164632019500,0.5486571328915240,90.52,28665.91,54.85878408096760,37.5777883975214,1,0,0,0,0,1,1,0,0,0,48,42,0,3,1,0,0,1,0,48,"c(121.528558005359, 25.0476889941132)",臺北捷運善導寺站_BL13,604.0672534428640,1296.8163031927600,1167.870808766170,47
臺北市中山區林森北路６７巷８３號四樓,22480000,215099,0,0,63000,中山區,房地(土地+建物),27.5,商,NA,NA,1130428,土地1建物1車位0,四層，露台,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,620530,104.51,3,2,2,有,無,NA,其他增建；,RPRNMLPKNHJGFCA77DA,104.51,0,0,有,NA,25.04817200128370,121.5270250390880,"83號, 林森北路67巷, 正守里, 中山區, 華山, 臺北市, 104, 臺灣",正守里,2024-04-28,166,26.737368797482600,24.611745824301700,31.79455115128290,0.7678803214235550,46.873627300108300,63000040001,0.16184164632019500,0.5486571328915240,90.52,28665.91,54.85878408096760,37.5777883975214,1,0,0,0,0,1,2,0,0,0,53,33,0,4,0,0,0,1,0,53,"c(121.527025039088, 25.0481720012837)",臺北捷運善導寺站_BL13,521.8904666383720,1144.2666187079700,1014.708357846880,51
臺北市中山區林森北路８５巷５６號五樓之１,24000000,190174,0,0,63000,中山區,房地(土地+建物),26.53,商,NA,NA,1130420,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,621203,126.2,3,2,2,有,有,NA,陽台外推；其他增建；,RPROMLRJNHJGFCA97DA,107.25,0,18.95,有,836,25.049252009507900,121.526918002184,"56號, 林森北路85巷, 正義里, 中山區, 南西商圈, 臺北市, 104, 臺灣",正義里,2024-04-20,168,26.4845947377381,23.322574193820300,31.78630741637490,6.725036322699000,55.23658140679000,63000040002,0.1203328355024540,0.4806912737358650,74.41,38478.69,46.32206758127750,32.63277477062400,1,0,0,0,0,0,2,0,0,0,52,45,0,6,0,0,0,0,0,52,"c(121.526918002184, 25.0492520095079)",臺北捷運善導寺站_BL13,610.3375217252010,1147.3110718750300,1017.5804555957600,51
臺北市中山區樂群二路１７８號四樓,32680000,210526,0,0,63000,中山區,房地(土地+建物)+車位,47.09,住,NA,NA,1130407,土地1建物1車位1,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,890628,155.23,3,2,2,有,有,坡道平面,陽台外推；,RPRNMLMLNHJGFCA57DA,77.39,0,8.1,有,NA,25.07958071077220,121.55798561012300,"178號, 樂群二路, 金泰里, 中山區, 下塔悠, 臺北市, 104, 臺灣",金泰里,2024-04-07,169,21.809361410050300,20.37090947340950,24.194365764496100,4.05285924332835,39.783221279113600,63000040041,0.18868192805346200,0.6054315370396700,91.88,7424.43,41.62646450006440,20.91660923140650,0,0,0,0,0,1,0,0,0,1,14,15,0,2,0,1,0,1,0,14,"c(121.557985610123, 25.0795807107722)",臺北捷運劍南路站_BR15,647.2746094214110,3936.1008800536300,5441.1550341056,24
臺北市中山區民權東路一段３６號三樓之５,12370000,305357,0,0,63000,中山區,房地(土地+建物),4.63,商,NA,NA,1130510,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,961002,40.510000000000000,1,1,1,有,有,NA,夾層；,RPUNMLSLNHJGFCA58EA,24.64,0.69,3.29,有,NA,25.062526220019200,121.5238582722490,"36號, 民權東路一段, 聚葉里, 中山區, 雙連, 臺北市, 104, 臺灣",聚葉里,2024-05-10,173,26.809735632316600,22.24708142430770,31.64590597244970,0,48.10356532741220,63000040009,0.1214265496744980,0.497594112652137,79.61,29859.86,48.66743914690330,35.689455374395700,0,0,0,0,0,0,0,0,0,0,56,65,0,11,0,3,0,5,0,56,"c(121.523858272249, 25.0625262200192)",臺北捷運中山國小站_O10,291.490750890718,1854.3229311058300,1785.7731067473400,17
臺北市中山區民權東路二段１３５巷３０弄１５號三樓,4750000,184609,0,0,63000,中山區,房地(土地+建物),7.5,住,NA,NA,1130418,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700316,25.73,3,2,2,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLLKNHJGFCA17DA,22.73,0,3,無,NA,25.06430201002600,121.53434797261600,"17號, 民權東路二段135巷30弄, 行政里, 中山區, 下埤頭, 臺北市, 104, 臺灣",行政里,2024-04-18,177,23.337056069680900,21.51445940067570,27.077393402727800,77.45331737026030,47.21908549486950,63000040024,0.0874617737003058,0.40795107033639100,104.18,39659.89,51.1752136642788,41.089743580963700,0,1,0,0,0,1,1,0,0,0,50,44,0,12,1,1,2,1,3,52,"c(121.534347972616, 25.064302010026)",臺北捷運行天宮站_O09,447.5320978483190,2644.2470996995900,2542.323388040200,43
臺北市中山區民權東路二段１３５巷３６號四樓,23800000,231592,10.73,1500000,63000,中山區,房地(土地+建物)+車位,18.68,住,NA,NA,1130405,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030926,107.02,2,2,2,有,有,塔式車位,陽台外推；,RPSNMLNJNHJGFCA57DA,47.65,8.86,4.63,有,370,25.06437799197830,121.53487200920200,"36號, 民權東路二段135巷, 行政里, 中山區, 下埤頭, 臺北市, 104, 臺灣",行政里,2024-04-05,178,20.441075551168900,19.762880899582800,20.978382359720600,0.26846123636537500,45.01168706913430,63000040024,0.0874617737003058,0.40795107033639100,104.18,39659.89,51.1752136642788,41.089743580963700,0,1,0,0,0,1,1,0,0,0,45,41,0,8,1,1,2,1,3,47,"c(121.534872009202, 25.0643779919783)",臺北捷運行天宮站_O09,473.7858447438970,2687.9516423288000,2585.063337717320,10
臺北市中山區民權東路二段１５２巷６號三樓,26000000,187104,0,0,63000,中山區,房地(土地+建物),42,住,NA,NA,1130506,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640925,138.96,5,0,5,有,無,NA,NA,RPWQMLNJOHJGFCA48EA,121.25,0,17.71,無,NA,25.06153300640240,121.53499103222700,"Village Street 手工柴燒pizza, 民權東路二段152巷, 松江里, 中山區, 朱厝崙, 臺北市, 10477, 臺灣",松江里,2024-05-06,179,27.2552175410975,25.091541844829900,30.32636990892150,0,58.3693367799636,63000040021,0.14580237741456200,0.5510772659732540,86.96,32148.74,61.32711247762390,40.90202176233750,0,1,0,0,0,0,1,0,0,0,57,66,0,13,0,1,1,3,3,58,"c(121.534991032227, 25.0615330064024)",臺北捷運行天宮站_O09,232.18563671916000,2488.838406010830,2378.8691206162300,49
臺北市中山區民權東路二段９２巷８弄１７號三樓,18000000,170973,0,0,63000,中山區,房地(土地+建物),37.5,住,NA,NA,1130418,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,610125,105.28,3,2,1,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；陽台外推；,RPVPMLLLNHJGFCA08DA,93.82,0,11.46,無,NA,25.060862998972100,121.53102697875900,"17號, 錦州街175巷, 新生里, 中山區, 朱厝崙, 臺北市, 104, 臺灣",新生里,2024-04-18,181,23.347918816810100,21.54490246275540,27.07148353902340,76.8503452380794,45.92483127199010,63000040022,0.1170185703383360,0.4718901042991610,86.45,31391.54,49.14901005587040,38.03403958387150,0,1,0,0,0,0,0,0,0,0,53,79,0,10,1,1,1,3,1,54,"c(121.531026978759, 25.0608629989721)",臺北捷運行天宮站_O09,206.6433680602850,2138.4617190631200,2035.4833187842900,52
臺北市中山區民生東路一段７０巷６號八樓,17200000,257177,0,0,63000,中山區,房地(土地+建物),9.95,商,NA,NA,1130428,土地1建物1車位0,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,960919,66.88,1,1,1,有,有,NA,雨遮外推陽台外推；其他增建；,RPQOMLKMNHJGFCA47DA,26.17,17.49,1.87,有,790,25.05764929347560,121.52633462172300,"6號, 民生東路一段70巷, 中山里, 中山區, 南西商圈, 臺北市, 104, 臺灣",中山里,2024-04-28,184,26.85889709697870,24.66220076170000,32.031157541530100,0.6763514476163370,43.43117920411840,63000040006,0.14903389293633200,0.5163129553373460,72.22,41066.2,43.706219477031200,32.6045425530451,0,0,0,0,0,0,1,0,0,1,80,71,0,9,2,1,0,2,0,80,"c(121.526334621723, 25.0576492934756)",臺北捷運中山國小站_O10,571.0821241092700,1551.8326025653600,1453.2722784558700,17
臺北市中山區民生西路４５巷７弄５號二樓之１,14680000,218160,0,0,63000,中山區,房地(土地+建物),17.21,商,NA,NA,1130419,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,910510,67.29,2,2,1,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLTLMHJGFCA18DA,41.2,0,6.33,有,815,25.058778000557200,121.52108587395500,"5號, 民生西路45巷7弄, 集英里, 中山區, 雙連, 臺北市, 104, 臺灣",集英里,2024-04-19,185,25.23661314417560,22.49192151939330,28.90072341678060,0.5367753191308300,68.80531805344010,63000040008,0.13080724876441500,0.5210873146622730,80.1,20077.11,54.75402601924690,33.50981689090890,0,0,0,0,0,0,0,0,0,0,73,74,0,8,1,2,0,7,0,73,"c(121.521085873955, 25.0587780005572)",臺北捷運雙連站_R12,123.1897377709410,1359.7831185471300,1298.1377851054100,22
臺北市中山區農安街１０之１號四樓之１,16500000,284777,0,0,63000,中山區,房地(土地+建物),5.35,商,NA,NA,1130501,土地1建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,961212,57.94,3,2,1,有,有,NA,夾層；其他增建；,RPROMLKMNHJGFCA57DA,38.4,3.14,0,有,NA,25.06484000248130,121.52361000027700,"10之1號, 農安街, 恆安里, 中山區, 雙連, 臺北市, 104, 臺灣",恆安里,2024-05-01,188,24.12127453898060,21.03497803609070,27.254240880655200,7.5,43.99637040498050,63000040010,0.14665485157288400,0.5412051395657950,75.75,38018.37,46.63319549715500,32.78204369971000,0,0,0,0,1,0,0,0,0,0,45,50,0,12,0,2,0,3,0,45,"c(121.523610000277, 25.0648400024813)",臺北捷運中山國小站_O10,388.20116974347600,2077.378924963400,2015.9425225498800,17
臺北市中山區農安街１７６號六樓,20000000,128180,0,0,63000,中山區,房地(土地+建物),34.86,住,NA,NA,1130402,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,700702,156.03,4,2,2,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLQJNHJGFCA87EA,135.91,0,20.12,有,NA,25.064548982803000,121.53475399200600,"日式威廉, 農安街, 行政里, 中山區, 下埤頭, 臺北市, 10482, 臺灣",行政里,2024-04-02,189,26.666298947789300,21.92107035590390,32.340900669936400,0.1150241451330970,60.0701278483532,63000040024,0.0874617737003058,0.40795107033639100,104.18,39659.89,51.1752136642788,41.089743580963700,0,1,0,0,0,1,1,0,0,0,45,42,0,8,1,1,2,1,3,47,"c(121.534753992006, 25.064548982803)",臺北捷運行天宮站_O09,486.8567177849720,2692.6295734443700,2590.399462105120,43
臺北市中山區農安街２０４巷１３號二樓,4000000,101189,0,0,63000,中山區,房地(土地+建物),8.79,住,NA,NA,1130430,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,750104,39.53,3,3,3,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；,RPROMLKMMHJGFCA47DA,33.46,0.18,4.58,有,NA,25.063958980638500,121.53643003736500,"13號, 農安街204巷, 行政里, 中山區, 下埤頭, 臺北市, 104, 臺灣",行政里,2024-04-30,191,27.803031845213300,23.167278679368500,32.777495313955000,4.396505940923730,51.47382189987830,63000040024,0.0874617737003058,0.40795107033639100,104.18,39659.89,51.1752136642788,41.089743580963700,0,1,0,0,0,1,1,0,0,0,49,44,0,12,1,2,2,1,3,51,"c(121.536430037365, 25.0639589806385)",臺北捷運行天宮站_O09,519.1814975150210,2772.4726989862900,2665.5386682447300,38
臺北市中山區農安街３２號七樓之９,15000000,173752,0,0,63000,中山區,房地(土地+建物),9.3,商,NA,NA,1130503,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,680420,86.33000000000000,1,1,1,有,有,NA,NA,RPPNMLPJOHJGFCA67EA,62.74,0,7.8,有,NA,25.06479700331800,121.52665397223400,"32號, 農安街, 恆安里, 中山區, 雙連, 臺北市, 104, 臺灣",恆安里,2024-05-03,192,23.22104485825860,21.250567509714800,25.24554093482870,0,38.97239806738780,63000040010,0.14665485157288400,0.5412051395657950,75.75,38018.37,46.63319549715500,32.78204369971000,0,0,0,0,0,0,0,0,0,0,47,49,0,14,0,1,1,3,0,48,"c(121.526653972234, 25.064797003318)",臺北捷運中山國小站_O10,222.2002952380300,2209.380876834520,2133.2886494383900,45
臺北市中山區農安街３４號九樓,9550000,190050,0,0,63000,中山區,房地(土地+建物),5.26,商,NA,NA,1130408,土地1建物1車位0,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,680412,50.25,2,1,1,有,有,NA,NA,RPWNMLTKNHJGFCA68DA,32.92,6,0,有,NA,25.06479599748960,121.52682496305900,"34號, 農安街, 恆安里, 中山區, 雙連, 臺北市, 104, 臺灣",恆安里,2024-04-08,193,22.44325283564630,18.99754777597910,23.661358468755900,16.57403761559800,40.41383722557200,63000040010,0.14665485157288400,0.5412051395657950,75.75,38018.37,46.63319549715500,32.78204369971000,0,0,0,0,0,0,0,0,0,0,47,50,0,14,0,1,1,3,0,48,"c(121.526824963059, 25.0647959974896)",臺北捷運中山國小站_O10,222.14277227091300,2217.9597656466400,2141.135511806460,45
臺北市中山區錦州街２１號九樓之６,11550000,224185,0,0,63000,中山區,房地(土地+建物),5.08,商,NA,NA,1130422,土地1建物1車位0,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,711204,51.52,1,1,1,有,有,NA,陽台外推；其他增建；,RPOQMLTLMHJGFCA18DA,32.64,0,6.43,有,NA,25.060404005954200,121.52495303262300,"21號, 錦州街, 聚盛里, 中山區, 雙連, 臺北市, 104, 臺灣",聚盛里,2024-04-22,197,26.60602574641720,25.158979197925900,28.86420321187020,0.5,73.53133894336480,63000040007,0.10810078569493400,0.4489298293145490,72.84,33476.35,48.379888250137800,37.80260706227090,0,0,0,0,0,0,0,0,0,0,70,79,0,8,1,2,0,4,0,70,"c(121.524953032623, 25.0604040059542)",臺北捷運中山國小站_O10,319.7147766144360,1704.791389800070,1623.5878559842700,42
臺北市中山區錦州街２４２號五樓,16000000,158541,0,0,63000,中山區,房地(土地+建物),32.2,住,NA,NA,1130412,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,610525,100.92,3,1,1,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；其他增建；未登記建物；,RPQPMLOKNHJGFCA77DA,100.92,0,0,無,NA,25.06017300070270,121.53380499292800,"242之2號, 錦州街, 松江里, 中山區, 下埤頭, 臺北市, 104, 臺灣",松江里,2024-04-12,198,25.591953660245200,22.360750220540500,28.944230861850600,0,90.19218106797580,63000040021,0.14580237741456200,0.5510772659732540,86.96,32148.74,61.32711247762390,40.90202176233750,0,1,0,0,0,0,0,0,0,0,54,77,0,10,0,1,0,3,3,54,"c(121.533804992928, 25.0601730007027)",臺北捷運行天宮站_O09,84.469490532119,2301.76003545027,2190.563238362030,52
臺北市中山區錦州街３０巷１２號十一樓,7500000,230132,0,0,63000,中山區,房地(土地+建物),4.65,商,NA,NA,1130423,土地1建物1車位0,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860204,32.59,1,1,1,有,有,NA,NA,RPUNMLQLMHJGFCA18DA,20.03,0,0,有,726,25.059538993546500,121.5246620129440,"10號, 錦州街30巷, 聚盛里, 中山區, 南西商圈, 臺北市, 104, 臺灣",聚盛里,2024-04-23,199,26.8677957606335,23.87010620709600,29.72765214748350,2.3327984356215300,77.4277310071951,63000040007,0.10810078569493400,0.4489298293145490,72.84,33476.35,48.379888250137800,37.80260706227090,0,0,0,0,0,0,1,0,0,0,70,80,0,8,2,2,0,6,0,70,"c(121.524662012944, 25.0595389935465)",臺北捷運中山國小站_O10,416.530009251509,1608.7699708263200,1525.9656204268400,27
臺北市中山區錦州街３０巷１２號十樓之１,8660000,264024,0,0,63000,中山區,房地(土地+建物),3.79,商,NA,NA,1130401,土地1建物1車位0,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860204,32.8,1,1,1,有,有,NA,陽台外推；夾層；,RPOOMLPLMHJGFCA57DA,18.4,0.51,3.28,有,352,25.059538993546500,121.5246620129440,"10號, 錦州街30巷, 聚盛里, 中山區, 南西商圈, 臺北市, 104, 臺灣",聚盛里,2024-04-01,200,24.239895527398800,21.297085507344300,27.555309219936100,0.7813355542413180,45.47754308038430,63000040007,0.10810078569493400,0.4489298293145490,72.84,33476.35,48.379888250137800,37.80260706227090,0,0,0,0,0,0,1,0,0,0,70,80,0,8,2,2,0,6,0,70,"c(121.524662012944, 25.0595389935465)",臺北捷運中山國小站_O10,416.530009251509,1608.7699708263200,1525.9656204268400,27
臺北市中山區錦州街５０號九樓之２５,5050000,162851,0,0,63000,中山區,房地(土地+建物),2.83,商,NA,NA,1130407,土地2建物1車位0,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,730927,31.01,1,1,1,有,有,NA,其他增建；,RPRNMLOLMHJGFCA67DA,21.78,0,2.73,有,NA,25.060162984328400,121.52610696923300,"50號, 錦州街, 聚盛里, 中山區, 雙連, 臺北市, 104, 臺灣",聚盛里,2024-04-07,201,22.02599781738800,20.75678005271210,23.53815448028670,4,35.65923371167950,63000040007,0.10810078569493400,0.4489298293145490,72.84,33476.35,48.379888250137800,37.80260706227090,0,0,0,0,0,0,1,0,0,0,70,71,0,10,1,1,0,4,0,70,"c(121.526106969233, 25.0601629843284)",臺北捷運中山國小站_O10,297.9978405663230,1749.7512495479700,1661.9969204721900,40
臺北市中山區錦州街５０號五樓之３,8000000,211305,0,0,63000,中山區,房地(土地+建物),3.38,商,NA,NA,1130402,土地2建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,730927,37.86,1,1,1,有,有,NA,NA,RPSOMLPKMHJGFCA87DA,25.83,0,4.4,有,NA,25.060162984328400,121.52610696923300,"50號, 錦州街, 聚盛里, 中山區, 雙連, 臺北市, 104, 臺灣",聚盛里,2024-04-02,202,26.71370746917520,21.99179428886900,32.21481854166650,0.16115597455369700,57.697374675786200,63000040007,0.10810078569493400,0.4489298293145490,72.84,33476.35,48.379888250137800,37.80260706227090,0,0,0,0,0,0,1,0,0,0,70,71,0,10,1,1,0,4,0,70,"c(121.526106969233, 25.0601629843284)",臺北捷運中山國小站_O10,297.9978405663230,1749.7512495479700,1661.9969204721900,40
臺北市中山區錦州街５０號十一樓之２８,4950000,186863,0,0,63000,中山區,房地(土地+建物),2.36,商,NA,NA,1130413,土地2建物1車位0,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,730927,26.49,1,0,1,有,有,NA,NA,RPWOMLRKMHJGFCA48DA,17.89,0,2.85,有,689,25.060162984328400,121.52610696923300,"50號, 錦州街, 聚盛里, 中山區, 雙連, 臺北市, 104, 臺灣",聚盛里,2024-04-13,203,26.013449180833000,24.312536115911500,28.199310454840400,0,83.23438172764290,63000040007,0.10810078569493400,0.4489298293145490,72.84,33476.35,48.379888250137800,37.80260706227090,0,0,0,0,0,0,1,0,0,0,70,71,0,10,1,1,0,4,0,70,"c(121.526106969233, 25.0601629843284)",臺北捷運中山國小站_O10,297.9978405663230,1749.7512495479700,1661.9969204721900,40
臺北市中山區長安東路一段５１號十一樓之１,36200000,222482,41.35,0,63000,中山區,房地(土地+建物)+車位,26.55,商,NA,NA,1130427,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960810,162.71,2,2,2,有,有,坡道平面,陽台外推；其他增建；,RPTPMLLLNHJGFCA87DA,75.99,2.53,8.18,有,NA,25.048923019808200,121.52610998671800,"51號, 長安東路一段, 正義里, 中山區, 南西商圈, 臺北市, 104, 臺灣",正義里,2024-04-27,205,25.43285423246920,22.748762700180600,28.72054022851030,0.37239335440652400,46.661046479243600,63000040002,0.1203328355024540,0.4806912737358650,74.41,38478.69,46.32206758127750,32.63277477062400,1,0,0,0,0,0,2,0,0,0,52,40,0,4,1,1,0,1,0,52,"c(121.526109986718, 25.0489230198082)",臺北捷運善導寺站_BL13,537.1330647949850,1061.073704974960,931.2489440466560,17
臺北市中山區長安東路一段５６巷１弄１０號三樓,14000000,129092,0,0,63000,中山區,房地(土地+建物),37,商,NA,NA,1130401,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,661220,108.45,3,2,2,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLLLNHJGFCA47EA,91.62,0,16.83,無,657,25.047529989410000,121.52918002639400,"10號, 長安東路一段56巷1弄, 正守里, 中山區, 華山, 臺北市, 104, 臺灣",正守里,2024-04-01,207,24.211303065340300,21.271951174516100,27.604361168963000,1.0744305317731800,51.84657997464460,63000040001,0.16184164632019500,0.5486571328915240,90.52,28665.91,54.85878408096760,37.5777883975214,1,0,0,0,0,1,1,0,0,0,43,45,0,3,1,1,0,0,0,43,"c(121.529180026394, 25.04752998941)",臺北捷運善導寺站_BL13,648.3173537777020,1359.450198928120,1230.7321775725800,47
臺北市中山區長安東路二段１０５號五樓之３,9400000,289944,0,0,63000,中山區,房地(土地+建物),4.01,商,NA,NA,1130407,土地2建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970222,32.42,0,0,0,無,有,NA,NA,RPTNMLOKNHJGFCA97EA,18.1,1.05,2.36,有,561,25.048535985429100,121.53525196087300,"105號, 長安東路二段, 朱園里, 中山區, 朱厝崙, 臺北市, 104, 臺灣",朱園里,2024-04-07,208,21.731177883819600,20.439100114464300,23.34270120638640,3.929900290671770,38.88989021323960,63000040036,0.18483533316313500,0.6065866734745980,81.74,16150.82,54.42294400330930,36.24740841871200,0,0,0,0,0,2,1,0,0,0,39,41,0,3,0,2,0,0,0,39,"c(121.535251960873, 25.0485359854291)",臺北捷運松江南京站_G15_O08,488.9814821407870,1975.3249758110200,1845.807554222530,16
臺北市中山區長安東路二段１６６號五樓,32280000,344835,0,0,63000,中山區,房地(土地+建物),7.86,商,NA,NA,1130414,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1050411,93.61,1,2,1,有,有,NA,其他增建；,RPWPMLQJNHJGFCA48DA,51.26,0,5.8,有,591,25.04821801793210,121.53974097293800,"166號, 長安東路二段, 朱崙里, 中山區, 中崙, 臺北市, 104, 臺灣",朱崙里,2024-04-14,209,26.477786217611800,23.940586257559600,29.240764248220700,0,72.76888251511000,63000040038,0.17429111531190900,0.5735349716446120,82.66,23023.04,50.95017973757050,36.1068310035404,0,0,0,0,0,0,2,0,0,1,39,40,0,9,1,2,0,3,0,39,"c(121.539740972938, 25.0482180179321)",臺北捷運南京復興站_BR11_G16,609.7493383344990,2426.3183303002700,2297.079329464030,8
臺北市中山區長安東路二段１８９號九樓之１４,12000000,321457,0,0,63000,中山區,房地(土地+建物),3.53,商,NA,NA,1130418,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,720430,37.33,2,1,1,有,有,NA,陽台外推；,RPTOMLNKNHJGFCA87DA,26.25,0,4.15,有,729,25.04838079449180,121.54277362932600,"漢拏山韓式料理, 179, 長安東路二段, 朱崙里, 中山區, 中崙, 臺北市, 104, 臺灣",朱崙里,2024-04-18,212,23.33129048715680,21.39647627579560,27.188281818709300,81.62846764239510,50.2621254107894,63000040038,0.17429111531190900,0.5735349716446120,82.66,23023.04,50.95017973757050,36.1068310035404,1,0,0,0,0,2,2,0,0,1,51,70,0,15,2,1,0,4,0,51,"c(121.542773629326, 25.0483807944918)",臺北捷運南京復興站_BR11_G16,426.52696546108400,2732.7564200179000,2603.4748676387300,41
臺北市中山區長安東路二段２０８號七樓之１,45080000,311736,19.36,2500000,63000,中山區,房地(土地+建物)+車位,12.95,商,NA,NA,1130418,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960623,155.95,3,2,2,有,有,坡道機械,陽台外推；,RPSPMLTKMHJGFCA38DA,82.71,4.01,14.37,有,NA,25.04818499323360,121.54191699882100,"208號, 長安東路二段, 朱崙里, 中山區, 中崙, 臺北市, 104, 臺灣",朱崙里,2024-04-18,213,23.34317445478630,21.412877182724800,27.1991091201034,81.53236968279840,50.25433981990170,63000040038,0.17429111531190900,0.5735349716446120,82.66,23023.04,50.95017973757050,36.1068310035404,1,0,0,0,0,2,2,0,0,1,45,60,0,14,2,1,0,4,0,45,"c(121.541916998821, 25.0481849932336)",臺北捷運南京復興站_BR11_G16,480.01047534218300,2645.6838437246000,2516.4949028322300,17
臺北市中山區長安東路二段２０８號十三樓之１,40500000,296508,0,0,63000,中山區,房地(土地+建物),12.88,商,NA,NA,1130426,土地1建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960623,136.59,3,1,2,有,有,NA,NA,RPTNMLQKNHJGFCA18EA,82.71,4.01,14.37,有,NA,25.04818499323360,121.54191699882100,"208號, 長安東路二段, 朱崙里, 中山區, 中崙, 臺北市, 104, 臺灣",朱崙里,2024-04-26,214,24.24195351194410,22.217963388159900,27.58751152177860,29.44646640785900,52.018308056153800,63000040038,0.17429111531190900,0.5735349716446120,82.66,23023.04,50.95017973757050,36.1068310035404,1,0,0,0,0,2,2,0,0,1,45,60,0,14,2,1,0,4,0,45,"c(121.541916998821, 25.0481849932336)",臺北捷運南京復興站_BR11_G16,480.01047534218300,2645.6838437246000,2516.4949028322300,17
