土地位置建物門牌,緯度,經度,actual_price,xgboost_qmean,xgboost_q0.1,xgboost_q0.25,xgboost_q0.5,xgboost_q0.75,xgboost_q0.9,rf_qmean,rf_q0.1,rf_q0.25,rf_q0.5,rf_q0.75,rf_q0.9,lgb_qmean,lgb_q0.1,lgb_q0.25,lgb_q0.5,lgb_q0.75,lgb_q0.9,nn_qmean,nn_q0.1,nn_q0.25,nn_q0.5,nn_q0.75,nn_q0.9,dnn_qmean,dnn_q0.1,dnn_q0.25,dnn_q0.5,dnn_q0.75,dnn_q0.9,cnn_qmean,cnn_q0.1,cnn_q0.25,cnn_q0.5,cnn_q0.75,cnn_q0.9,Ensemble_qmean,Ensemble_q0.1,Ensemble_q0.25,Ensemble_q0.5,Ensemble_q0.75,Ensemble_q0.9
臺北市松山區撫遠街３７４號五樓,25.0636900053656,121.565729985743,24500000.000000007,19866404.0,14343198.0,19042032.0,20326352.0,21022964.0,23025308.0,21500431.56140491,16300329.66359945,18322121.79619436,23670281.02712364,24031082.413050395,25061493.57746999,19984380.85000148,15538174.344729405,19263833.075225607,19964782.06589536,22102452.95101474,23936372.159523904,18865326.0,14317997.0,16233950.0,19183146.0,23324868.0,23660388.0,18030972.0,12923469.0,16003100.0,16268853.0,20541882.0,24470840.0,17139700.0,13079648.0,15484812.0,16193160.0,19215372.0,25318132.0,19231202.401901066,14417136.001388142,17391641.478569996,19267762.3488365,21706436.894010857,24245422.289498985
臺北市大同區南京西路６１號十樓之２,25.05307998,121.51913,9500000.000000017,7879935.0,6891458.0,9485086.0,9520230.0,10015248.0,13339300.0,8544357.640009526,6030064.158329944,7886998.754084484,9372454.296900691,9599099.057801576,9926427.153981907,9434601.33565622,7143101.530958686,8342451.531127569,9480893.087422576,9882879.301272709,12846608.910553848,8814754.0,6001185.0,6445507.0,8544229.0,10479706.0,11215990.0,8468162.0,3958242.2,6335408.0,7022944.5,9448828.0,12484735.0,8564755.0,6491749.5,7473248.0,7937422.5,12954762.0,13898087.0,8617760.829277625,6085966.731548105,7661449.880868676,8646362.230720544,10396753.72651238,12285191.344089294
臺北市士林區中山北路六段４０５巷８９號四樓,25.1173421281906,121.526021122086,65999999.99999999,69758824.0,46789572.0,67638370.0,68856616.0,68974520.0,80110800.0,66207753.797973774,60727026.63261083,64392702.97090352,65999999.99999999,68205959.7815114,69611848.87153387,71828941.20808175,48360831.06364437,66570568.92345549,66771333.96624333,69144776.0674939,75951217.90694477,58159080.0,39447170.0,57310292.0,69344136.0,76008420.0,84764420.0,66460816.0,33756530.0,50620356.0,52381650.0,73309930.0,94830660.0,58869788.0,34478956.0,43336384.0,64650510.0,86466090.0,108618380.0,65214200.501009256,43926680.94937587,58311445.64905983,64667374.32770722,73684949.30816755,85647887.79641311
臺北市大安區溫州街７０號,25.01998999,121.53284,31999999.999999955,28783310.0,22471344.0,28518600.0,30899368.0,32538032.0,34825484.0,31763860.32294233,27963157.04737288,29226861.63010852,31999999.999999955,32780481.997966908,33991972.79396582,30527996.163484816,19355614.66538453,27454258.08053708,31694189.99281813,31991053.009266857,34831321.624743536,26216402.0,22456134.0,26535908.0,28328960.0,31828940.0,33751376.0,26121916.0,18003514.0,25884692.0,27049476.0,32621674.0,35456584.0,26041474.0,20588324.0,25464438.0,28028520.0,34575500.0,40827176.0,28242493.081071187,21806347.952126235,27180792.95177427,29666752.332136348,32722613.501205627,35613985.73645156
臺北市信義區和平東路三段１６９號十一樓之３,25.02407001,121.55321,11599999.999999983,13397334.0,11313405.0,11528030.0,12778900.0,13464322.0,17130810.0,12114882.22956584,10842815.743384194,11499343.96375695,11822859.214432098,12579468.385810165,13640000.0,12156089.564079646,11195449.783260886,11622709.91482146,12579157.515173815,13266086.419323845,16087843.30531673,13580074.0,9735202.0,10185702.0,12317838.0,14884414.0,15201074.0,12473358.0,8552757.0,9785802.0,11597721.0,13567026.0,15601618.0,13231152.0,8834970.0,9827457.0,11146125.0,15514021.0,18105342.0,12825481.632274248,10079099.921107514,10741507.479763068,12040433.45493432,13879222.967522336,15961114.550886123
臺北市北投區三合街一段８２巷１０３號,25.12904509,121.5039318,19799999.99999998,21625490.0,16439728.0,19201596.0,19815844.0,21315288.0,25291924.0,20031128.66642491,16520867.086872514,19227899.254199,19967623.7962212,21893315.36117401,24440300.17921038,19147264.724466227,16680889.647537695,19459263.26742699,20239429.485712454,22134537.442093275,25867849.864277,19042286.0,14327695.0,18673334.0,20128358.0,22692256.0,24413312.0,18492852.0,14933980.0,18744704.0,20197352.0,23340756.0,26419802.0,22784330.0,13135149.0,17292326.0,23887156.0,27084996.0,37078604.0,20187225.23181519,15339718.122401701,18766520.420270998,20705960.54698894,23076858.133877885,27251965.340581227
臺北市大安區建國南路二段２０１號十二樓,25.0269999844148,121.53807004054,90000000.00000004,66905080.0,45581028.0,72597630.0,77022410.0,89890440.0,89986850.0,83050867.08026335,64630696.075560905,78654737.796032,88956238.2171785,90000000.00000004,94008272.42153956,79512410.29183736,44225877.73851885,75785192.59779286,79871618.29880868,89995909.9361804,95407584.75414996,91588580.0,41947424.0,64750844.0,78896180.0,93031060.0,116347730.0,76660250.0,32987516.0,56818330.0,67500984.0,82861830.0,114378880.0,84167680.0,28105126.0,36792510.0,62675530.0,68147800.0,107113020.0,80314144.56201679,42912944.63567996,64233207.39897081,75820493.4193312,85654506.65603007,102873722.86261491
臺北市萬華區桂林路２４２巷４８弄１３號,25.0362600176764,121.493919958125,9800000.000000007,9460116.0,5173616.0,7561578.0,8653186.0,10640861.0,14278208.0,9212850.716675373,6124959.144548999,8183174.914798337,9695488.035610408,9987780.55251239,12376261.855047189,9120109.499263676,5343995.94703907,7054412.087844119,8844024.292785874,9174741.06193859,11870971.194085296,9257874.0,4235827.5,5920785.5,7573674.0,9228520.0,13747046.0,8507583.0,2327214.2,5400286.0,6337662.0,11031071.0,14558238.0,6858838.5,3808024.0,3965852.2,8231046.0,12617886.0,14333298.0,8736228.619323174,4502272.798598011,6347681.45044041,8222513.388066047,10446809.93574183,13527337.174855413
臺北市士林區福志路１０８號三樓,25.09863999,121.52816,17379999.999999993,14949084.0,12636480.0,14371377.0,16452841.0,17221690.0,17780230.0,15912799.481339963,13190138.33393947,14318123.615798416,17248188.310765386,17459908.221534207,17628227.364189107,15618738.974476092,12722604.122071164,14798669.505814772,16070635.30183559,17166588.08383291,17364562.368054517,17626964.0,13712688.0,15310336.0,18042152.0,19070964.0,19469670.0,16707537.0,12416484.0,14304567.0,15333394.0,18961826.0,21200420.0,16425373.0,11756184.0,11851282.0,14859764.0,16651831.0,22853576.0,16206749.409302676,12739096.409335107,14159059.186935531,16334495.76876683,17755467.884227853,19382780.95537394
臺北市南港區成福路１９４巷６號三樓之５,25.0406899792332,121.587940017501,15699999.999999976,14908366.0,11516294.0,15736555.0,15868299.0,16242189.0,17118824.0,15484508.72586188,13301473.04612272,14968326.284310792,15739560.529750176,16279445.161766978,16596414.098496066,15833400.03075964,12465458.820730112,15700583.366269585,16006788.03380064,16029378.357632296,16574527.19225545,15532615.0,11223694.0,12942636.0,15431652.0,17203796.0,17802932.0,13798218.0,9193681.0,13032582.0,14831194.0,17130452.0,18484248.0,15135746.0,9109356.0,11977655.0,17092428.0,18432318.0,26040532.0,15115475.626103587,11134992.81114214,14059722.941763395,15828320.260591803,16886263.086566545,18769579.548458587
臺北市內湖區成功路五段４５０巷７號十樓,25.0743900076833,121.607270027328,39000000.000000015,41778944.0,30848136.0,39218052.0,39244240.0,40389716.0,42269164.0,39178759.92175123,33970026.13361395,37978858.11141293,39246121.87564926,39987498.046577126,40931270.24844077,38530563.805214606,34736512.88186074,37516540.08889582,39148839.611484855,40178364.249380186,40339614.21549062,36993270.0,28263170.0,35214360.0,38526320.0,41506036.0,43424092.0,37529704.0,23878000.0,33890972.0,35497730.0,42040416.0,48527880.0,32256690.0,18475858.0,25318180.0,33614984.0,35974644.0,48972616.0,37711321.954494305,28361950.50257911,34856160.36671812,37546372.581189014,40012779.04932622,44077439.41065523
臺北市北投區吉利街１３０號,25.1185200154402,121.507239975737,28199999.999999963,22083036.0,13296878.0,18410324.0,22357496.0,28258696.0,28280966.0,23882364.537958063,16128397.504262649,19245857.12504851,26910518.390751265,27670499.633787014,28464544.51444668,23593577.86810057,12854372.047782248,19512728.393229943,21916573.16972736,28183313.060656484,28424398.15558747,22992788.0,11650200.0,18384918.0,24344356.0,27004628.0,29969608.0,21845502.0,12529942.0,14771992.0,18071392.0,26032884.0,33075278.0,25149486.0,10975309.0,16630882.0,21927698.0,23761964.0,31260678.0,23257792.401009772,12905849.75867415,17826116.919713076,22588005.593413103,26818664.115740582,29912578.778339025
臺北市士林區中山北路七段２１９巷８號二樓之１２,25.1274200040509,121.532509988887,5400000.000000005,7805359.5,5768394.0,8128117.5,10226582.0,10661176.0,13015442.0,6449211.11139874,4795323.0491761975,5247082.593034258,5400000.000000005,8799648.206355348,13237472.58896251,8509849.32988084,5509697.083919087,8105197.27055309,10062540.922351183,10494072.566593137,11809955.99785361,9350527.0,6805170.5,8004156.0,8653392.0,10741227.0,11540481.0,8857664.0,5889142.5,7583359.0,9291946.0,11335956.0,14426937.0,9556890.0,5373684.5,7179684.0,9662906.0,13522462.0,16411344.0,8421583.490213262,5690235.2721825475,7374599.393931225,8882894.487058531,10925756.962158082,13406938.764469353
臺北市士林區環河北路三段１２７號十三樓,25.08529,121.50612,20749999.99999997,21675084.0,17519938.0,20619056.0,20767658.0,24240660.0,25279674.0,20105845.471953824,17095945.787829272,19689975.35099914,20849879.903544053,21447037.325391605,22259836.992058128,19945434.283091392,18338248.38320776,20744692.4208904,20750478.322584927,22757946.50234771,23325420.69972157,20291916.0,15369936.0,17890346.0,20258928.0,21364090.0,22243334.0,19153458.0,14103924.0,16577518.0,19083808.0,23450798.0,26533882.0,23954820.0,14865689.0,18945702.0,27841714.0,37266990.0,38808270.0,20854426.292507537,16215613.528506173,19077881.628648255,21592077.70435483,25087920.304623216,26408402.94862995
臺北市松山區民族東路６６８巷２弄１號三樓,25.0649287860334,121.545688131318,16999999.999999974,18327568.0,13754862.0,16385009.0,16992472.0,17576672.0,21213608.0,16648907.65407882,14715386.964857958,15814735.713970624,16927898.016684853,17248188.310765386,18002075.93239405,16115151.2765755,12573741.463322172,15489588.869675515,16989617.646305334,18274471.048549064,20315867.917296316,16996298.0,13558644.0,16314034.0,16763813.0,18115428.0,20778038.0,17780400.0,12278548.0,15456220.0,17167740.0,19654212.0,21426526.0,16171770.0,12468410.0,13006210.0,16485352.0,18697712.0,23343204.0,17006682.488442387,13224932.071363354,15410966.263941025,16887815.443831697,18261113.893219072,20846553.308281727
臺北市內湖區文德路６６巷１０弄１５號,25.0778599898693,121.580820009848,30499999.999999948,28689748.0,21433516.0,23923862.0,28237900.0,30359630.0,32371454.0,28672447.794305783,24047700.75358215,26069402.51193726,30294205.180943094,30849325.09121315,31764575.70975693,28392903.55824168,21764785.905109704,24793498.83693885,26327700.334037516,28873989.548075914,30947621.892856937,27997210.0,20396180.0,25452882.0,29293908.0,32474482.0,33063106.0,27288420.0,18968408.0,24061284.0,25595280.0,31771440.0,34374944.0,28929164.0,16532238.0,21415412.0,29501090.0,30493108.0,40114172.0,28328315.558757912,20523804.77644864,24286056.891479354,28208347.252496768,30803662.439881515,33772645.600435644
臺北市信義區吳興街６００巷６０號三樓之７,25.0197599898184,121.570280018062,16079999.999999978,12210888.0,11527304.0,13533273.0,13871683.0,13917823.0,14092334.0,14208562.219796486,11617338.58702754,13108191.451465966,14777225.72425384,15015964.058015523,16079999.999999978,14008312.922372688,11195482.683786895,13859324.66972439,13911103.313819015,13931989.760815166,14638094.71280605,14785691.0,9637376.0,11985150.0,14436544.0,16098863.0,16614363.0,13840312.0,7000303.0,10911147.0,12680398.0,15323336.0,16338478.0,13542310.0,9437949.0,9591623.0,13977600.0,17515628.0,22467960.0,13766012.69036153,10069292.211802406,12164784.853531726,13942425.673012143,15300600.636471784,16705204.95213434
臺北市中山區龍江路２７１巷９之１號,25.05957399,121.541719,27199999.99999999,26008564.0,15487382.0,23919892.0,27221152.0,29079916.0,34556840.0,25097063.50786232,19269596.645214383,21359544.315951463,27199999.99999999,28452396.754276317,30349552.84480749,25748048.46503356,15263885.433620004,23228360.059379235,27139826.35223726,30497972.745354027,35591017.02295293,25342384.0,17341770.0,20951470.0,24828860.0,29186270.0,31641418.0,23029086.0,14575880.0,18924250.0,20456608.0,29908508.0,31605470.0,24577492.0,13430108.0,18124690.0,21481154.0,25074240.0,34505336.0,24967106.328815978,15894770.346472397,21084701.062555116,24721266.725372877,28699883.916605055,33041605.644626737
